SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
28 135 1 0.4695 0 0 1 10 900 833
28 136 1 0.5113 1 0 0 0 900 1716
28 137 1 0.5113 1 0 0 0 900 2233
28 138 1 0.5113 1 1 1 10 910 850
28 139 1 0.4695 0 0 1 10 920 933
28 140 1 0.4695 0 0 1 10 930 1316
28 141 1 0.5113 1 0 0 0 930 1616
28 142 1 0.4695 0 0 1 10 940 616
28 143 1 0.4695 0 0 1 10 950 1083
28 144 1 0.4695 0 0 1 10 960 816
28 145 1 0.4695 0 0 1 10 970 683
28 146 1 0.4695 0 0 1 10 980 866
28 147 1 0.5113 1 1 1 10 990 783
28 148 1 0.5113 1 1 1 10 1000 633
28 149 1 0.5113 1 1 1 10 1010 766
28 150 1 0.4695 0 1 0 0 1010 700
28 151 1 0.4695 0 0 1 10 1020 600
28 152 1 0.5113 1 1 1 10 1030 1000
28 153 1 0.4695 0 0 1 10 1040 1133
28 154 1 0.4695 0 0 1 10 1050 1183
28 155 1 0.5113 1 1 1 10 1060 833
28 156 1 0.5113 1 1 1 10 1070 600
28 157 1 0.4695 0 1 0 0 1070 616
28 158 1 0.5113 1 0 0 0 1070 933
28 159 1 0.5113 1 0 0 0 1070 633
28 160 1 0.5113 1 1 1 10 1080 1150
28 161 1 0.5113 1 1 1 10 1090 566
28 162 1 0.5113 1 1 1 10 1100 683
28 163 1 0.4695 0 0 1 10 1110 1400
28 164 1 0.4695 0 1 0 0 1110 850
28 165 1 0.5113 1 1 1 10 1120 733
28 166 1 0.4695 0 1 0 0 1120 850
28 167 1 0.4695 0 0 1 10 1130 1000
28 168 1 0.5113 1 1 1 10 1140 750
28 169 1 0.4695 0 0 1 10 1150 800
28 170 1 0.5113 1 1 1 10 1160 733
28 171 1 0.5113 1 1 1 10 1170 716
28 172 1 0.5113 1 1 1 10 1180 800
28 173 1 0.5113 1 1 1 10 1190 933
28 174 1 0.4695 0 1 0 0 1190 900
28 175 1 0.5113 1 1 1 10 1200 600
28 176 1 0.5113 1 1 1 10 1210 866
28 177 1 0.5113 1 1 1 10 1220 550
28 178 1 0.4695 0 1 0 0 1220 816
28 179 1 0.4695 0 0 1 10 1230 883
28 180 1 0.4695 0 1 0 0 1230 766
28 181 1 0.4695 0 1 0 0 1230 866
28 182 1 0.4695 0 0 1 10 1240 550
28 183 1 0.4695 0 1 0 0 1240 666
28 184 1 0.5113 1 0 0 0 1240 850
28 185 1 0.5113 1 1 1 10 1250 1016
28 186 1 0.4695 0 0 1 10 1260 866
28 187 1 0.4695 0 0 1 10 1270 966
28 188 1 0.5113 1 1 1 10 1280 983
28 189 1 0.5113 1 1 1 10 1290 733
28 190 1 0.4695 0 0 1 10 1300 2533
28 191 1 0.5113 1 1 1 10 1310 833
28 192 1 0.5113 1 1 1 10 1320 716
28 193 1 0.5113 1 1 1 10 1330 1216
28 194 1 0.5113 1 1 1 10 1340 766
28 195 1 0.5113 1 1 1 10 1350 900
28 196 1 0.4695 0 1 0 0 1350 600
28 197 1 0.5113 1 0 0 0 1350 950
28 198 1 0.4695 0 1 0 0 1350 450
28 199 1 0.5113 1 1 1 10 1360 583
28 200 1 0.5113 1 0 0 0 1360 900
