SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
17 1 0 0.4915 0 1 0 0 0 2733
17 2 0 0.5084 1 0 0 0 0 3933
17 3 0 0.4915 0 0 1 10 10 3000
17 4 0 0.5084 1 0 0 0 10 1133
17 5 0 0.4915 0 1 0 0 10 2583
17 6 0 0.4915 0 0 1 10 20 2183
17 7 0 0.5084 1 1 1 10 30 1633
17 8 0 0.4915 0 0 1 10 40 1800
17 9 0 0.5084 1 1 1 10 50 1233
17 10 0 0.5084 1 1 1 10 60 1216
17 11 0 0.5084 1 0 0 0 60 1450
17 12 0 0.4915 0 1 0 0 60 1566
17 13 0 0.4915 0 1 0 0 60 3350
17 14 0 0.5084 1 0 0 0 60 1766
17 15 0 0.4915 0 1 0 0 60 3950
17 16 0 0.4915 0 0 1 10 70 2100
17 17 0 0.4915 0 1 0 0 70 2366
17 18 0 0.4915 0 0 1 10 80 3433
17 19 0 0.4915 0 1 0 0 80 1250
17 20 0 0.5084 1 0 0 0 80 1433
17 21 0 0.4915 0 0 1 10 90 1483
17 22 0 0.5084 1 1 1 10 100 1250
17 23 0 0.4915 0 0 1 10 110 1483
17 24 0 0.5084 1 0 0 0 110 1666
17 25 0 0.5084 1 0 0 0 110 2466
17 26 0 0.4915 0 1 0 0 110 3166
17 27 0 0.5084 1 0 0 0 110 1683
17 28 0 0.5084 1 1 1 10 120 850
17 29 0 0.4915 0 0 1 10 130 750
17 30 0 0.5084 1 1 1 10 140 833
17 31 0 0.4915 0 0 1 10 150 1500
17 32 0 0.4915 0 1 0 0 150 833
17 33 0 0.5084 1 0 0 0 150 750
17 34 0 0.5084 1 1 1 10 160 1300
17 35 0 0.4915 0 0 1 10 170 1100
17 36 0 0.4915 0 1 0 0 170 2000
17 37 0 0.4915 0 0 1 10 180 1366
17 38 0 0.4915 0 0 1 10 190 1016
17 39 0 0.4915 0 0 1 10 200 900
17 40 0 0.5084 1 0 0 0 200 617
17 41 0 0.5084 1 0 0 0 200 1783
17 42 0 0.5084 1 1 1 10 210 1433
17 43 0 0.4915 0 0 1 10 220 1233
17 44 0 0.5084 1 0 0 0 220 1066
17 45 0 0.4915 0 0 1 10 230 1250
17 46 0 0.5084 1 1 1 10 240 1216
17 47 0 0.4915 0 1 0 0 240 783
17 48 0 0.5084 1 1 1 10 250 1216
17 49 0 0.4915 0 0 1 10 260 1583
17 50 0 0.4915 0 0 1 10 270 1000
17 51 0 0.5084 1 0 0 0 270 1250
17 52 0 0.5084 1 1 1 10 280 1150
17 53 0 0.4915 0 1 0 0 280 1633
17 54 0 0.4915 0 1 0 0 280 950
17 55 0 0.4915 0 1 0 0 280 1250
17 56 0 0.5084 1 0 0 0 280 1733
17 57 0 0.4915 0 1 0 0 280 1533
17 58 0 0.4915 0 1 0 0 280 2266
17 59 0 0.5084 1 0 0 0 280 1916
17 60 0 0.5084 1 0 0 0 280 867
17 61 0 0.5084 1 1 1 10 290 1016
17 62 0 0.5084 1 1 1 10 300 933
17 63 0 0.5084 1 1 1 10 310 2416
17 64 0 0.4915 0 1 0 0 310 1316
17 65 0 0.4915 0 0 1 10 320 1150
17 66 0 0.5084 1 0 0 0 320 1133
17 67 0 0.4915 0 0 1 10 330 1433
17 68 0 0.5084 1 1 1 10 340 900
17 69 0 0.5084 1 1 1 10 350 1416
17 70 0 0.5084 1 0 0 0 350 1233
17 71 0 0.4915 0 0 1 10 360 2350
17 72 0 0.4915 0 1 0 0 360 666
17 73 0 0.5084 1 0 0 0 360 850
17 74 0 0.5084 1 0 0 0 360 900
17 75 0 0.4915 0 1 0 0 360 1983
17 76 0 0.4915 0 0 1 10 370 1650
17 77 0 0.5084 1 1 1 10 380 1333
17 78 0 0.5084 1 1 1 10 390 983
17 79 0 0.5084 1 1 1 10 400 916
17 80 0 0.5084 1 1 1 10 410 750
17 81 0 0.4915 0 1 0 0 410 966
17 82 0 0.5084 1 1 1 10 420 950
17 83 0 0.4915 0 1 0 0 420 1000
17 84 0 0.5084 1 1 1 10 430 1016
17 85 0 0.5084 1 1 1 10 440 916
17 86 0 0.5084 1 1 1 10 450 833
