SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
7 1 1 0.4822 0 1 0 0 0 2766
7 2 1 0.4822 0 0 1 10 10 8516
7 3 1 0.4822 0 0 1 10 20 2750
7 4 1 0.4822 0 1 0 0 20 3566
7 5 1 0.4822 0 0 1 10 30 2300
7 6 1 0.5157 1 0 0 0 30 10200
7 7 1 0.5157 1 1 1 10 40 2450
7 8 1 0.4822 0 1 0 0 40 5150
7 9 1 0.5157 1 0 0 0 40 2883
7 10 1 0.5157 1 1 1 10 50 2966
7 11 1 0.4822 0 0 1 10 60 3000
7 12 1 0.4822 0 0 1 10 70 4433
7 13 1 0.4822 0 0 1 10 80 9300
7 14 1 0.4822 0 0 1 10 90 1366
7 15 1 0.5157 1 0 0 0 90 5050
7 16 1 0.5157 1 0 0 0 90 1916
7 17 1 0.5157 1 0 0 0 90 1000
7 18 1 0.4822 0 1 0 0 90 866
7 19 1 0.5157 1 0 0 0 90 2450
7 20 1 0.4822 0 0 1 10 100 4183
7 21 1 0.5157 1 1 1 10 110 2550
7 22 1 0.5157 1 0 0 0 110 3016
7 23 1 0.4822 0 0 1 10 120 1600
7 24 1 0.4822 0 1 0 0 120 1816
7 25 1 0.4822 0 0 1 10 130 3533
7 26 1 0.4822 0 0 1 10 140 1016
7 27 1 0.4822 0 0 1 10 150 2616
7 28 1 0.4822 0 0 1 10 160 750
7 29 1 0.5157 1 1 1 10 170 1000
7 30 1 0.5157 1 1 1 10 180 1733
7 31 1 0.4822 0 1 0 0 180 2166
7 32 1 0.4822 0 0 1 10 190 983
7 33 1 0.4822 0 0 1 10 200 1233
7 34 1 0.5157 1 1 1 10 210 1066
7 35 1 0.5157 1 1 1 10 220 783
7 36 1 0.5157 1 1 1 10 230 1100
7 37 1 0.4822 0 0 1 10 240 583
7 38 1 0.5157 1 1 1 10 250 883
7 39 1 0.4822 0 0 1 10 260 916
7 40 1 0.5157 1 1 1 10 270 1566
7 41 1 0.5157 1 0 0 0 270 666
7 42 1 0.5157 1 1 1 10 280 900
7 43 1 0.5157 1 1 1 10 290 766
7 44 1 0.5157 1 0 0 0 290 583
7 45 1 0.5157 1 1 1 10 300 783
7 46 1 0.4822 0 0 1 10 310 683
7 47 1 0.5157 1 1 1 10 320 916
7 48 1 0.4822 0 0 1 10 330 1766
7 49 1 0.5157 1 0 0 0 330 883
7 50 1 0.4822 0 0 1 10 340 883
7 51 1 0.5157 1 1 1 10 350 750
