SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
10 1 1 0.5200 1 1 1 10 10 1050
10 2 1 0.4885 0 1 0 0 10 2566
10 3 1 0.5200 1 1 1 10 20 766
10 4 1 0.5200 1 1 1 10 30 700
10 5 1 0.4885 0 1 0 0 30 750
10 6 1 0.5200 1 1 1 10 40 833
10 7 1 0.5200 1 1 1 10 50 750
10 8 1 0.4885 0 0 1 10 60 883
10 9 1 0.5200 1 1 1 10 70 733
10 10 1 0.4885 0 1 0 0 70 750
10 11 1 0.4885 0 1 0 0 70 916
10 12 1 0.5200 1 1 1 10 80 650
10 13 1 0.4885 0 0 1 10 90 850
10 14 1 0.5200 1 1 1 10 100 1116
10 15 1 0.4885 0 0 1 10 110 850
10 16 1 0.5200 1 1 1 10 120 750
10 17 1 0.4885 0 1 0 0 120 700
10 18 1 0.5200 1 1 1 10 130 750
10 19 1 0.5200 1 1 1 10 140 733
10 20 1 0.4885 0 0 1 10 150 1383
10 21 1 0.5200 1 1 1 10 160 2116
10 22 1 0.5200 1 1 1 10 170 633
10 23 1 0.5200 1 1 1 10 180 900
10 24 1 0.5200 1 1 1 10 190 933
10 25 1 0.4885 0 0 1 10 200 1000
10 26 1 0.4885 0 0 1 10 210 900
10 27 1 0.5200 1 0 0 0 210 1000
10 28 1 0.5200 1 0 0 0 210 816
10 29 1 0.4885 0 0 1 10 220 833
10 30 1 0.5200 1 0 0 0 220 1283
10 31 1 0.4885 0 0 1 10 230 733
10 32 1 0.4885 0 0 1 10 240 966
10 33 1 0.4885 0 1 0 0 240 750
10 34 1 0.5200 1 1 1 10 250 833
10 35 1 0.5200 1 1 1 10 260 766
10 36 1 0.5200 1 1 1 10 270 716
10 37 1 0.4885 0 1 0 0 270 800
10 38 1 0.5200 1 1 1 10 280 800
10 39 1 0.4885 0 1 0 0 280 950
10 40 1 0.4885 0 0 1 10 290 816
10 41 1 0.4885 0 1 0 0 290 800
10 42 1 0.4885 0 1 0 0 290 616
10 43 1 0.5200 1 1 1 10 300 783
10 44 1 0.4885 0 1 0 0 300 1566
