SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
8 92 1 0.5166 1 1 1 10 600 550
8 93 1 0.5166 1 1 1 10 610 866
8 94 1 0.5166 1 1 1 10 620 783
8 95 1 0.5166 1 1 1 10 630 1600
8 96 1 0.5166 1 1 1 10 640 750
8 97 1 0.4832 0 1 0 0 640 1366
8 98 1 0.4832 0 0 1 10 650 650
8 99 1 0.5166 1 1 1 10 660 2133
8 100 1 0.5166 1 1 1 10 670 900
8 101 0 0.5166 1 1 1 10 680 2216
8 102 0 0.5166 1 1 1 10 690 933
8 103 0 0.5166 1 1 1 10 700 1233
8 104 0 0.4832 0 1 0 0 700 816
8 105 0 0.5166 1 0 0 0 700 1183
8 106 0 0.4832 0 0 1 10 710 1516
8 107 0 0.5166 1 0 0 0 710 1616
8 108 0 0.4832 0 1 0 0 710 1983
8 109 0 0.5166 1 1 1 10 720 1000
8 110 0 0.5166 1 1 1 10 730 900
8 111 0 0.4832 0 1 0 0 730 1517
8 112 0 0.4832 0 0 1 10 740 1800
8 113 0 0.5166 1 1 1 10 750 4016
8 114 0 0.5166 1 1 1 10 760 699
8 115 0 0.5166 1 1 1 10 770 783
8 116 0 0.5166 1 1 1 10 780 883
8 117 0 0.5166 1 1 1 10 790 716
8 118 0 0.5166 1 1 1 10 800 950
8 119 0 0.4832 0 1 0 0 800 933
8 120 0 0.4832 0 0 1 10 810 750
8 121 0 0.4832 0 0 1 10 820 733
8 122 0 0.4832 0 0 1 10 830 766
8 123 0 0.5166 1 1 1 10 840 950
8 124 0 0.5166 1 0 0 0 840 1150
8 125 0 0.4832 0 0 1 10 850 750
8 126 0 0.4832 0 0 1 10 860 733
8 127 0 0.5166 1 0 0 0 860 750
8 128 0 0.4832 0 1 0 0 860 2266
8 129 0 0.5166 1 1 1 10 870 1066
8 130 0 0.5166 1 1 1 10 880 883
8 131 0 0.5166 1 1 1 10 890 1150
8 132 0 0.4832 0 1 0 0 890 833
8 133 0 0.4832 0 0 1 10 900 900
8 134 0 0.4832 0 0 1 10 910 716
8 135 0 0.4832 0 0 1 10 920 816
8 136 0 0.4832 0 0 1 10 930 916
8 137 0 0.4832 0 0 1 10 940 1100
8 138 0 0.4832 0 0 1 10 950 833
8 139 0 0.4832 0 0 1 10 960 566
8 140 0 0.5166 1 0 0 0 960 1166
8 141 0 0.5166 1 0 0 0 960 983
8 142 0 0.4832 0 0 1 10 970 866
8 143 0 0.5166 1 0 0 0 970 750
8 144 0 0.4832 0 1 0 0 970 750
8 145 0 0.4832 0 0 1 10 980 2133
8 146 0 0.5166 1 0 0 0 980 800
8 147 0 0.4832 0 0 1 10 990 1083
8 148 0 0.5166 1 0 0 0 990 683
8 149 0 0.4832 0 0 1 10 1000 1000
8 150 0 0.4832 0 0 1 10 1010 1316
8 151 0 0.4832 0 0 1 10 1020 616
8 152 0 0.4832 0 0 1 10 1030 900
8 153 0 0.4832 0 0 1 10 1040 633
8 154 0 0.5166 1 1 1 10 1050 850
8 155 0 0.4832 0 0 1 10 1060 1166
8 156 0 0.5166 1 1 1 10 1070 3366
8 157 0 0.4832 0 0 1 10 1080 783
8 158 0 0.5166 1 1 1 10 1090 1683
8 159 0 0.5166 1 1 1 10 1100 2233
8 160 0 0.5166 1 1 1 10 1110 1150
8 161 0 0.4832 0 1 0 0 1110 1233
8 162 0 0.5166 1 1 1 10 1120 5183
8 163 0 0.4832 0 1 0 0 1120 1300
8 164 0 0.5166 1 1 1 10 1130 1800
8 165 0 0.4832 0 0 1 10 1140 3216
8 166 0 0.4832 0 0 1 10 1150 950
8 167 0 0.5166 1 0 0 0 1150 666
8 168 0 0.5166 1 1 1 10 1160 2833
8 169 0 0.4832 0 1 0 0 1160 1850
8 170 0 0.5166 1 1 1 10 1170 2500
8 171 0 0.5166 1 1 1 10 1180 5083
8 172 0 0.4832 0 0 1 10 1190 1900
8 173 0 0.5166 1 0 0 0 1190 1466
8 174 0 0.4832 0 0 1 10 1200 4000
8 175 0 0.4832 0 0 1 10 1210 1066
8 176 0 0.4832 0 0 1 10 1220 933
8 177 0 0.4832 0 0 1 10 1230 683
8 178 0 0.5166 1 0 0 0 1230 1500
8 179 0 0.4832 0 0 1 10 1240 1950
8 180 0 0.4832 0 0 1 10 1250 683
8 181 0 0.4832 0 1 0 0 1250 1750
8 182 0 0.5166 1 1 1 10 1260 816
8 183 0 0.5166 1 1 1 10 1270 866
8 184 0 0.4832 0 1 0 0 1270 783
8 185 0 0.5166 1 0 0 0 1270 1366
8 186 0 0.5166 1 1 1 10 1280 783
8 187 0 0.4832 0 1 0 0 1280 1083
8 188 0 0.4832 0 0 1 10 1290 1683
8 189 0 0.4832 0 0 1 10 1300 683
8 190 0 0.5166 1 0 0 0 1300 1050
8 191 0 0.5166 1 0 0 0 1300 1366
8 192 0 0.5166 1 1 1 10 1310 1200
8 193 0 0.5166 1 0 0 0 1310 1666
8 194 0 0.5166 1 1 1 10 1320 1233
8 195 0 0.4832 0 1 0 0 1320 966
8 196 0 0.5166 1 0 0 0 1320 1666
8 197 0 0.4832 0 0 1 10 1330 883
8 198 0 0.5166 1 1 1 10 1340 1066
8 199 0 0.5166 1 1 1 10 1350 1500
8 200 0 0.5166 1 0 0 0 1350 2450
