SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
5 136 1 0.4714 0 0 1 10 1090 900
5 137 1 0.4714 0 1 0 0 1090 1750
5 138 1 0.4714 0 0 1 10 1100 1550
5 139 1 0.4714 0 1 0 0 1100 2416
5 140 1 0.4714 0 1 0 0 1100 1150
5 141 1 0.5167 1 0 0 0 1100 733
5 142 1 0.5167 1 1 1 10 1110 766
5 143 1 0.4714 0 1 0 0 1110 533
5 144 1 0.4714 0 0 1 10 1120 766
5 145 1 0.5167 1 1 1 10 1130 783
5 146 1 0.4714 0 0 1 10 1140 483
5 147 1 0.4714 0 0 1 10 1150 866
5 148 1 0.4714 0 0 1 10 1160 933
5 149 1 0.4714 0 0 1 10 1170 1466
5 150 1 0.4714 0 0 1 10 1180 583
5 151 1 0.4714 0 0 1 10 1190 516
5 152 1 0.5167 1 1 1 10 1200 1150
5 153 1 0.5167 1 1 1 10 1210 1033
5 154 1 0.4714 0 1 0 0 1210 1000
5 155 1 0.4714 0 1 0 0 1210 983
5 156 1 0.4714 0 1 0 0 1210 883
5 157 1 0.4714 0 1 0 0 1210 1333
5 158 1 0.4714 0 1 0 0 1210 1616
5 159 1 0.4714 0 1 0 0 1210 516
5 160 1 0.5167 1 1 1 10 1220 1450
5 161 1 0.4714 0 1 0 0 1220 2800
5 162 1 0.5167 1 1 1 10 1230 716
5 163 1 0.4714 0 0 1 10 1240 1300
5 164 1 0.5167 1 1 1 10 1250 850
5 165 1 0.5167 1 0 0 0 1250 1466
5 166 1 0.5167 1 1 1 10 1260 1300
5 167 1 0.5167 1 1 1 10 1270 550
5 168 1 0.4714 0 0 1 10 1280 750
5 169 1 0.4714 0 0 1 10 1290 933
5 170 1 0.5167 1 1 1 10 1300 3683
5 171 1 0.5167 1 0 0 0 1300 1450
5 172 1 0.5167 1 1 1 10 1310 650
5 173 1 0.4714 0 0 1 10 1320 650
5 174 1 0.5167 1 0 0 0 1320 3133
5 175 1 0.4714 0 1 0 0 1320 1666
5 176 1 0.5167 1 0 0 0 1320 783
5 177 1 0.4714 0 1 0 0 1320 616
5 178 1 0.5167 1 1 1 10 1330 983
5 179 1 0.5167 1 1 1 10 1340 1166
5 180 1 0.5167 1 1 1 10 1350 633
5 181 1 0.4714 0 1 0 0 1350 533
5 182 1 0.4714 0 0 1 10 1360 700
5 183 1 0.4714 0 0 1 10 1370 766
5 184 1 0.5167 1 1 1 10 1380 866
5 185 1 0.5167 1 1 1 10 1390 1366
5 186 1 0.4714 0 0 1 10 1400 1716
5 187 1 0.4714 0 0 1 10 1410 816
5 188 1 0.4714 0 0 1 10 1420 850
5 189 1 0.5167 1 1 1 10 1430 783
5 190 1 0.4714 0 0 1 10 1440 683
5 191 1 0.4714 0 1 0 0 1440 1250
5 192 1 0.5167 1 1 1 10 1450 1083
5 193 1 0.4714 0 0 1 10 1460 633
5 194 1 0.5167 1 1 1 10 1470 1666
5 195 1 0.5167 1 1 1 10 1480 1916
5 196 1 0.5167 1 1 1 10 1490 1216
5 197 1 0.4714 0 0 1 10 1500 850
5 198 1 0.4714 0 0 1 10 1510 666
5 199 1 0.4714 0 1 0 0 1510 983
5 200 1 0.4714 0 1 0 0 1510 1116
