SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
3 1 1 0.5163 1 0 0 0 0 1484
3 2 1 0.5163 1 0 0 0 0 2316
3 3 1 0.5163 1 1 1 10 10 1319
3 4 1 0.5163 1 1 1 10 20 1000
3 5 1 0.5163 1 1 1 10 30 714
3 6 1 0.5163 1 1 1 10 40 900
3 7 1 0.5163 1 0 0 0 40 1033
3 8 1 0.4899 0 1 0 0 40 716
3 9 1 0.4899 0 1 0 0 40 967
3 10 1 0.5163 1 1 1 10 50 633
3 11 1 0.4899 0 1 0 0 50 816
3 12 1 0.4899 0 0 1 10 60 1100
3 13 1 0.5163 1 0 0 0 60 800
3 14 1 0.5163 1 1 1 10 70 1166
3 15 1 0.4899 0 1 0 0 70 866
3 16 1 0.5163 1 0 0 0 70 1566
3 17 1 0.4899 0 1 0 0 70 766
3 18 1 0.4899 0 0 1 10 80 1467
3 19 1 0.5163 1 1 1 10 90 2266
3 20 1 0.4899 0 1 0 0 90 750
3 21 1 0.5163 1 0 0 0 90 1200
3 22 1 0.5163 1 1 1 10 100 950
3 23 1 0.5163 1 1 1 10 110 1066
3 24 1 0.4899 0 1 0 0 110 633
3 25 1 0.4899 0 1 0 0 110 750
3 26 1 0.4899 0 1 0 0 110 1850
3 27 1 0.5163 1 0 0 0 110 1000
3 28 1 0.4899 0 1 0 0 110 1150
3 29 1 0.5163 1 0 0 0 110 1466
3 30 1 0.5163 1 1 1 10 120 1083
3 31 1 0.5163 1 0 0 0 120 1900
3 32 1 0.5163 1 0 0 0 120 1783
3 33 1 0.4899 0 0 1 10 130 2300
3 34 1 0.4899 0 0 1 10 140 1366
3 35 1 0.5163 1 0 0 0 140 1916
3 36 1 0.5163 1 1 1 10 150 1383
3 37 1 0.4899 0 1 0 0 150 1683
3 38 1 0.4899 0 1 0 0 150 1750
3 39 1 0.5163 1 1 1 10 160 4533
3 40 1 0.4899 0 0 1 10 170 1316
3 41 1 0.5163 1 1 1 10 180 1350
3 42 1 0.5163 1 0 0 0 180 2116
3 43 1 0.5163 1 0 0 0 180 1450
3 44 1 0.5163 1 1 1 10 190 1300
3 45 1 0.5163 1 1 1 10 200 1233
3 46 1 0.4899 0 1 0 0 200 817
3 47 1 0.5163 1 1 1 10 210 2017
3 48 1 0.5163 1 0 0 0 210 1083
3 49 1 0.4899 0 1 0 0 210 1250
3 50 1 0.4899 0 0 1 10 220 1266
3 51 1 0.4899 0 1 0 0 220 1250
3 52 1 0.4899 0 0 1 10 230 1517
3 53 1 0.4899 0 1 0 0 230 1783
3 54 1 0.5163 1 0 0 0 230 1116
3 55 1 0.4899 0 1 0 0 230 1233
3 56 1 0.5163 1 1 1 10 240 1400
3 57 1 0.4899 0 0 1 10 250 916
3 58 1 0.5163 1 1 1 10 260 1066
3 59 1 0.5163 1 0 0 0 260 1083
3 60 1 0.4899 0 0 1 10 270 783
3 61 1 0.5163 1 1 1 10 280 1183
3 62 1 0.5163 1 1 1 10 290 1000
3 63 1 0.4899 0 1 0 0 290 966
3 64 1 0.4899 0 0 1 10 300 1966
3 65 1 0.4899 0 0 1 10 310 1050
3 66 1 0.5163 1 1 1 10 320 983
3 67 1 0.4899 0 0 1 10 330 1966
3 68 1 0.4899 0 1 0 0 330 1500
3 69 1 0.4899 0 0 1 10 340 1200
3 70 1 0.4899 0 0 1 10 350 2050
3 71 1 0.5163 1 0 0 0 350 3066
3 72 1 0.5163 1 0 0 0 350 1583
3 73 1 0.4899 0 0 1 10 360 850
3 74 1 0.4899 0 0 1 10 370 1466
3 75 1 0.5163 1 1 1 10 380 1433
3 76 1 0.4899 0 0 1 10 390 2366
3 77 1 0.5163 1 0 0 0 390 1716
3 78 1 0.4899 0 0 1 10 400 1216
3 79 1 0.5163 1 1 1 10 410 3066
3 80 1 0.5163 1 1 1 10 420 1133
3 81 1 0.4899 0 0 1 10 430 1100
3 82 1 0.4899 0 0 1 10 440 1783
3 83 1 0.4899 0 0 1 10 450 1500
3 84 1 0.4899 0 0 1 10 460 900
3 85 1 0.4899 0 0 1 10 470 1033
