SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
11 1 0 0.5139 1 1 1 10 10 2900
11 2 0 0.5139 1 1 1 10 20 1350
11 3 0 0.4882 0 0 1 10 30 1283
11 4 0 0.5139 1 1 1 10 40 2883
11 5 0 0.5139 1 1 1 10 50 1300
11 6 0 0.5139 1 0 0 0 50 1866
11 7 0 0.5139 1 0 0 0 50 716
11 8 0 0.5139 1 1 1 10 60 1733
11 9 0 0.4882 0 1 0 0 60 1083
11 10 0 0.5139 1 0 0 0 60 2750
11 11 0 0.5139 1 1 1 10 70 1533
11 12 0 0.5139 1 1 1 10 80 3066
11 13 0 0.4882 0 0 1 10 90 1550
11 14 0 0.4882 0 1 0 0 90 1350
11 15 0 0.4882 0 1 0 0 90 966
11 16 0 0.4882 0 1 0 0 90 1033
11 17 0 0.5139 1 0 0 0 90 1366
11 18 0 0.4882 0 1 0 0 90 2183
11 19 0 0.5139 1 1 1 10 100 1400
11 20 0 0.4882 0 1 0 0 100 1250
11 21 0 0.4882 0 1 0 0 100 3000
11 22 0 0.4882 0 0 1 10 110 1800
11 23 0 0.5139 1 1 1 10 120 1266
11 24 0 0.4882 0 0 1 10 130 1900
11 25 0 0.5139 1 1 1 10 140 1700
11 26 0 0.5139 1 1 1 10 150 2133
11 27 0 0.5139 1 0 0 0 150 3333
11 28 0 0.5139 1 1 1 10 160 1816
11 29 0 0.4882 0 0 1 10 170 1600
11 30 0 0.4882 0 0 1 10 180 1283
11 31 0 0.5139 1 1 1 10 190 900
11 32 0 0.5139 1 1 1 10 200 833
11 33 0 0.4882 0 1 0 0 200 1033
11 34 0 0.5139 1 1 1 10 210 833
11 35 0 0.5139 1 1 1 10 220 800
11 36 0 0.4882 0 1 0 0 220 750
11 37 0 0.4882 0 0 1 10 230 683
11 38 0 0.5139 1 1 1 10 240 1133
11 39 0 0.5139 1 1 1 10 250 783
11 40 0 0.5139 1 1 1 10 260 750
11 41 0 0.4882 0 0 1 10 270 966
11 42 0 0.5139 1 0 0 0 270 816
11 43 0 0.4882 0 0 1 10 280 2216
11 44 0 0.4882 0 0 1 10 290 833
11 45 0 0.5139 1 1 1 10 300 816
11 46 0 0.4882 0 0 1 10 310 1133
11 47 0 0.4882 0 0 1 10 320 600
11 48 0 0.4882 0 0 1 10 330 1116
11 49 0 0.4882 0 0 1 10 340 1100
11 50 0 0.4882 0 0 1 10 350 1066
11 51 0 0.5139 1 1 1 10 360 883
11 52 0 0.5139 1 1 1 10 370 1350
11 53 0 0.4882 0 0 1 10 380 1633
11 54 0 0.4882 0 0 1 10 390 1333
11 55 0 0.5139 1 1 1 10 400 867
11 56 0 0.5139 1 1 1 10 410 1033
11 57 0 0.4882 0 0 1 10 420 866
11 58 0 0.4882 0 0 1 10 430 783
11 59 0 0.5139 1 0 0 0 430 750
11 60 0 0.4882 0 1 0 0 430 1333
11 61 0 0.5139 1 1 1 10 440 1650
11 62 0 0.5139 1 1 1 10 450 900
11 63 0 0.4882 0 1 0 0 450 783
11 64 0 0.5139 1 0 0 0 450 950
11 65 0 0.5139 1 0 0 0 450 833
11 66 0 0.4882 0 0 1 10 460 816
11 67 0 0.4882 0 0 1 10 470 1066
11 68 0 0.5139 1 0 0 0 470 783
11 69 0 0.5139 1 0 0 0 470 900
11 70 0 0.5139 1 0 0 0 470 650
11 71 0 0.4882 0 0 1 10 480 516
11 72 0 0.5139 1 1 1 10 490 950
11 73 0 0.5139 1 0 0 0 490 1083
11 74 0 0.4882 0 0 1 10 500 766
11 75 0 0.4882 0 0 1 10 510 933
11 76 0 0.5139 1 0 0 0 510 600
11 77 0 0.4882 0 0 1 10 520 1066
11 78 0 0.4882 0 0 1 10 530 650
11 79 0 0.4882 0 0 1 10 540 850
11 80 0 0.4882 0 0 1 10 550 900
11 81 0 0.4882 0 0 1 10 560 666
11 82 0 0.5139 1 1 1 10 570 1616
11 83 0 0.5139 1 1 1 10 580 1450
11 84 0 0.4882 0 0 1 10 590 750
11 85 0 0.4882 0 0 1 10 600 633
11 86 0 0.4882 0 0 1 10 610 783
11 87 0 0.4882 0 1 0 0 610 966
11 88 0 0.5139 1 1 1 10 620 916
11 89 0 0.5139 1 1 1 10 630 733
11 90 0 0.4882 0 1 0 0 630 1083
11 91 0 0.5139 1 1 1 10 640 866
11 92 0 0.4882 0 0 1 10 650 716
11 93 0 0.4882 0 1 0 0 650 916
11 94 0 0.5139 1 1 1 10 660 850
11 95 0 0.4882 0 1 0 0 660 750
11 96 0 0.5139 1 1 1 10 670 1133
11 97 0 0.5139 1 1 1 10 680 616
11 98 0 0.5139 1 1 1 10 690 716
11 99 0 0.4882 0 0 1 10 700 933
11 100 0 0.4882 0 0 1 10 710 883
11 101 1 0.5139 1 0 0 0 710 750
11 102 1 0.4882 0 1 0 0 710 1133
11 103 1 0.4882 0 1 0 0 710 600
11 104 1 0.5139 1 0 0 0 710 950
11 105 1 0.4882 0 1 0 0 710 883
11 106 1 0.4882 0 1 0 0 710 800
11 107 1 0.5139 1 1 1 10 720 850
11 108 1 0.5139 1 1 1 10 730 1133
11 109 1 0.4882 0 0 1 10 740 1300
11 110 1 0.5139 1 0 0 0 740 716
11 111 1 0.5139 1 0 0 0 740 1000
11 112 1 0.4882 0 1 0 0 740 650
11 113 1 0.4882 0 1 0 0 740 1733
11 114 1 0.5139 1 0 0 0 740 1166
11 115 1 0.4882 0 1 0 0 740 1066
11 116 1 0.5139 1 0 0 0 740 816
11 117 1 0.4882 0 1 0 0 740 716
11 118 1 0.5139 1 0 0 0 740 1233
11 119 1 0.5139 1 0 0 0 740 916
11 120 1 0.5139 1 1 1 10 750 666
11 121 1 0.4882 0 0 1 10 760 933
11 122 1 0.5139 1 0 0 0 760 916
11 123 1 0.5139 1 0 0 0 760 800
11 124 1 0.5139 1 0 0 0 760 2183
11 125 1 0.4882 0 0 1 10 770 1783
11 126 1 0.4882 0 0 1 10 780 1633
11 127 1 0.5139 1 0 0 0 780 1050
11 128 1 0.4882 0 1 0 0 780 800
11 129 1 0.4882 0 0 1 10 790 716
11 130 1 0.4882 0 0 1 10 800 850
11 131 1 0.5139 1 0 0 0 800 1366
11 132 1 0.5139 1 1 1 10 810 1133
11 133 1 0.4882 0 0 1 10 820 1633
11 134 1 0.5139 1 0 0 0 820 1450
11 135 1 0.4882 0 0 1 10 830 1416
11 136 1 0.5139 1 0 0 0 830 1050
11 137 1 0.4882 0 0 1 10 840 1100
11 138 1 0.4882 0 1 0 0 840 2300
11 139 1 0.5139 1 0 0 0 840 1516
11 140 1 0.5139 1 0 0 0 840 1866
11 141 1 0.4882 0 1 0 0 840 850
11 142 1 0.5139 1 0 0 0 840 750
11 143 1 0.5139 1 1 1 10 850 716
11 144 1 0.4882 0 1 0 0 850 700
11 145 1 0.5139 1 1 1 10 860 950
11 146 1 0.5139 1 0 0 0 860 1100
11 147 1 0.4882 0 1 0 0 860 666
11 148 1 0.4882 0 1 0 0 860 1216
11 149 1 0.4882 0 1 0 0 860 1033
11 150 1 0.5139 1 1 1 10 870 1400
