SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
1 1 0 0 0 1 10 10 9562
1 2 0 0 0 1 10 20 1049
1 3 0 0 0 1 0 20 1132
1 4 0 0 1 0 10 30 1384
1 5 0 1 1 1 10 40 2077
1 6 0 1 1 1 0 40 850
1 7 0 1 1 1 0 40 1983
1 8 0 0 0 1 10 50 916
1 9 0 0 1 0 0 50 1000
1 10 0 0 0 1 0 50 1166
1 11 0 0 0 1 0 50 783
1 12 0 0 0 1 0 50 966
1 13 0 1 1 1 10 60 1533
1 14 0 1 0 0 0 60 1633
1 15 0 1 1 1 0 60 1200
1 16 0 1 0 0 10 70 1317
1 17 0 0 0 1 10 80 816
1 18 0 0 1 0 0 80 650
1 19 0 0 0 1 10 90 600
1 20 0 1 0 0 0 90 1150
1 21 0 0 0 1 10 100 1233
1 22 0 0 0 1 10 110 900
1 23 0 1 1 1 10 120 1066
1 24 0 0 0 1 0 120 766
1 25 0 1 1 1 10 130 1533
1 26 0 1 1 1 10 140 1000
1 27 0 1 1 1 0 140 800
1 28 0 0 0 1 10 150 683
1 29 0 1 1 1 10 160 1383
1 30 0 0 0 1 10 170 916
1 31 0 0 0 1 10 180 1416
1 32 0 0 0 1 10 190 1000
1 33 0 1 1 1 0 190 716
1 34 0 0 0 1 10 200 1466
1 35 0 0 0 1 10 210 766
1 36 0 1 1 1 10 220 933
1 37 0 1 1 1 10 230 1050
1 38 0 1 1 1 10 240 683
1 39 0 1 1 1 10 250 833
1 40 0 0 0 1 10 260 966
1 41 0 1 1 1 10 270 850
1 42 0 1 1 1 0 270 816
1 43 0 1 0 0 10 280 2416
1 44 0 1 1 1 10 290 683
1 45 0 1 1 1 0 290 650
1 46 0 1 0 0 0 290 700
1 47 0 1 1 1 10 300 866
1 48 0 0 0 1 10 310 933
1 49 0 1 1 1 0 310 683
1 50 0 1 1 1 10 320 1000
1 51 0 0 0 1 10 330 983
1 52 0 0 0 1 0 330 800
1 53 0 0 0 1 0 330 1500
1 54 0 1 1 1 10 340 966
1 55 0 0 0 1 10 350 1633
1 56 0 0 0 1 10 360 1233
1 57 0 0 1 0 0 360 1933
1 58 0 0 0 1 10 370 933
1 59 0 0 0 1 10 380 1083
1 60 0 1 0 0 0 380 833
1 61 0 1 1 1 10 390 1050
1 62 0 1 1 1 10 400 1400
1 63 0 0 0 1 10 410 1116
1 64 0 0 0 1 10 420 1466
1 65 0 0 0 1 10 430 766
1 66 0 0 0 1 10 440 1133
1 67 0 0 0 1 10 450 1150
1 68 0 1 1 1 0 450 1333
1 69 0 1 0 0 0 450 933
1 70 0 0 0 1 10 460 583
1 71 0 1 1 1 0 460 933
1 72 0 1 1 1 0 460 800
1 73 0 0 0 1 10 470 883
1 74 0 1 0 0 0 470 600
1 75 0 1 0 0 0 470 783
1 76 0 0 1 0 0 470 1000
1 77 0 1 1 1 0 470 833
1 78 0 0 0 1 10 480 1000
1 79 0 0 0 1 10 490 833
1 80 0 1 0 0 10 500 1350
1 81 0 0 0 1 10 510 933
1 82 0 0 0 1 10 520 750
1 83 0 0 0 1 10 530 1216
1 84 0 1 0 0 0 530 883
1 85 0 1 1 1 10 540 650
1 86 0 0 0 1 10 550 716
1 87 0 1 1 1 10 560 700
1 88 0 1 1 1 10 570 816
1 89 0 0 0 1 10 580 700
1 90 0 1 1 1 10 590 999
1 91 0 1 0 0 0 590 1033
1 92 0 1 1 1 10 600 816
1 93 0 0 0 1 10 610 733
1 94 0 1 1 1 10 620 933
1 95 0 0 0 1 10 630 700
1 96 0 1 1 1 10 640 1133
1 97 0 0 0 1 10 650 950
1 98 0 0 0 1 0 650 850
1 99 0 1 0 0 10 660 1000
1 100 0 1 0 0 0 660 750
1 101 1 0 1 0 0 660 783
1 102 1 0 0 1 0 660 1083
1 103 1 1 0 0 10 670 700
1 104 1 0 1 0 10 680 1050
1 105 1 0 1 0 0 680 883
1 106 1 1 0 0 0 680 750
1 107 1 1 1 1 10 690 583
1 108 1 1 1 1 10 700 633
1 109 1 1 1 1 0 700 633
1 110 1 0 1 0 0 700 916
1 111 1 0 0 1 10 710 883
1 112 1 1 0 0 0 710 933
1 113 1 1 1 1 10 720 700
1 114 1 0 1 0 10 730 850
1 115 1 0 1 0 10 740 1116
1 116 1 0 1 0 0 740 700
1 117 1 1 0 0 10 750 900
1 118 1 1 0 0 0 750 816
1 119 1 1 0 0 0 750 766
1 120 1 0 1 0 10 760 733
1 121 1 0 0 1 10 770 766
1 122 1 1 1 1 10 780 966
1 123 1 0 0 1 10 790 783
1 124 1 1 1 1 10 800 850
1 125 1 0 0 1 10 810 866
1 126 1 0 1 0 0 810 816
1 127 1 1 1 1 10 820 766
1 128 1 0 0 1 10 830 616
1 129 1 0 1 0 0 830 700
1 130 1 0 1 0 0 830 583
1 131 1 0 0 1 0 830 800
1 132 1 1 0 0 10 840 633
1 133 1 0 1 0 0 840 1116
1 134 1 0 0 1 10 850 983
1 135 1 0 1 0 0 850 550
1 136 1 1 1 1 10 860 583
1 137 1 0 0 1 10 870 883
1 138 1 1 0 0 10 880 2216
1 139 1 1 1 1 10 890 666
1 140 1 1 0 0 0 890 616
1 141 1 1 0 0 0 890 833
1 142 1 0 1 0 0 890 883
1 143 1 0 1 0 0 890 766
1 144 1 1 1 1 0 890 666
1 145 1 1 1 1 10 900 716
1 146 1 0 0 1 10 910 750
1 147 1 1 0 0 10 920 900
1 148 1 1 1 1 10 930 983
1 149 1 1 0 0 0 930 766
1 150 1 1 1 1 10 940 850
1 151 1 1 1 1 10 950 800
1 152 1 1 1 1 10 960 1200
1 153 1 0 0 1 0 960 766
1 154 1 0 0 1 10 970 516
1 155 1 0 1 0 0 970 750
