SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
30 168 0 0 1 0 10 1110 1083
30 169 0 1 0 0 0 1110 1083
30 170 0 1 1 1 10 1120 1200
30 171 0 1 1 1 10 1130 983
30 172 0 1 1 1 10 1140 933
30 173 0 1 1 1 10 1150 1433
30 174 0 1 1 1 0 1150 1183
30 175 0 0 1 0 0 1150 1250
30 176 0 0 0 1 0 1150 1333
30 177 0 0 1 0 0 1150 700
30 178 0 0 0 1 0 1150 1500
30 179 0 0 1 0 0 1150 783
30 180 0 1 0 0 0 1150 833
30 181 0 0 0 1 10 1160 1366
30 182 0 1 1 1 10 1170 1366
30 183 0 0 0 1 10 1180 900
30 184 0 0 0 1 0 1180 1433
30 185 0 1 1 1 0 1180 1850
30 186 0 1 1 1 10 1190 783
30 187 0 0 0 1 10 1200 1383
30 188 0 1 1 1 10 1210 983
30 189 0 1 1 1 10 1220 2533
30 190 0 1 1 1 10 1230 700
30 191 0 0 0 1 0 1230 983
30 192 0 0 1 0 10 1240 916
30 193 0 1 0 0 0 1240 1716
30 194 0 0 1 0 0 1240 933
30 195 0 0 1 0 0 1240 1750
30 196 0 1 1 1 10 1250 1016
30 197 0 1 1 1 10 1260 883
30 198 0 1 1 1 10 1270 1250
30 199 0 1 1 1 0 1270 1166
30 200 0 1 0 0 0 1270 650
