SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
18 85 1 0 1 0 10 480 816
18 86 1 0 1 0 10 490 2033
18 87 1 0 1 0 0 490 1450
18 88 1 0 0 1 10 500 1700
18 89 1 1 1 1 10 510 1850
18 90 1 1 0 0 0 510 2233
18 91 1 1 1 1 10 520 1116
18 92 1 0 0 1 10 530 1166
18 93 1 0 0 1 10 540 1383
18 94 1 0 0 1 10 550 783
18 95 1 0 0 1 10 560 1100
18 96 1 1 1 1 10 570 1816
18 97 1 1 1 1 10 580 1433
18 98 1 1 1 1 10 590 1099
18 99 1 1 1 1 10 600 1100
18 100 1 1 1 1 10 610 1067
18 101 0 1 0 0 10 620 1250
18 102 0 0 1 0 10 630 950
18 103 0 1 0 0 0 630 1050
18 104 0 0 1 0 0 630 1233
18 105 0 1 1 1 0 630 2850
18 106 0 0 0 1 10 640 1050
18 107 0 0 0 1 0 640 1000
18 108 0 1 0 0 0 640 1967
18 109 0 0 0 1 10 650 2067
18 110 0 0 0 1 10 660 717
18 111 0 0 0 1 0 660 1066
18 112 0 1 1 1 0 660 3050
18 113 0 0 0 1 10 670 1133
18 114 0 0 1 0 0 670 1800
18 115 0 1 0 0 0 670 1566
18 116 0 0 0 1 10 680 850
18 117 0 0 0 1 10 690 750
18 118 0 1 1 1 10 700 1033
18 119 0 0 0 1 10 710 1033
18 120 0 1 1 1 10 720 833
18 121 0 1 1 1 0 720 883
18 122 0 0 0 1 10 730 1583
18 123 0 1 1 1 10 740 1833
18 124 0 0 0 1 10 750 2600
18 125 0 0 0 1 10 760 1400
18 126 0 1 1 1 10 770 1350
18 127 0 1 1 1 0 770 1100
18 128 0 0 0 1 0 770 1400
18 129 0 1 0 0 0 770 3216
18 130 0 0 0 1 10 780 966
18 131 0 0 0 1 10 790 1750
18 132 0 0 0 1 10 800 1533
18 133 0 1 0 0 0 800 3316
18 134 0 0 0 1 10 810 3050
18 135 0 0 0 1 10 820 3300
18 136 0 1 1 1 10 830 983
18 137 0 1 1 1 10 840 1017
18 138 0 0 0 1 10 850 966
18 139 0 1 1 1 10 860 1700
18 140 0 0 0 1 10 870 833
18 141 0 1 1 1 10 880 1900
18 142 0 1 1 1 0 880 1433
18 143 0 0 1 0 0 880 2116
18 144 0 0 0 1 10 890 1883
18 145 0 1 0 0 0 890 3416
18 146 0 1 1 1 10 900 816
18 147 0 1 1 1 0 900 2000
18 148 0 0 0 1 10 910 1250
18 149 0 1 1 1 10 920 1666
18 150 0 0 0 1 10 930 2233
18 151 0 0 0 1 0 930 933
18 152 0 0 0 1 0 930 1133
18 153 0 0 0 1 10 940 750
18 154 0 0 0 1 0 940 1016
18 155 0 1 1 1 10 950 983
18 156 0 0 0 1 10 960 916
18 157 0 0 0 1 10 970 1250
18 158 0 0 0 1 0 970 1116
18 159 0 0 0 1 0 970 866
18 160 0 1 1 1 10 980 983
18 161 0 1 1 1 0 980 950
18 162 0 0 0 1 0 980 1350
18 163 0 1 1 1 10 990 750
18 164 0 1 1 1 10 1000 2600
18 165 0 1 1 1 10 1010 800
18 166 0 0 1 0 0 1010 1800
18 167 0 1 1 1 10 1020 1066
18 168 0 1 1 1 10 1030 966
18 169 0 1 1 1 10 1040 1100
18 170 0 1 1 1 0 1040 1233
18 171 0 0 0 1 10 1050 1450
18 172 0 1 1 1 0 1050 2216
18 173 0 1 0 0 10 1060 1750
18 174 0 1 0 0 0 1060 583
18 175 0 0 0 1 0 1060 2783
18 176 0 0 1 0 0 1060 800
18 177 0 1 0 0 0 1060 850
18 178 0 0 1 0 0 1060 900
18 179 0 0 0 1 0 1060 800
18 180 0 1 1 1 10 1070 1016
18 181 0 1 1 1 0 1070 816
18 182 0 1 0 0 10 1080 916
18 183 0 0 1 0 0 1080 1750
18 184 0 1 0 0 0 1080 766
18 185 0 1 1 1 0 1080 800
18 186 0 0 0 1 10 1090 1916
18 187 0 1 1 1 10 1100 1633
18 188 0 1 1 1 10 1110 1383
18 189 0 0 0 1 0 1110 2150
18 190 0 1 0 0 10 1120 1133
18 191 0 0 1 0 0 1120 933
18 192 0 0 0 1 10 1130 1033
18 193 0 1 0 0 0 1130 916
18 194 0 0 1 0 0 1130 3066
18 195 0 0 0 1 0 1130 1266
18 196 0 1 1 1 10 1140 1166
18 197 0 0 0 1 10 1150 733
18 198 0 1 1 1 10 1160 800
18 199 0 1 0 0 0 1160 916
18 200 0 1 1 1 10 1170 533
