SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
3 174 1 0 0 1 10 820 716
3 175 1 1 1 1 10 830 1133
3 176 1 1 0 0 0 830 950
3 177 1 0 1 0 0 830 500
3 178 1 0 0 1 10 840 616
3 179 1 0 1 0 0 840 700
3 180 1 0 0 1 0 840 700
3 181 1 1 0 0 0 840 966
3 182 1 0 1 0 0 840 966
3 183 1 0 1 0 10 850 966
3 184 1 0 0 1 10 860 850
3 185 1 0 0 1 10 870 816
3 186 1 1 1 1 10 880 800
3 187 1 0 0 1 10 890 1416
3 188 1 0 1 0 10 900 1100
3 189 1 1 0 0 10 910 1050
3 190 1 0 1 0 10 920 783
3 191 1 0 0 1 10 930 816
3 192 1 1 0 0 0 930 866
3 193 1 1 0 0 0 930 733
3 194 1 1 0 0 10 940 866
3 195 1 1 1 1 10 950 600
3 196 1 1 0 0 0 950 1066
3 197 1 0 0 1 10 960 783
3 198 1 1 1 1 10 970 1016
3 199 1 0 1 0 0 970 700
3 200 1 0 1 0 0 970 616
