SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
2 1 0 0 0 1 10 10 1833
2 2 0 1 0 0 10 20 1083
2 3 0 1 0 0 0 20 1300
2 4 0 0 0 1 0 20 1383
2 5 0 1 0 0 10 30 1433
2 6 0 1 1 1 0 30 3433
2 7 0 0 0 1 10 40 1250
2 8 0 0 0 1 10 50 1133
2 9 0 0 0 1 10 60 900
2 10 0 1 0 0 0 60 1283
2 11 0 1 1 1 10 70 1183
2 12 0 0 0 1 10 80 983
2 13 0 1 1 1 0 80 1333
2 14 0 0 0 1 10 90 850
2 15 0 1 0 0 10 100 833
2 16 0 0 0 1 0 100 850
2 17 0 1 0 0 0 100 916
2 18 0 0 0 1 10 110 800
2 19 0 0 0 1 0 110 916
2 20 0 1 0 0 0 110 1233
2 21 0 0 0 1 10 120 817
2 22 0 0 0 1 10 130 950
2 23 0 1 0 0 0 130 1000
2 24 0 1 0 0 10 140 1233
2 25 0 0 0 1 0 140 983
2 26 0 1 1 1 0 140 1750
2 27 0 0 0 1 10 150 766
2 28 0 0 0 1 10 160 883
2 29 0 1 0 0 0 160 766
2 30 0 1 0 0 0 160 966
2 31 0 1 0 0 0 160 1100
2 32 0 1 0 0 0 160 1433
2 33 0 0 0 1 0 160 1366
2 34 0 0 0 1 10 170 1316
2 35 0 1 1 1 10 180 1033
2 36 0 0 0 1 10 190 1350
2 37 0 0 0 1 10 200 1033
2 38 0 1 1 1 10 210 1783
2 39 0 0 0 1 0 210 750
2 40 0 1 1 1 0 210 1366
2 41 0 1 1 1 0 210 1483
2 42 0 0 0 1 10 220 750
2 43 0 1 1 1 0 220 1666
2 44 0 1 0 0 10 230 966
2 45 0 1 0 0 10 240 1200
2 46 0 0 0 1 0 240 850
2 47 0 1 0 0 0 240 1250
2 48 0 1 0 0 0 240 950
2 49 0 0 0 1 10 250 3816
2 50 0 0 0 1 10 260 883
2 51 0 1 1 1 10 270 2683
2 52 0 1 1 1 10 280 916
2 53 0 0 0 1 10 290 800
2 54 0 1 1 1 10 300 1466
2 55 0 0 0 1 10 310 1083
2 56 0 0 0 1 10 320 1183
2 57 0 1 1 1 10 330 1283
2 58 0 0 0 1 10 340 933
2 59 0 1 1 1 0 340 1016
2 60 0 0 0 1 0 340 2116
2 61 0 1 1 1 0 340 1450
2 62 0 0 0 1 10 350 766
2 63 0 0 0 1 0 350 866
2 64 0 0 1 0 0 350 2083
2 65 0 0 0 1 10 360 650
2 66 0 0 0 1 10 370 900
2 67 0 0 0 1 10 380 916
2 68 0 1 1 1 10 390 1100
2 69 0 1 1 1 0 390 1516
2 70 0 1 1 1 10 400 1616
2 71 0 1 1 1 10 410 1150
2 72 0 1 1 1 10 420 2750
2 73 0 0 0 1 10 430 1816
2 74 0 0 0 1 0 430 683
2 75 0 1 1 1 10 440 833
2 76 0 1 1 1 10 450 750
2 77 0 1 1 1 10 460 716
2 78 0 0 0 1 0 460 1300
2 79 0 1 1 1 10 470 1200
2 80 0 0 0 1 10 480 1266
2 81 0 1 1 1 10 490 900
2 82 0 1 1 1 10 500 816
2 83 0 0 0 1 0 500 1366
2 84 0 0 1 0 0 500 1033
2 85 0 1 1 1 10 510 816
2 86 0 0 0 1 0 510 1050
2 87 0 0 0 1 10 520 2116
2 88 0 1 1 1 10 530 1200
2 89 0 0 0 1 0 530 1000
2 90 0 0 0 1 10 540 1283
2 91 0 1 1 1 10 550 1750
2 92 0 1 0 0 0 550 1016
2 93 0 0 0 1 10 560 733
2 94 0 0 0 1 0 560 1350
2 95 0 0 0 1 10 570 583
2 96 0 1 1 1 0 570 900
2 97 0 1 1 1 10 580 1333
2 98 0 1 0 0 10 590 833
2 99 0 0 0 1 0 590 683
2 100 0 0 0 1 0 590 650
2 101 1 0 0 1 10 600 616
2 102 1 1 0 0 0 600 2166
2 103 1 0 1 0 0 600 1166
2 104 1 0 0 1 10 610 1050
2 105 1 1 1 1 0 610 1950
2 106 1 1 0 0 0 610 1016
2 107 1 0 0 1 10 620 1000
2 108 1 1 0 0 0 620 1166
2 109 1 0 1 0 0 620 1400
2 110 1 1 0 0 0 620 1016
2 111 1 1 1 1 0 620 866
2 112 1 0 1 0 0 620 1200
2 113 1 1 0 0 0 620 766
2 114 1 1 0 0 0 620 1283
2 115 1 0 1 0 0 620 1133
2 116 1 1 0 0 0 620 783
2 117 1 0 1 0 0 620 766
2 118 1 1 1 1 10 630 1866
2 119 1 1 1 1 10 640 816
2 120 1 0 0 1 10 650 750
2 121 1 0 0 1 0 650 866
2 122 1 1 1 1 10 660 1366
2 123 1 1 1 1 10 670 766
2 124 1 1 1 1 0 670 883
2 125 1 0 1 0 0 670 1000
2 126 1 0 0 1 10 680 883
2 127 1 0 0 1 10 690 916
2 128 1 1 0 0 10 700 1283
2 129 1 1 1 1 0 700 650
2 130 1 0 1 0 0 700 716
2 131 1 0 0 1 10 710 750
2 132 1 1 1 1 0 710 1000
2 133 1 0 1 0 10 720 1350
2 134 1 0 1 0 10 730 1233
2 135 1 0 1 0 0 730 1750
2 136 1 1 0 0 0 730 1650
2 137 1 1 1 1 10 740 700
2 138 1 1 1 1 10 750 850
2 139 1 0 0 1 10 760 1150
2 140 1 0 0 1 0 760 867
2 141 1 0 0 1 10 770 1016
2 142 1 1 0 0 0 770 1066
2 143 1 1 1 1 0 770 550
2 144 1 0 1 0 10 780 933
2 145 1 1 0 0 0 780 983
2 146 1 0 1 0 0 780 1133
2 147 1 0 0 1 10 790 2000
2 148 1 1 1 1 10 800 800
2 149 1 0 1 0 0 800 633
2 150 1 1 1 1 0 800 633
2 151 1 1 1 1 10 810 733
2 152 1 0 0 1 10 820 1650
2 153 1 0 1 0 0 820 1016
2 154 1 0 0 1 10 830 1000
2 155 1 1 1 1 10 840 1033
2 156 1 1 1 1 10 850 966
2 157 1 1 1 1 10 860 1016
2 158 1 0 0 1 10 870 1383
2 159 1 0 1 0 0 870 833
2 160 1 1 0 0 0 870 1700
2 161 1 1 1 1 10 880 1650
2 162 1 0 0 1 10 890 1650
2 163 1 1 1 1 0 890 1033
2 164 1 0 0 1 10 900 766
2 165 1 0 1 0 0 900 1083
2 166 1 0 1 0 0 900 1083
2 167 1 0 1 0 0 900 933
2 168 1 1 0 0 0 900 866
2 169 1 0 1 0 0 900 783
2 170 1 1 0 0 0 900 733
2 171 1 0 0 1 10 910 1333
2 172 1 1 0 0 10 920 1316
2 173 1 1 0 0 10 930 916
2 174 1 0 0 1 10 940 1533
2 175 1 0 0 1 10 950 800
2 176 1 1 0 0 0 950 1133
2 177 1 1 1 1 10 960 1233
2 178 1 1 1 1 0 960 950
2 179 1 0 0 1 10 970 1600
2 180 1 0 0 1 10 980 1416
2 181 1 1 1 1 0 980 1183
2 182 1 1 1 1 10 990 783
2 183 1 0 1 0 10 1000 700
2 184 1 0 1 0 0 1000 1550
2 185 1 0 0 1 10 1010 1083
2 186 1 1 1 1 0 1010 883
2 187 1 1 0 0 0 1010 1266
2 188 1 1 1 1 10 1020 750
