SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
19 1 0 0 0 1 10 10 12716
19 2 0 0 0 1 10 20 2133
19 3 0 1 1 1 0 20 37116
19 4 0 1 0 0 0 20 2500
19 5 0 0 0 1 0 20 2166
19 6 0 1 1 1 0 20 2683
19 7 0 1 1 1 10 30 2333
19 8 0 0 1 0 0 30 4950
19 9 0 0 0 1 10 40 2150
19 10 0 0 0 1 0 40 2483
19 11 0 0 1 0 0 40 1016
19 12 0 1 0 0 0 40 966
19 13 0 0 0 1 10 50 800
19 14 0 1 1 1 10 60 2883
19 15 0 1 0 0 0 60 5750
19 16 0 1 0 0 10 70 1400
19 17 0 0 1 0 0 70 5150
19 18 0 1 0 0 0 70 1866
19 19 0 1 0 0 0 70 2683
19 20 0 1 1 1 10 80 633
19 21 0 0 0 1 10 90 1383
19 22 0 0 1 0 10 100 4366
19 23 0 1 1 1 10 110 3300
19 24 0 0 0 1 10 120 2766
19 25 0 0 0 1 10 130 1733
19 26 0 0 1 0 10 140 2666
19 27 0 1 1 1 10 150 2583
19 28 0 0 0 1 10 160 1183
19 29 0 0 0 1 0 160 1583
19 30 0 0 1 0 0 160 2700
19 31 0 1 0 0 10 170 1700
19 32 0 0 1 0 0 170 1283
19 33 0 0 0 1 10 180 767
19 34 0 1 0 0 0 180 1850
19 35 0 0 1 0 10 190 883
19 36 0 1 0 0 10 200 2000
19 37 0 0 1 0 0 200 1066
19 38 0 1 1 1 10 210 700
19 39 0 0 0 1 10 220 1900
19 40 0 0 0 1 0 220 1200
19 41 0 1 0 0 0 220 1716
19 42 0 0 0 1 0 220 1783
19 43 0 1 1 1 0 220 1066
19 44 0 1 1 1 10 230 683
19 45 0 0 0 1 10 240 1750
19 46 0 1 1 1 0 240 1450
19 47 0 0 0 1 10 250 1383
19 48 0 0 1 0 10 260 983
19 49 0 0 0 1 10 270 933
19 50 0 0 0 1 10 280 1083
19 51 0 0 1 0 0 280 733
19 52 0 0 1 0 0 280 1133
19 53 0 0 1 0 0 280 1566
19 54 0 1 1 1 10 290 1533
19 55 0 1 1 1 10 300 933
19 56 0 1 1 1 10 310 900
19 57 0 1 0 0 0 310 1116
19 58 0 0 1 0 0 310 800
19 59 0 0 1 0 10 320 716
19 60 0 1 1 1 10 330 900
19 61 0 1 1 1 10 340 683
19 62 0 1 1 1 10 350 916
19 63 0 0 1 0 10 360 983
19 64 0 0 0 1 10 370 1433
19 65 0 1 1 1 10 380 866
19 66 0 1 1 1 10 390 850
19 67 0 0 0 1 0 390 866
19 68 0 1 1 1 0 390 766
19 69 0 0 0 1 10 400 766
19 70 0 1 1 1 10 410 866
19 71 0 0 0 1 10 420 833
