SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
12 105 0 1 1 1 0 580 650
12 106 0 1 0 0 0 580 1083
12 107 0 1 1 1 10 590 600
12 108 0 1 1 1 0 590 600
12 109 0 1 1 1 10 600 600
12 110 0 1 1 1 0 600 700
12 111 0 1 0 0 0 600 616
12 112 0 0 0 1 10 610 783
12 113 0 0 0 1 10 620 583
12 114 0 0 0 1 10 630 783
12 115 0 0 0 1 10 640 833
12 116 0 0 0 1 10 650 683
12 117 0 1 1 1 10 660 666
12 118 0 1 1 1 10 670 716
12 119 0 0 0 1 10 680 616
12 120 0 0 0 1 10 690 600
12 121 0 1 1 1 10 700 500
12 122 0 1 1 1 10 710 816
12 123 0 0 0 1 0 710 683
12 124 0 1 1 1 0 710 900
12 125 0 0 1 0 0 710 600
12 126 0 0 0 1 10 720 816
12 127 0 0 0 1 10 730 666
12 128 0 1 1 1 0 730 733
12 129 0 1 0 0 0 730 550
12 130 0 0 0 1 10 740 650
12 131 0 1 1 1 0 740 650
12 132 0 0 0 1 10 750 700
12 133 0 1 1 1 10 760 683
12 134 0 0 0 1 10 770 983
12 135 0 1 1 1 10 780 516
12 136 0 1 1 1 10 790 1150
12 137 0 0 0 1 10 800 900
12 138 0 0 0 1 10 810 683
12 139 0 0 0 1 10 820 566
12 140 0 0 0 1 10 830 666
12 141 0 0 0 1 10 840 700
12 142 0 0 0 1 0 840 866
12 143 0 0 1 0 0 840 650
12 144 0 1 0 0 0 840 916
12 145 0 0 0 1 10 850 816
12 146 0 1 1 1 10 860 766
12 147 0 0 0 1 10 870 633
12 148 0 0 0 1 10 880 716
12 149 0 0 0 1 10 890 650
12 150 0 0 0 1 0 890 700
12 151 0 1 1 1 0 890 700
12 152 0 0 1 0 10 900 816
12 153 0 0 1 0 0 900 550
12 154 0 1 1 1 10 910 816
12 155 0 1 1 1 10 920 500
12 156 0 1 1 1 10 930 716
12 157 0 0 0 1 0 930 833
12 158 0 1 1 1 10 940 783
12 159 0 0 1 0 10 950 683
12 160 0 1 1 1 10 960 600
12 161 0 0 1 0 0 960 633
12 162 0 0 0 1 0 960 583
12 163 0 1 1 1 10 970 1416
12 164 0 1 1 1 10 980 650
12 165 0 0 1 0 0 980 1450
12 166 0 1 1 1 10 990 616
12 167 0 1 1 1 10 1000 950
12 168 0 1 1 1 10 1010 783
12 169 0 1 1 1 10 1020 600
12 170 0 1 1 1 10 1030 566
12 171 0 1 1 1 0 1030 783
12 172 0 1 0 0 0 1030 516
12 173 0 0 1 0 10 1040 866
12 174 0 1 1 1 0 1040 633
12 175 0 0 1 0 10 1050 1033
12 176 0 1 0 0 0 1050 733
12 177 0 1 1 1 10 1060 966
12 178 0 0 1 0 0 1060 1433
12 179 0 0 1 0 0 1060 833
12 180 0 0 1 0 0 1060 850
12 181 0 1 1 1 10 1070 1150
12 182 0 1 1 1 10 1080 700
12 183 0 1 1 1 10 1090 1483
12 184 0 1 0 0 0 1090 933
12 185 0 0 0 1 0 1090 583
12 186 0 0 1 0 10 1100 616
12 187 0 0 1 0 10 1110 733
12 188 0 1 0 0 0 1110 850
12 189 0 1 1 1 10 1120 650
12 190 0 0 1 0 0 1120 733
12 191 0 0 1 0 10 1130 766
12 192 0 1 1 1 0 1130 1250
12 193 0 1 0 0 10 1140 1100
12 194 0 0 1 0 0 1140 950
12 195 0 1 0 0 0 1140 916
12 196 0 0 1 0 10 1150 1017
12 197 0 0 1 0 0 1150 766
12 198 0 0 0 1 0 1150 700
12 199 0 1 1 1 10 1160 633
12 200 0 1 1 1 10 1170 716
