SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
27 170 0 0 0 1 10 1030 2383
27 171 0 0 0 1 10 1040 2166
27 172 0 1 1 1 0 1040 1316
27 173 0 1 0 0 0 1040 3966
27 174 0 0 0 1 10 1050 1616
27 175 0 1 1 1 10 1060 2433
27 176 0 0 0 1 10 1070 2100
27 177 0 0 0 1 0 1070 2350
27 178 0 1 0 0 0 1070 1266
27 179 0 1 0 0 0 1070 3500
27 180 0 1 1 1 10 1080 2483
27 181 0 1 1 1 0 1080 2833
27 182 0 0 1 0 0 1080 3066
27 183 0 1 1 1 10 1090 3916
27 184 0 1 1 1 0 1090 1633
27 185 0 1 0 0 10 1100 2000
27 186 0 1 1 1 10 1110 1900
27 187 0 0 0 1 10 1120 15766
27 188 0 1 0 0 10 1130 6183
27 189 0 1 0 0 10 1140 4283
27 190 0 1 0 0 0 1140 933
27 191 0 1 1 1 0 1140 900
27 192 0 0 1 0 10 1150 3283
27 193 0 0 1 0 0 1150 2233
27 194 0 1 0 0 0 1150 5466
27 195 0 1 1 1 10 1160 3466
27 196 0 1 0 0 10 1170 2733
27 197 0 1 0 0 0 1170 2183
27 198 0 0 0 1 10 1180 7100
27 199 0 0 1 0 10 1190 5166
27 200 0 0 0 1 10 1200 2816
