SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
11 168 0 1 0 0 10 800 1166
11 169 0 1 0 0 10 810 1950
11 170 0 0 1 0 10 820 1783
11 171 0 1 1 1 10 830 2866
11 172 0 1 0 0 0 830 3650
11 173 0 1 0 0 0 830 1183
11 174 0 0 1 0 10 840 1683
11 175 0 0 0 1 0 840 1300
11 176 0 0 1 0 10 850 1283
11 177 0 0 0 1 0 850 2183
11 178 0 1 1 1 0 850 2800
11 179 0 0 1 0 10 860 1450
11 180 0 0 1 0 0 860 2033
11 181 0 1 1 1 10 870 2533
11 182 0 1 0 0 0 870 3183
11 183 0 0 0 1 0 870 4400
11 184 0 0 1 0 0 870 1750
11 185 0 1 0 0 10 880 1883
11 186 0 0 1 0 10 890 1933
11 187 0 1 0 0 10 900 1500
11 188 0 0 1 0 10 910 1600
11 189 0 1 0 0 10 920 3600
11 190 0 1 1 1 10 930 1583
11 191 0 1 0 0 0 930 1650
11 192 0 0 0 1 10 940 2000
11 193 0 1 1 1 10 950 1183
11 194 0 0 1 0 0 950 866
11 195 0 0 1 0 10 960 2100
11 196 0 0 1 0 0 960 1166
11 197 0 1 1 1 10 970 1300
11 198 0 0 0 1 10 980 1633
11 199 0 0 1 0 10 990 1116
11 200 0 0 1 0 10 1000 2700
