SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
21 1 1 0 1 0 10 10 3362
21 2 1 1 0 0 0 10 967
21 3 1 1 1 1 10 20 1516
21 4 1 0 1 0 10 30 1166
21 5 1 0 1 0 0 30 1494
21 6 1 1 1 1 0 30 1950
21 7 1 1 0 0 0 30 1966
21 8 1 0 0 1 0 30 2550
21 9 1 0 1 0 0 30 1050
21 10 1 1 1 1 0 30 1433
21 11 1 0 0 1 10 40 2716
21 12 1 1 1 1 10 50 1416
21 13 1 0 0 1 10 60 1066
21 14 1 0 0 1 10 70 967
21 15 1 0 0 1 0 70 983
21 16 1 1 1 1 0 70 1917
21 17 1 1 1 1 10 80 1133
21 18 1 0 0 1 10 90 883
21 19 1 1 1 1 10 100 1500
21 20 1 0 0 1 10 110 1500
21 21 1 0 0 1 0 110 1050
21 22 1 0 0 1 10 120 1116
21 23 1 1 1 1 10 130 2183
21 24 1 1 1 1 10 140 1016
21 25 1 0 0 1 10 150 1166
21 26 1 1 1 1 10 160 1100
21 27 1 1 1 1 10 170 966
21 28 1 1 1 1 10 180 1033
21 29 1 0 0 1 0 180 1050
21 30 1 1 1 1 10 190 833
21 31 1 1 1 1 0 190 1066
21 32 1 1 1 1 0 190 1066
21 33 1 1 0 0 0 190 1450
21 34 1 1 1 1 0 190 1900
21 35 1 0 0 1 10 200 1333
21 36 1 1 0 0 0 200 1733
21 37 1 0 0 1 10 210 1066
21 38 1 1 1 1 0 210 766
21 39 1 1 1 1 0 210 966
21 40 1 1 0 0 10 220 783
21 41 1 1 0 0 0 220 750
21 42 1 0 1 0 10 230 800
21 43 1 0 1 0 0 230 1300
21 44 1 1 0 0 10 240 1883
21 45 1 0 1 0 0 240 2300
21 46 1 1 0 0 0 240 2266
21 47 1 0 0 1 0 240 1483
21 48 1 1 1 1 10 250 2133
21 49 1 0 1 0 10 260 1033
21 50 1 0 1 0 0 260 1116
21 51 1 1 0 0 0 260 2183
21 52 1 1 1 1 10 270 816
21 53 1 1 1 1 10 280 683
21 54 1 0 1 0 0 280 2200
21 55 1 0 0 1 0 280 833
21 56 1 1 1 1 10 290 1616
21 57 1 0 0 1 10 300 1100
21 58 1 0 0 1 10 310 1500
21 59 1 0 0 1 10 320 733
21 60 1 0 0 1 0 320 1433
21 61 1 0 0 1 10 330 2083
21 62 1 0 0 1 10 340 1150
21 63 1 1 1 1 0 340 1433
21 64 1 0 0 1 10 350 1316
21 65 1 0 0 1 10 360 633
21 66 1 1 1 1 10 370 2783
