SubNo TrialNo Mapping WhiteProp State Resp Ac Reward Balance
12 127 0 0.5166 1 0 0 0.000 6.350
12 128 0 0.5166 1 0 0 0.000 6.350
12 129 0 0.4879 0 0 1 0.025 6.375
12 130 0 0.5166 1 0 0 0.000 6.375
12 131 0 0.4879 0 0 1 0.025 6.400
12 132 0 0.4879 0 0 1 0.025 6.425
12 133 0 0.5166 1 1 1 0.025 6.450
12 134 0 0.5166 1 0 0 0.000 6.450
12 135 0 0.4879 0 0 1 0.025 6.475
12 136 0 0.5166 1 1 1 0.025 6.500
12 137 0 0.4879 0 0 1 0.025 6.525
12 138 0 0.5166 1 1 1 0.025 6.550
12 139 0 0.4879 0 0 1 0.025 6.575
12 140 0 0.4879 0 1 0 0.000 6.575
12 141 0 0.5166 1 0 0 0.000 6.575
12 142 0 0.5166 1 1 1 0.025 6.600
12 143 0 0.4879 0 0 1 0.025 6.625
12 144 0 0.5166 1 1 1 0.025 6.650
12 145 0 0.5166 1 1 1 0.025 6.675
12 146 0 0.4879 0 0 1 0.025 6.700
12 147 0 0.4879 0 0 1 0.025 6.725
12 148 0 0.5166 1 0 0 0.000 6.725
12 149 0 0.5166 1 0 0 0.000 6.725
12 150 0 0.5166 1 0 0 0.000 6.725
12 151 0 0.5166 1 1 1 0.025 6.750
12 152 0 0.4879 0 0 1 0.025 6.775
12 153 0 0.5166 1 0 0 0.000 6.775
12 154 0 0.4879 0 1 0 0.000 6.775
12 155 0 0.5166 1 1 1 0.025 6.800
12 156 0 0.5166 1 1 1 0.025 6.825
12 157 0 0.4879 0 1 0 0.000 6.825
12 158 0 0.5166 1 0 0 0.000 6.825
12 159 0 0.5166 1 0 0 0.000 6.825
12 160 0 0.5166 1 0 0 0.000 6.825
12 161 0 0.4879 0 0 1 0.025 6.850
12 162 0 0.4879 0 1 0 0.000 6.850
12 163 0 0.5166 1 1 1 0.025 6.875
12 164 0 0.5166 1 1 1 0.025 6.900
12 165 0 0.5166 1 1 1 0.025 6.925
12 166 0 0.4879 0 1 0 0.000 6.925
