SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
18 85 1 0.4545 0 0 1 10 760 700
18 86 1 0.4545 0 0 1 10 770 533
18 87 1 0.4545 0 0 1 10 780 1000
18 88 1 0.5142 1 1 1 10 790 933
18 89 1 0.4545 0 0 1 10 800 600
18 90 1 0.4545 0 0 1 10 810 533
18 91 1 0.4545 0 0 1 10 820 600
18 92 1 0.4545 0 0 1 10 830 583
18 93 1 0.5142 1 1 1 10 840 816
18 94 1 0.5142 1 1 1 10 850 633
18 95 1 0.5142 1 1 1 10 860 866
18 96 1 0.5142 1 1 1 10 870 833
18 97 1 0.4545 0 0 1 10 880 1033
18 98 1 0.4545 0 0 1 10 890 533
18 99 1 0.5142 1 0 0 0 890 1349
18 100 1 0.5142 1 1 1 10 900 566
18 101 0 0.5142 1 0 0 0 900 700
18 102 0 0.5142 1 0 0 0 900 633
18 103 0 0.4545 0 1 0 0 900 550
18 104 0 0.5142 1 0 0 0 900 1100
18 105 0 0.5142 1 0 0 0 900 900
18 106 0 0.4545 0 1 0 0 900 2133
18 107 0 0.5142 1 0 0 0 900 1050
18 108 0 0.4545 0 0 1 10 910 983
18 109 0 0.5142 1 1 1 10 920 950
18 110 0 0.5142 1 0 0 0 920 3316
18 111 0 0.5142 1 1 1 10 930 2700
18 112 0 0.4545 0 0 1 10 940 883
18 113 0 0.4545 0 0 1 10 950 1116
18 114 0 0.5142 1 1 1 10 960 1000
18 115 0 0.5142 1 1 1 10 970 5033
18 116 0 0.4545 0 0 1 10 980 2733
18 117 0 0.4545 0 0 1 10 990 966
18 118 0 0.4545 0 1 0 0 990 800
18 119 0 0.4545 0 0 1 10 1000 983
18 120 0 0.4545 0 0 1 10 1010 566
18 121 0 0.4545 0 0 1 10 1020 600
18 122 0 0.4545 0 0 1 10 1030 550
18 123 0 0.5142 1 0 0 0 1030 650
18 124 0 0.4545 0 0 1 10 1040 1016
18 125 0 0.5142 1 1 1 10 1050 733
18 126 0 0.4545 0 0 1 10 1060 916
18 127 0 0.5142 1 1 1 10 1070 1166
18 128 0 0.5142 1 1 1 10 1080 2150
18 129 0 0.5142 1 1 1 10 1090 1750
18 130 0 0.5142 1 1 1 10 1100 1433
18 131 0 0.4545 0 0 1 10 1110 1100
18 132 0 0.5142 1 1 1 10 1120 1650
18 133 0 0.4545 0 0 1 10 1130 783
18 134 0 0.5142 1 0 0 0 1130 1600
18 135 0 0.4545 0 0 1 10 1140 1133
18 136 0 0.4545 0 0 1 10 1150 2233
18 137 0 0.4545 0 0 1 10 1160 716
18 138 0 0.4545 0 0 1 10 1170 666
18 139 0 0.5142 1 1 1 10 1180 933
18 140 0 0.5142 1 1 1 10 1190 1050
18 141 0 0.4545 0 0 1 10 1200 850
18 142 0 0.5142 1 1 1 10 1210 866
18 143 0 0.4545 0 0 1 10 1220 1250
18 144 0 0.4545 0 1 0 0 1220 1316
18 145 0 0.4545 0 1 0 0 1220 983
18 146 0 0.4545 0 0 1 10 1230 516
18 147 0 0.5142 1 1 1 10 1240 1433
18 148 0 0.4545 0 0 1 10 1250 850
18 149 0 0.5142 1 1 1 10 1260 1133
18 150 0 0.4545 0 0 1 10 1270 1016
18 151 0 0.4545 0 0 1 10 1280 1166
18 152 0 0.4545 0 0 1 10 1290 683
18 153 0 0.4545 0 0 1 10 1300 600
18 154 0 0.5142 1 1 1 10 1310 833
18 155 0 0.4545 0 0 1 10 1320 800
18 156 0 0.4545 0 0 1 10 1330 833
18 157 0 0.4545 0 0 1 10 1340 816
18 158 0 0.4545 0 0 1 10 1350 1216
18 159 0 0.5142 1 1 1 10 1360 733
18 160 0 0.5142 1 1 1 10 1370 1016
18 161 0 0.4545 0 0 1 10 1380 833
18 162 0 0.4545 0 1 0 0 1380 2283
18 163 0 0.4545 0 1 0 0 1380 1083
18 164 0 0.5142 1 1 1 10 1390 1400
18 165 0 0.5142 1 1 1 10 1400 750
18 166 0 0.5142 1 1 1 10 1410 700
18 167 0 0.4545 0 1 0 0 1410 550
18 168 0 0.5142 1 0 0 0 1410 633
18 169 0 0.5142 1 0 0 0 1410 1250
18 170 0 0.5142 1 1 1 10 1420 1333
18 171 0 0.5142 1 1 1 10 1430 1000
18 172 0 0.5142 1 1 1 10 1440 1166
18 173 0 0.5142 1 1 1 10 1450 750
18 174 0 0.4545 0 0 1 10 1460 916
18 175 0 0.4545 0 0 1 10 1470 1516
18 176 0 0.4545 0 0 1 10 1480 916
18 177 0 0.5142 1 1 1 10 1490 833
18 178 0 0.5142 1 1 1 10 1500 2666
18 179 0 0.4545 0 0 1 10 1510 733
18 180 0 0.5142 1 1 1 10 1520 700
18 181 0 0.4545 0 0 1 10 1530 700
18 182 0 0.4545 0 0 1 10 1540 616
18 183 0 0.4545 0 0 1 10 1550 616
18 184 0 0.5142 1 1 1 10 1560 833
18 185 0 0.5142 1 1 1 10 1570 1116
18 186 0 0.5142 1 1 1 10 1580 966
18 187 0 0.5142 1 1 1 10 1590 783
18 188 0 0.5142 1 1 1 10 1600 883
18 189 0 0.5142 1 1 1 10 1610 650
18 190 0 0.4545 0 1 0 0 1610 983
18 191 0 0.5142 1 1 1 10 1620 966
18 192 0 0.4545 0 0 1 10 1630 550
18 193 0 0.5142 1 1 1 10 1640 600
18 194 0 0.4545 0 1 0 0 1640 533
18 195 0 0.5142 1 1 1 10 1650 550
18 196 0 0.5142 1 1 1 10 1660 966
18 197 0 0.4545 0 0 1 10 1670 900
18 198 0 0.5142 1 1 1 10 1680 1300
18 199 0 0.5142 1 1 1 10 1690 800
18 200 0 0.4545 0 0 1 10 1700 616
