SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
4 1 1 0.5123 1 0 0 0 0 2450
4 2 1 0.4913 0 0 1 10 10 1116
4 3 1 0.4913 0 0 1 10 20 1016
4 4 1 0.4913 0 0 1 10 30 833
4 5 1 0.4913 0 0 1 10 40 700
4 6 1 0.5123 1 0 0 0 40 766
4 7 1 0.5123 1 1 1 10 50 1116
4 8 1 0.5123 1 0 0 0 50 1116
4 9 1 0.4913 0 1 0 0 50 1100
4 10 1 0.5123 1 0 0 0 50 1016
4 11 1 0.4913 0 0 1 10 60 1300
4 12 1 0.4913 0 0 1 10 70 1016
4 13 1 0.5123 1 0 0 0 70 900
4 14 1 0.4913 0 0 1 10 80 633
4 15 1 0.5123 1 1 1 10 90 1100
4 16 1 0.5123 1 0 0 0 90 933
4 17 1 0.5123 1 1 1 10 100 950
4 18 1 0.5123 1 0 0 0 100 750
4 19 1 0.4913 0 0 1 10 110 916
4 20 1 0.4913 0 0 1 10 120 1383
4 21 1 0.4913 0 1 0 0 120 1650
4 22 1 0.4913 0 0 1 10 130 966
4 23 1 0.5123 1 1 1 10 140 1100
4 24 1 0.5123 1 0 0 0 140 916
4 25 1 0.5123 1 1 1 10 150 1100
4 26 1 0.4913 0 0 1 10 160 866
4 27 1 0.4913 0 0 1 10 170 950
4 28 1 0.5123 1 1 1 10 180 983
4 29 1 0.5123 1 1 1 10 190 1366
4 30 1 0.5123 1 1 1 10 200 766
4 31 1 0.5123 1 0 0 0 200 1000
4 32 1 0.4913 0 0 1 10 210 800
4 33 1 0.5123 1 1 1 10 220 1083
4 34 1 0.4913 0 0 1 10 230 1150
4 35 1 0.5123 1 1 1 10 240 700
4 36 1 0.4913 0 1 0 0 240 2916
4 37 1 0.4913 0 0 1 10 250 1716
4 38 1 0.5123 1 1 1 10 260 900
4 39 1 0.4913 0 1 0 0 260 3650
4 40 1 0.5123 1 0 0 0 260 900
4 41 1 0.5123 1 0 0 0 260 1016
4 42 1 0.4913 0 1 0 0 260 700
4 43 1 0.5123 1 0 0 0 260 1033
4 44 1 0.5123 1 1 1 10 270 1200
4 45 1 0.4913 0 1 0 0 270 1233
4 46 1 0.5123 1 0 0 0 270 1016
4 47 1 0.4913 0 1 0 0 270 900
4 48 1 0.5123 1 1 1 10 280 1450
4 49 1 0.4913 0 0 1 10 290 666
4 50 1 0.5123 1 1 1 10 300 1033
4 51 1 0.4913 0 0 1 10 310 1183
4 52 1 0.4913 0 1 0 0 310 933
4 53 1 0.4913 0 1 0 0 310 1300
4 54 1 0.5123 1 1 1 10 320 2166
4 55 1 0.4913 0 1 0 0 320 766
4 56 1 0.4913 0 0 1 10 330 1016
4 57 1 0.5123 1 1 1 10 340 733
4 58 1 0.4913 0 1 0 0 340 1616
4 59 1 0.4913 0 0 1 10 350 633
4 60 1 0.4913 0 1 0 0 350 1983
4 61 1 0.4913 0 0 1 10 360 1000
4 62 1 0.4913 0 1 0 0 360 950
4 63 1 0.4913 0 0 1 10 370 1216
4 64 1 0.4913 0 0 1 10 380 700
4 65 1 0.4913 0 0 1 10 390 766
4 66 1 0.5123 1 1 1 10 400 1033
4 67 1 0.4913 0 0 1 10 410 1183
4 68 1 0.5123 1 0 0 0 410 1083
4 69 1 0.5123 1 1 1 10 420 1266
4 70 1 0.5123 1 0 0 0 420 1300
4 71 1 0.4913 0 0 1 10 430 1783
4 72 1 0.5123 1 1 1 10 440 933
4 73 1 0.5123 1 1 1 10 450 916
4 74 1 0.5123 1 1 1 10 460 866
4 75 1 0.4913 0 1 0 0 460 1216
4 76 1 0.5123 1 0 0 0 460 683
4 77 1 0.5123 1 1 1 10 470 916
4 78 1 0.4913 0 1 0 0 470 900
4 79 1 0.4913 0 1 0 0 470 1683
4 80 1 0.5123 1 0 0 0 470 916
4 81 1 0.5123 1 1 1 10 480 1166
4 82 1 0.4913 0 0 1 10 490 1316
4 83 1 0.4913 0 0 1 10 500 1550
4 84 1 0.4913 0 0 1 10 510 1616
4 85 1 0.5123 1 0 0 0 510 1150
4 86 1 0.4913 0 1 0 0 510 900
4 87 1 0.5123 1 0 0 0 510 883
4 88 1 0.5123 1 0 0 0 510 1033
4 89 1 0.5123 1 1 1 10 520 800
4 90 1 0.5123 1 0 0 0 520 966
4 91 1 0.5123 1 0 0 0 520 1133
4 92 1 0.5123 1 1 1 10 530 1716
4 93 1 0.5123 1 0 0 0 530 1833
4 94 1 0.4913 0 1 0 0 530 1216
4 95 1 0.4913 0 1 0 0 530 2100
4 96 1 0.5123 1 0 0 0 530 816
4 97 1 0.5123 1 0 0 0 530 866
4 98 1 0.4913 0 0 1 10 540 1750
4 99 1 0.4913 0 0 1 10 550 700
4 100 1 0.4913 0 0 1 10 560 1150
4 101 0 0.5123 1 0 0 0 560 950
4 102 0 0.5123 1 0 0 0 560 1233
4 103 0 0.5123 1 1 1 10 570 683
