SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
33 133 0 0.5174 1 1 1 10 930 1450
33 134 0 0.5174 1 1 1 10 940 1983
33 135 0 0.5174 1 1 1 10 950 1433
33 136 0 0.5174 1 1 1 10 960 850
33 137 0 0.5174 1 1 1 10 970 566
33 138 0 0.4929 0 0 1 10 980 1150
33 139 0 0.5174 1 1 1 10 990 1350
33 140 0 0.4929 0 1 0 0 990 716
33 141 0 0.4929 0 1 0 0 990 1050
33 142 0 0.5174 1 0 0 0 990 2833
33 143 0 0.4929 0 1 0 0 990 1366
33 144 0 0.4929 0 0 1 10 1000 1216
33 145 0 0.4929 0 0 1 10 1010 1433
33 146 0 0.4929 0 0 1 10 1020 550
33 147 0 0.5174 1 0 0 0 1020 2683
33 148 0 0.4929 0 0 1 10 1030 1383
33 149 0 0.4929 0 0 1 10 1040 666
33 150 0 0.5174 1 0 0 0 1040 1416
33 151 0 0.5174 1 0 0 0 1040 1283
33 152 0 0.4929 0 0 1 10 1050 1233
33 153 0 0.4929 0 0 1 10 1060 766
33 154 0 0.5174 1 0 0 0 1060 600
33 155 0 0.4929 0 0 1 10 1070 1150
33 156 0 0.4929 0 0 1 10 1080 1066
33 157 0 0.5174 1 0 0 0 1080 566
33 158 0 0.5174 1 0 0 0 1080 1400
33 159 0 0.5174 1 0 0 0 1080 983
33 160 0 0.4929 0 1 0 0 1080 733
33 161 0 0.5174 1 1 1 10 1090 2466
33 162 0 0.5174 1 1 1 10 1100 1883
33 163 0 0.4929 0 0 1 10 1110 1250
33 164 0 0.5174 1 1 1 10 1120 1166
33 165 0 0.4929 0 1 0 0 1120 2416
33 166 0 0.4929 0 1 0 0 1120 1716
33 167 0 0.4929 0 0 1 10 1130 1000
33 168 0 0.4929 0 1 0 0 1130 1016
33 169 0 0.4929 0 1 0 0 1130 983
33 170 0 0.4929 0 1 0 0 1130 1116
33 171 0 0.4929 0 0 1 10 1140 3050
33 172 0 0.4929 0 0 1 10 1150 1366
33 173 0 0.5174 1 1 1 10 1160 1433
33 174 0 0.5174 1 1 1 10 1170 1566
33 175 0 0.4929 0 1 0 0 1170 1250
33 176 0 0.4929 0 1 0 0 1170 666
33 177 0 0.5174 1 0 0 0 1170 733
33 178 0 0.5174 1 0 0 0 1170 1783
33 179 0 0.4929 0 0 1 10 1180 1966
33 180 0 0.4929 0 1 0 0 1180 1933
33 181 0 0.4929 0 1 0 0 1180 2050
33 182 0 0.4929 0 0 1 10 1190 1633
33 183 0 0.4929 0 0 1 10 1200 683
33 184 0 0.4929 0 0 1 10 1210 816
