SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
24 1 1 0.5203 1 1 1 10 10 10050
24 2 1 0.5203 1 0 0 0 10 5116
24 3 1 0.4817 0 1 0 0 10 1716
24 4 1 0.5203 1 0 0 0 10 2816
24 5 1 0.5203 1 1 1 10 20 11433
24 6 1 0.5203 1 1 1 10 30 2133
24 7 1 0.4817 0 1 0 0 30 1800
24 8 1 0.4817 0 1 0 0 30 1866
24 9 1 0.5203 1 1 1 10 40 4366
24 10 1 0.4817 0 1 0 0 40 2833
24 11 1 0.4817 0 1 0 0 40 3500
24 12 1 0.5203 1 1 1 10 50 3766
24 13 1 0.5203 1 1 1 10 60 1900
24 14 1 0.5203 1 1 1 10 70 3233
24 15 1 0.5203 1 1 1 10 80 1433
24 16 1 0.5203 1 1 1 10 90 1666
24 17 1 0.5203 1 1 1 10 100 2550
24 18 1 0.5203 1 1 1 10 110 1866
24 19 1 0.5203 1 1 1 10 120 1750
24 20 1 0.4817 0 0 1 10 130 5183
24 21 1 0.4817 0 0 1 10 140 966
24 22 1 0.4817 0 0 1 10 150 1300
24 23 1 0.4817 0 0 1 10 160 1033
24 24 1 0.4817 0 0 1 10 170 1283
24 25 1 0.4817 0 0 1 10 180 1250
24 26 1 0.5203 1 0 0 0 180 2783
24 27 1 0.5203 1 1 1 10 190 1650
24 28 1 0.5203 1 1 1 10 200 1733
24 29 1 0.5203 1 1 1 10 210 1950
24 30 1 0.4817 0 0 1 10 220 1516
24 31 1 0.5203 1 0 0 0 220 2000
24 32 1 0.4817 0 0 1 10 230 1500
24 33 1 0.5203 1 1 1 10 240 1716
24 34 1 0.4817 0 0 1 10 250 3566
24 35 1 0.5203 1 1 1 10 260 1850
24 36 1 0.4817 0 1 0 0 260 2916
24 37 1 0.4817 0 1 0 0 260 3383
24 38 1 0.4817 0 1 0 0 260 1750
24 39 1 0.5203 1 0 0 0 260 983
24 40 1 0.4817 0 0 1 10 270 1050
24 41 1 0.5203 1 1 1 10 280 2433
24 42 1 0.4817 0 1 0 0 280 1900
24 43 1 0.4817 0 0 1 10 290 1300
24 44 1 0.5203 1 1 1 10 300 1583
24 45 1 0.4817 0 0 1 10 310 3800
24 46 1 0.4817 0 0 1 10 320 1700
24 47 1 0.4817 0 1 0 0 320 2250
24 48 1 0.5203 1 0 0 0 320 1750
24 49 1 0.5203 1 1 1 10 330 2150
24 50 1 0.5203 1 1 1 10 340 2383
24 51 1 0.4817 0 1 0 0 340 1733
24 52 1 0.5203 1 1 1 10 350 2383
24 53 1 0.4817 0 0 1 10 360 1933
24 54 1 0.4817 0 0 1 10 370 2333
24 55 1 0.4817 0 1 0 0 370 3116
24 56 1 0.5203 1 1 1 10 380 1633
24 57 1 0.4817 0 0 1 10 390 2316
24 58 1 0.5203 1 1 1 10 400 2100
24 59 1 0.4817 0 0 1 10 410 1533
24 60 1 0.5203 1 1 1 10 420 1633
24 61 1 0.5203 1 1 1 10 430 1333
24 62 1 0.4817 0 1 0 0 430 1816
24 63 1 0.4817 0 0 1 10 440 1216
24 64 1 0.4817 0 1 0 0 440 2133
24 65 1 0.5203 1 1 1 10 450 1616
24 66 1 0.5203 1 1 1 10 460 1750
24 67 1 0.5203 1 0 0 0 460 1183
24 68 1 0.5203 1 1 1 10 470 1566
24 69 1 0.5203 1 1 1 10 480 2133
24 70 1 0.4817 0 0 1 10 490 1383
24 71 1 0.5203 1 0 0 0 490 1483
24 72 1 0.4817 0 0 1 10 500 1083
24 73 1 0.4817 0 0 1 10 510 2633
24 74 1 0.5203 1 1 1 10 520 3033
24 75 1 0.4817 0 1 0 0 520 2050
24 76 1 0.4817 0 0 1 10 530 1283
24 77 1 0.5203 1 0 0 0 530 1066
24 78 1 0.4817 0 1 0 0 530 1633
24 79 1 0.4817 0 1 0 0 530 1866
24 80 1 0.4817 0 0 1 10 540 933
24 81 1 0.4817 0 0 1 10 550 2566
24 82 1 0.5203 1 1 1 10 560 1283
24 83 1 0.4817 0 1 0 0 560 2100
24 84 1 0.4817 0 0 1 10 570 850
24 85 1 0.4817 0 0 1 10 580 1500
24 86 1 0.4817 0 0 1 10 590 1500
24 87 1 0.4817 0 0 1 10 600 1133
24 88 1 0.5203 1 1 1 10 610 2083
24 89 1 0.5203 1 1 1 10 620 1283
24 90 1 0.5203 1 1 1 10 630 2416
24 91 1 0.5203 1 1 1 10 640 1266
24 92 1 0.4817 0 1 0 0 640 1216
24 93 1 0.5203 1 0 0 0 640 1533
24 94 1 0.4817 0 1 0 0 640 1350
24 95 1 0.4817 0 0 1 10 650 933
24 96 1 0.4817 0 0 1 10 660 1133
24 97 1 0.5203 1 1 1 10 670 2100
24 98 1 0.5203 1 1 1 10 680 2183
24 99 1 0.5203 1 1 1 10 690 1233
24 100 1 0.5203 1 1 1 10 700 1366
24 101 0 0.4817 0 0 1 10 710 1066
24 102 0 0.4817 0 1 0 0 710 2850
24 103 0 0.5203 1 0 0 0 710 1700
24 104 0 0.5203 1 0 0 0 710 1383
24 105 0 0.5203 1 0 0 0 710 3166
24 106 0 0.4817 0 1 0 0 710 816
24 107 0 0.4817 0 0 1 10 720 1583
24 108 0 0.5203 1 0 0 0 720 1050
24 109 0 0.5203 1 0 0 0 720 1550
24 110 0 0.5203 1 1 1 10 730 1550
24 111 0 0.4817 0 1 0 0 730 1600
24 112 0 0.4817 0 1 0 0 730 1116
24 113 0 0.4817 0 0 1 10 740 1200
24 114 0 0.4817 0 1 0 0 740 2366
24 115 0 0.5203 1 0 0 0 740 2650
24 116 0 0.4817 0 1 0 0 740 5300
24 117 0 0.5203 1 1 1 10 750 1483
24 118 0 0.4817 0 0 1 10 760 1816
24 119 0 0.5203 1 0 0 0 760 1216
24 120 0 0.5203 1 0 0 0 760 1200
24 121 0 0.4817 0 1 0 0 760 883
24 122 0 0.4817 0 0 1 10 770 1883
24 123 0 0.4817 0 0 1 10 780 2800
24 124 0 0.4817 0 0 1 10 790 1266
24 125 0 0.4817 0 1 0 0 790 2633
24 126 0 0.5203 1 0 0 0 790 1066
24 127 0 0.4817 0 0 1 10 800 2100
24 128 0 0.5203 1 0 0 0 800 2250
24 129 0 0.4817 0 0 1 10 810 2166
24 130 0 0.5203 1 0 0 0 810 1000
24 131 0 0.5203 1 0 0 0 810 1300
24 132 0 0.5203 1 1 1 10 820 2000
24 133 0 0.4817 0 1 0 0 820 883
24 134 0 0.4817 0 0 1 10 830 2350
24 135 0 0.5203 1 0 0 0 830 1350
24 136 0 0.4817 0 1 0 0 830 5366
24 137 0 0.5203 1 0 0 0 830 1133
24 138 0 0.4817 0 0 1 10 840 2816
24 139 0 0.4817 0 1 0 0 840 1116
24 140 0 0.5203 1 0 0 0 840 1066
24 141 0 0.5203 1 0 0 0 840 1533
24 142 0 0.4817 0 1 0 0 840 2333
24 143 0 0.4817 0 0 1 10 850 2100
24 144 0 0.4817 0 1 0 0 850 2233
24 145 0 0.5203 1 0 0 0 850 733
24 146 0 0.5203 1 0 0 0 850 2816
24 147 0 0.4817 0 1 0 0 850 666
24 148 0 0.5203 1 0 0 0 850 766
24 149 0 0.4817 0 1 0 0 850 1200
24 150 0 0.5203 1 0 0 0 850 1650
24 151 0 0.4817 0 0 1 10 860 3466
24 152 0 0.5203 1 0 0 0 860 1266
24 153 0 0.5203 1 0 0 0 860 1000
24 154 0 0.4817 0 1 0 0 860 1700
24 155 0 0.4817 0 1 0 0 860 3866
24 156 0 0.5203 1 0 0 0 860 2116
24 157 0 0.5203 1 1 1 10 870 1366
24 158 0 0.4817 0 1 0 0 870 800
24 159 0 0.5203 1 1 1 10 880 6150
24 160 0 0.4817 0 1 0 0 880 2100
24 161 0 0.5203 1 0 0 0 880 1050
24 162 0 0.5203 1 0 0 0 880 1333
24 163 0 0.5203 1 0 0 0 880 1716
24 164 0 0.4817 0 0 1 10 890 716
24 165 0 0.5203 1 1 1 10 900 1200
24 166 0 0.5203 1 1 1 10 910 1866
24 167 0 0.5203 1 1 1 10 920 833
24 168 0 0.4817 0 1 0 0 920 1000
24 169 0 0.4817 0 0 1 10 930 1000
24 170 0 0.5203 1 0 0 0 930 1083
24 171 0 0.5203 1 0 0 0 930 1683
24 172 0 0.4817 0 1 0 0 930 1816
24 173 0 0.5203 1 1 1 10 940 3416
24 174 0 0.4817 0 1 0 0 940 1233
24 175 0 0.5203 1 0 0 0 940 2533
