SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
31 1 1 0.4830 0 0 1 10 10 2966
31 2 1 0.5143 1 1 1 10 20 966
31 3 1 0.4830 0 1 0 0 20 1750
31 4 1 0.5143 1 1 1 10 30 1250
31 5 1 0.5143 1 0 0 0 30 833
31 6 1 0.5143 1 1 1 10 40 650
31 7 1 0.5143 1 1 1 10 50 616
31 8 1 0.5143 1 1 1 10 60 766
31 9 1 0.4830 0 1 0 0 60 550
31 10 1 0.5143 1 1 1 10 70 683
31 11 1 0.5143 1 1 1 10 80 566
31 12 1 0.4830 0 1 0 0 80 583
31 13 1 0.5143 1 1 1 10 90 533
31 14 1 0.5143 1 0 0 0 90 966
31 15 1 0.5143 1 0 0 0 90 1150
31 16 1 0.5143 1 1 1 10 100 616
31 17 1 0.4830 0 1 0 0 100 683
31 18 1 0.4830 0 1 0 0 100 600
31 19 1 0.5143 1 1 1 10 110 566
31 20 1 0.5143 1 0 0 0 110 966
31 21 1 0.4830 0 1 0 0 110 716
31 22 1 0.4830 0 1 0 0 110 783
31 23 1 0.5143 1 1 1 10 120 650
31 24 1 0.4830 0 1 0 0 120 550
31 25 1 0.4830 0 1 0 0 120 550
31 26 1 0.5143 1 0 0 0 120 666
31 27 1 0.5143 1 1 1 10 130 616
31 28 1 0.4830 0 1 0 0 130 666
31 29 1 0.4830 0 1 0 0 130 816
31 30 1 0.5143 1 0 0 0 130 950
31 31 1 0.4830 0 1 0 0 130 666
31 32 1 0.4830 0 1 0 0 130 633
31 33 1 0.5143 1 0 0 0 130 866
31 34 1 0.4830 0 1 0 0 130 1050
31 35 1 0.4830 0 1 0 0 130 1250
31 36 1 0.5143 1 1 1 10 140 1133
31 37 1 0.4830 0 1 0 0 140 916
31 38 1 0.4830 0 1 0 0 140 750
31 39 1 0.4830 0 0 1 10 150 950
31 40 1 0.4830 0 0 1 10 160 733
31 41 1 0.4830 0 1 0 0 160 1266
31 42 1 0.4830 0 0 1 10 170 1216
31 43 1 0.4830 0 0 1 10 180 950
31 44 1 0.5143 1 0 0 0 180 616
31 45 1 0.4830 0 0 1 10 190 1316
31 46 1 0.4830 0 0 1 10 200 683
31 47 1 0.4830 0 0 1 10 210 933
31 48 1 0.4830 0 0 1 10 220 766
31 49 1 0.5143 1 0 0 0 220 683
31 50 1 0.4830 0 0 1 10 230 1366
31 51 1 0.4830 0 0 1 10 240 616
31 52 1 0.5143 1 0 0 0 240 650
31 53 1 0.5143 1 0 0 0 240 916
31 54 1 0.4830 0 1 0 0 240 933
31 55 1 0.4830 0 1 0 0 240 666
31 56 1 0.4830 0 0 1 10 250 533
31 57 1 0.4830 0 0 1 10 260 716
31 58 1 0.5143 1 0 0 0 260 583
31 59 1 0.4830 0 0 1 10 270 683
31 60 1 0.5143 1 0 0 0 270 1533
31 61 1 0.5143 1 1 1 10 280 1316
31 62 1 0.4830 0 1 0 0 280 600
31 63 1 0.5143 1 0 0 0 280 616
31 64 1 0.5143 1 0 0 0 280 816
31 65 1 0.5143 1 0 0 0 280 600
31 66 1 0.5143 1 1 1 10 290 800
31 67 1 0.5143 1 1 1 10 300 600
31 68 1 0.5143 1 1 1 10 310 1133
31 69 1 0.5143 1 1 1 10 320 800
31 70 1 0.5143 1 1 1 10 330 616
31 71 1 0.5143 1 1 1 10 340 950
31 72 1 0.5143 1 1 1 10 350 833
31 73 1 0.5143 1 1 1 10 360 483
31 74 1 0.5143 1 1 1 10 370 950
31 75 1 0.4830 0 1 0 0 370 683
31 76 1 0.5143 1 0 0 0 370 1200
31 77 1 0.5143 1 0 0 0 370 800
31 78 1 0.5143 1 1 1 10 380 950
31 79 1 0.5143 1 1 1 10 390 483
31 80 1 0.4830 0 1 0 0 390 450
31 81 1 0.5143 1 0 0 0 390 616
31 82 1 0.4830 0 1 0 0 390 650
31 83 1 0.5143 1 0 0 0 390 1016
31 84 1 0.4830 0 1 0 0 390 783
31 85 1 0.4830 0 1 0 0 390 683
31 86 1 0.4830 0 0 1 10 400 683
31 87 1 0.4830 0 0 1 10 410 716
31 88 1 0.4830 0 0 1 10 420 633
31 89 1 0.4830 0 0 1 10 430 716
31 90 1 0.5143 1 0 0 0 430 733
31 91 1 0.4830 0 1 0 0 430 833
31 92 1 0.4830 0 0 1 10 440 1933
31 93 1 0.5143 1 0 0 0 440 833
31 94 1 0.5143 1 1 1 10 450 1783
31 95 1 0.4830 0 1 0 0 450 716
31 96 1 0.5143 1 0 0 0 450 1133
31 97 1 0.4830 0 0 1 10 460 1216
31 98 1 0.5143 1 0 0 0 460 716
31 99 1 0.4830 0 0 1 10 470 850
31 100 1 0.4830 0 1 0 0 470 516
31 101 0 0.5143 1 0 0 0 470 750
31 102 0 0.5143 1 1 1 10 480 633
31 103 0 0.4830 0 1 0 0 480 783
31 104 0 0.4830 0 1 0 0 480 900
31 105 0 0.5143 1 0 0 0 480 683
31 106 0 0.4830 0 0 1 10 490 616
31 107 0 0.4830 0 1 0 0 490 750
31 108 0 0.4830 0 0 1 10 500 716
31 109 0 0.4830 0 0 1 10 510 833
31 110 0 0.5143 1 0 0 0 510 1133
31 111 0 0.4830 0 1 0 0 510 933
31 112 0 0.4830 0 1 0 0 510 916
31 113 0 0.4830 0 0 1 10 520 866
31 114 0 0.4830 0 0 1 10 530 600
31 115 0 0.4830 0 0 1 10 540 550
31 116 0 0.4830 0 0 1 10 550 466
31 117 0 0.4830 0 0 1 10 560 616
31 118 0 0.4830 0 0 1 10 570 483
31 119 0 0.5143 1 0 0 0 570 600
31 120 0 0.5143 1 0 0 0 570 933
31 121 0 0.4830 0 0 1 10 580 716
31 122 0 0.5143 1 0 0 0 580 633
31 123 0 0.4830 0 1 0 0 580 1050
31 124 0 0.5143 1 1 1 10 590 650
31 125 0 0.5143 1 1 1 10 600 833
31 126 0 0.5143 1 1 1 10 610 633
31 127 0 0.4830 0 0 1 10 620 650
31 128 0 0.4830 0 0 1 10 630 550
31 129 0 0.5143 1 1 1 10 640 833
31 130 0 0.4830 0 0 1 10 650 750
31 131 0 0.5143 1 1 1 10 660 916
31 132 0 0.4830 0 0 1 10 670 633
31 133 0 0.4830 0 1 0 0 670 933
31 134 0 0.5143 1 1 1 10 680 700
31 135 0 0.5143 1 0 0 0 680 833
31 136 0 0.4830 0 0 1 10 690 650
31 137 0 0.5143 1 1 1 10 700 1083
31 138 0 0.4830 0 0 1 10 710 850
31 139 0 0.5143 1 1 1 10 720 916
31 140 0 0.5143 1 1 1 10 730 667
31 141 0 0.5143 1 1 1 10 740 750
31 142 0 0.5143 1 1 1 10 750 650
31 143 0 0.5143 1 1 1 10 760 716
31 144 0 0.4830 0 1 0 0 760 633
31 145 0 0.5143 1 1 1 10 770 1016
31 146 0 0.4830 0 0 1 10 780 1100
31 147 0 0.5143 1 1 1 10 790 900
31 148 0 0.4830 0 1 0 0 790 750
31 149 0 0.4830 0 0 1 10 800 900
31 150 0 0.5143 1 1 1 10 810 666
31 151 0 0.4830 0 0 1 10 820 1000
31 152 0 0.5143 1 1 1 10 830 783
31 153 0 0.4830 0 1 0 0 830 1050
31 154 0 0.5143 1 0 0 0 830 583
31 155 0 0.5143 1 1 1 10 840 1066
31 156 0 0.4830 0 0 1 10 850 1133
31 157 0 0.4830 0 0 1 10 860 700
31 158 0 0.5143 1 0 0 0 860 1266
31 159 0 0.4830 0 0 1 10 870 583
31 160 0 0.4830 0 0 1 10 880 766
31 161 0 0.4830 0 0 1 10 890 833
31 162 0 0.5143 1 1 1 10 900 783
31 163 0 0.5143 1 0 0 0 900 733
31 164 0 0.4830 0 0 1 10 910 616
31 165 0 0.5143 1 0 0 0 910 516
31 166 0 0.4830 0 0 1 10 920 550
31 167 0 0.4830 0 1 0 0 920 1016
31 168 0 0.5143 1 1 1 10 930 833
31 169 0 0.5143 1 1 1 10 940 716
31 170 0 0.5143 1 1 1 10 950 633
31 171 0 0.5143 1 1 1 10 960 600
31 172 0 0.5143 1 1 1 10 970 683
31 173 0 0.5143 1 1 1 10 980 766
31 174 0 0.4830 0 0 1 10 990 616
31 175 0 0.4830 0 0 1 10 1000 566
31 176 0 0.4830 0 0 1 10 1010 616
31 177 0 0.5143 1 0 0 0 1010 566
31 178 0 0.5143 1 0 0 0 1010 983
31 179 0 0.5143 1 1 1 10 1020 583
31 180 0 0.5143 1 0 0 0 1020 816
31 181 0 0.4830 0 0 1 10 1030 1016
31 182 0 0.5143 1 0 0 0 1030 600
31 183 0 0.4830 0 0 1 10 1040 550
31 184 0 0.4830 0 0 1 10 1050 1116
31 185 0 0.4830 0 0 1 10 1060 783
31 186 0 0.5143 1 0 0 0 1060 683
31 187 0 0.4830 0 0 1 10 1070 583
31 188 0 0.5143 1 0 0 0 1070 750
31 189 0 0.5143 1 0 0 0 1070 600
31 190 0 0.5143 1 0 0 0 1070 550
31 191 0 0.4830 0 1 0 0 1070 783
31 192 0 0.4830 0 0 1 10 1080 816
31 193 0 0.5143 1 1 1 10 1090 700
31 194 0 0.4830 0 0 1 10 1100 550
31 195 0 0.4830 0 0 1 10 1110 516
31 196 0 0.5143 1 0 0 0 1110 516
31 197 0 0.5143 1 0 0 0 1110 1000
31 198 0 0.5143 1 1 1 10 1120 1000
31 199 0 0.4830 0 1 0 0 1120 600
31 200 0 0.5143 1 1 1 10 1130 833
