SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
20 133 1 0.5308 1 0 0 0 770 1516
20 134 1 0.5308 1 1 1 10 780 1300
20 135 1 0.5308 1 0 0 0 780 1200
20 136 1 0.4994 0 0 1 10 790 1050
20 137 1 0.5308 1 1 1 10 800 716
20 138 1 0.4994 0 1 0 0 800 850
20 139 1 0.4994 0 0 1 10 810 1150
20 140 1 0.4994 0 0 1 10 820 966
20 141 1 0.4994 0 0 1 10 830 733
20 142 1 0.5308 1 1 1 10 840 800
20 143 1 0.5308 1 1 1 10 850 1016
20 144 1 0.5308 1 0 0 0 850 933
20 145 1 0.5308 1 1 1 10 860 883
20 146 1 0.5308 1 0 0 0 860 783
20 147 1 0.4994 0 0 1 10 870 950
20 148 1 0.4994 0 0 1 10 880 1366
20 149 1 0.4994 0 1 0 0 880 916
20 150 1 0.4994 0 0 1 10 890 1250
20 151 1 0.4994 0 1 0 0 890 2116
20 152 1 0.5308 1 0 0 0 890 1016
20 153 1 0.5308 1 0 0 0 890 833
20 154 1 0.5308 1 1 1 10 900 733
20 155 1 0.5308 1 0 0 0 900 834
20 156 1 0.4994 0 1 0 0 900 850
20 157 1 0.5308 1 0 0 0 900 800
20 158 1 0.5308 1 0 0 0 900 966
20 159 1 0.5308 1 0 0 0 900 1550
20 160 1 0.4994 0 1 0 0 900 1050
20 161 1 0.4994 0 1 0 0 900 883
20 162 1 0.5308 1 0 0 0 900 800
20 163 1 0.5308 1 1 1 10 910 1066
20 164 1 0.5308 1 1 1 10 920 716
20 165 1 0.4994 0 0 1 10 930 933
20 166 1 0.4994 0 0 1 10 940 1166
20 167 1 0.5308 1 0 0 0 940 900
20 168 1 0.4994 0 1 0 0 940 916
20 169 1 0.5308 1 1 1 10 950 1116
20 170 1 0.5308 1 1 1 10 960 1100
20 171 1 0.4994 0 0 1 10 970 950
20 172 1 0.5308 1 0 0 0 970 650
20 173 1 0.5308 1 1 1 10 980 1766
20 174 1 0.5308 1 1 1 10 990 1400
20 175 1 0.5308 1 1 1 10 1000 1000
20 176 1 0.5308 1 0 0 0 1000 683
20 177 1 0.5308 1 0 0 0 1000 766
20 178 1 0.5308 1 1 1 10 1010 1266
20 179 1 0.5308 1 0 0 0 1010 700
20 180 1 0.5308 1 1 1 10 1020 1333
20 181 1 0.4994 0 1 0 0 1020 1283
20 182 1 0.4994 0 0 1 10 1030 983
20 183 1 0.4994 0 0 1 10 1040 966
20 184 1 0.5308 1 1 1 10 1050 800
20 185 1 0.5308 1 1 1 10 1060 766
20 186 1 0.4994 0 0 1 10 1070 833
20 187 1 0.4994 0 0 1 10 1080 683
20 188 1 0.5308 1 1 1 10 1090 783
20 189 1 0.5308 1 1 1 10 1100 700
20 190 1 0.4994 0 0 1 10 1110 1166
20 191 1 0.5308 1 1 1 10 1120 766
20 192 1 0.4994 0 0 1 10 1130 783
20 193 1 0.4994 0 1 0 0 1130 600
20 194 1 0.5308 1 0 0 0 1130 783
20 195 1 0.5308 1 0 0 0 1130 883
20 196 1 0.4994 0 1 0 0 1130 1083
20 197 1 0.5308 1 1 1 10 1140 850
20 198 1 0.5308 1 0 0 0 1140 833
20 199 1 0.4994 0 1 0 0 1140 1000
20 200 1 0.4994 0 0 1 10 1150 1666
