SubNo TrialNo Mapping WhiteProp State Resp Ac Reward Balance
8 62 1 0.4986 0 0 1 0.025 4.850
8 63 1 0.5179 1 0 0 0.000 4.850
8 64 1 0.4986 0 0 1 0.025 4.875
8 65 1 0.4986 0 1 0 0.000 4.875
8 66 1 0.4986 0 0 1 0.025 4.900
8 67 1 0.4986 0 0 1 0.025 4.925
8 68 1 0.4986 0 0 1 0.025 4.950
8 69 1 0.4986 0 0 1 0.025 4.975
8 70 1 0.5179 1 1 1 0.025 5.000
8 71 1 0.4986 0 0 1 0.025 5.025
8 72 1 0.5179 1 1 1 0.025 5.050
8 73 1 0.4986 0 0 1 0.025 5.075
8 74 1 0.5179 1 1 1 0.025 5.100
8 75 1 0.4986 0 0 1 0.025 5.125
8 76 1 0.4986 0 0 1 0.025 5.150
8 77 1 0.5179 1 1 1 0.025 5.175
8 78 1 0.4986 0 0 1 0.025 5.200
8 79 1 0.5179 1 1 1 0.025 5.225
8 80 1 0.4986 0 1 0 0.000 5.225
8 81 1 0.4986 0 0 1 0.025 5.250
8 82 1 0.5179 1 0 0 0.000 5.250
8 83 1 0.5179 1 0 0 0.000 5.250
8 84 1 0.5179 1 0 0 0.000 5.250
8 85 1 0.5179 1 1 1 0.025 5.275
8 86 1 0.4986 0 0 1 0.025 5.300
8 87 1 0.4986 0 0 1 0.025 5.325
8 88 1 0.5179 1 0 0 0.000 5.325
8 89 1 0.4986 0 0 1 0.025 5.350
8 90 1 0.5179 1 1 1 0.025 5.375
8 91 1 0.4986 0 0 1 0.025 5.400
8 92 1 0.5179 1 1 1 0.025 5.425
8 93 1 0.4986 0 0 1 0.025 5.450
8 94 1 0.5179 1 1 1 0.025 5.475
8 95 1 0.5179 1 1 1 0.025 5.500
8 96 1 0.5179 1 0 0 0.000 5.500
8 97 1 0.4986 0 0 1 0.025 5.525
8 98 1 0.4986 0 1 0 0.000 5.525
8 99 1 0.4986 0 0 1 0.025 5.550
8 100 1 0.4986 0 0 1 0.025 5.575
8 101 0 0.5179 1 1 1 0.025 5.600
8 102 0 0.5179 1 0 0 0.000 5.600
8 103 0 0.5179 1 1 1 0.025 5.625
8 104 0 0.4986 0 1 0 0.000 5.625
8 105 0 0.5179 1 1 1 0.025 5.650
8 106 0 0.4986 0 1 0 0.000 5.650
8 107 0 0.4986 0 0 1 0.025 5.675
8 108 0 0.5179 1 1 1 0.025 5.700
8 109 0 0.5179 1 1 1 0.025 5.725
8 110 0 0.4986 0 0 1 0.025 5.750
8 111 0 0.5179 1 1 1 0.025 5.775
8 112 0 0.4986 0 0 1 0.025 5.800
8 113 0 0.4986 0 1 0 0.000 5.800
8 114 0 0.4986 0 0 1 0.025 5.825
8 115 0 0.4986 0 0 1 0.025 5.850
8 116 0 0.5179 1 1 1 0.025 5.875
8 117 0 0.4986 0 0 1 0.025 5.900
8 118 0 0.5179 1 1 1 0.025 5.925
8 119 0 0.5179 1 1 1 0.025 5.950
8 120 0 0.4986 0 0 1 0.025 5.975
8 121 0 0.4986 0 0 1 0.025 6.000
8 122 0 0.5179 1 1 1 0.025 6.025
8 123 0 0.5179 1 1 1 0.025 6.050
8 124 0 0.5179 1 1 1 0.025 6.075
8 125 0 0.5179 1 0 0 0.000 6.075
8 126 0 0.5179 1 1 1 0.025 6.100
8 127 0 0.5179 1 1 1 0.025 6.125
8 128 0 0.4986 0 0 1 0.025 6.150
8 129 0 0.4986 0 0 1 0.025 6.175
8 130 0 0.5179 1 1 1 0.025 6.200
8 131 0 0.5179 1 1 1 0.025 6.225
8 132 0 0.5179 1 1 1 0.025 6.250
8 133 0 0.4986 0 0 1 0.025 6.275
8 134 0 0.5179 1 1 1 0.025 6.300
8 135 0 0.5179 1 1 1 0.025 6.325
8 136 0 0.4986 0 0 1 0.025 6.350
8 137 0 0.5179 1 0 0 0.000 6.350
8 138 0 0.5179 1 0 0 0.000 6.350
8 139 0 0.4986 0 0 1 0.025 6.375
8 140 0 0.4986 0 0 1 0.025 6.400
8 141 0 0.4986 0 0 1 0.025 6.425
8 142 0 0.5179 1 1 1 0.025 6.450
8 143 0 0.4986 0 0 1 0.025 6.475
8 144 0 0.4986 0 0 1 0.025 6.500
8 145 0 0.5179 1 1 1 0.025 6.525
8 146 0 0.5179 1 1 1 0.025 6.550
8 147 0 0.4986 0 0 1 0.025 6.575
8 148 0 0.4986 0 0 1 0.025 6.600
8 149 0 0.4986 0 0 1 0.025 6.625
8 150 0 0.4986 0 1 0 0.000 6.625
8 151 0 0.4986 0 0 1 0.025 6.650
8 152 0 0.4986 0 0 1 0.025 6.675
8 153 0 0.5179 1 1 1 0.025 6.700
8 154 0 0.5179 1 1 1 0.025 6.725
8 155 0 0.4986 0 0 1 0.025 6.750
8 156 0 0.4986 0 0 1 0.025 6.775
8 157 0 0.5179 1 0 0 0.000 6.775
8 158 0 0.5179 1 1 1 0.025 6.800
8 159 0 0.5179 1 0 0 0.000 6.800
8 160 0 0.4986 0 0 1 0.025 6.825
8 161 0 0.5179 1 1 1 0.025 6.850
8 162 0 0.4986 0 0 1 0.025 6.875
8 163 0 0.4986 0 0 1 0.025 6.900
8 164 0 0.4986 0 0 1 0.025 6.925
8 165 0 0.4986 0 0 1 0.025 6.950
8 166 0 0.5179 1 0 0 0.000 6.950
8 167 0 0.5179 1 1 1 0.025 6.975
8 168 0 0.4986 0 0 1 0.025 7.000
8 169 0 0.5179 1 0 0 0.000 7.000
8 170 0 0.5179 1 1 1 0.025 7.025
8 171 0 0.5179 1 0 0 0.000 7.025
8 172 0 0.5179 1 0 0 0.000 7.025
8 173 0 0.5179 1 0 0 0.000 7.025
8 174 0 0.4986 0 0 1 0.025 7.050
8 175 0 0.4986 0 0 1 0.025 7.075
8 176 0 0.5179 1 0 0 0.000 7.075
8 177 0 0.4986 0 0 1 0.025 7.100
8 178 0 0.5179 1 0 0 0.000 7.100
8 179 0 0.4986 0 0 1 0.025 7.125
8 180 0 0.4986 0 0 1 0.025 7.150
8 181 0 0.5179 1 1 1 0.025 7.175
8 182 0 0.5179 1 1 1 0.025 7.200
8 183 0 0.4986 0 0 1 0.025 7.225
8 184 0 0.4986 0 0 1 0.025 7.250
8 185 0 0.4986 0 0 1 0.025 7.275
8 186 0 0.4986 0 0 1 0.025 7.300
8 187 0 0.5179 1 1 1 0.025 7.325
8 188 0 0.4986 0 1 0 0.000 7.325
8 189 0 0.5179 1 1 1 0.025 7.350
8 190 0 0.4986 0 0 1 0.025 7.375
8 191 0 0.5179 1 0 0 0.000 7.375
8 192 0 0.5179 1 0 0 0.000 7.375
8 193 0 0.4986 0 0 1 0.025 7.400
8 194 0 0.5179 1 0 0 0.000 7.400
8 195 0 0.5179 1 1 1 0.025 7.425
8 196 0 0.4986 0 1 0 0.000 7.425
8 197 0 0.5179 1 0 0 0.000 7.425
8 198 0 0.4986 0 0 1 0.025 7.450
8 199 0 0.4986 0 1 0 0.000 7.450
8 200 0 0.4986 0 0 1 0.025 7.475
