SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
27 134 0 0.4860 0 0 1 10 860 1750
27 135 0 0.4860 0 1 0 0 860 1166
27 136 0 0.5127 1 1 1 10 870 1583
27 137 0 0.5127 1 0 0 0 870 1316
27 138 0 0.4860 0 1 0 0 870 916
27 139 0 0.5127 1 0 0 0 870 1766
27 140 0 0.4860 0 1 0 0 870 1216
27 141 0 0.5127 1 0 0 0 870 900
27 142 0 0.5127 1 1 1 10 880 1466
27 143 0 0.5127 1 0 0 0 880 1100
27 144 0 0.5127 1 0 0 0 880 1683
27 145 0 0.5127 1 1 1 10 890 1900
27 146 0 0.5127 1 1 1 10 900 950
27 147 0 0.5127 1 0 0 0 900 1183
27 148 0 0.5127 1 0 0 0 900 1733
27 149 0 0.5127 1 1 1 10 910 2650
27 150 0 0.5127 1 0 0 0 910 3250
27 151 0 0.4860 0 0 1 10 920 800
27 152 0 0.5127 1 0 0 0 920 1083
27 153 0 0.4860 0 1 0 0 920 800
27 154 0 0.5127 1 0 0 0 920 883
27 155 0 0.4860 0 1 0 0 920 1250
27 156 0 0.5127 1 0 0 0 920 1166
27 157 0 0.5127 1 0 0 0 920 1400
27 158 0 0.4860 0 1 0 0 920 1283
27 159 0 0.4860 0 1 0 0 920 1483
27 160 0 0.4860 0 0 1 10 930 716
27 161 0 0.4860 0 0 1 10 940 766
27 162 0 0.4860 0 0 1 10 950 733
27 163 0 0.5127 1 1 1 10 960 1350
27 164 0 0.5127 1 1 1 10 970 1683
27 165 0 0.4860 0 0 1 10 980 850
27 166 0 0.4860 0 0 1 10 990 1800
27 167 0 0.5127 1 1 1 10 1000 1266
27 168 0 0.5127 1 0 0 0 1000 1250
27 169 0 0.4860 0 1 0 0 1000 2200
27 170 0 0.5127 1 1 1 10 1010 1516
27 171 0 0.4860 0 0 1 10 1020 1283
27 172 0 0.4860 0 0 1 10 1030 1266
27 173 0 0.4860 0 1 0 0 1030 1883
27 174 0 0.4860 0 0 1 10 1040 1433
27 175 0 0.4860 0 1 0 0 1040 4333
27 176 0 0.5127 1 1 1 10 1050 1183
27 177 0 0.4860 0 0 1 10 1060 1066
27 178 0 0.4860 0 0 1 10 1070 883
27 179 0 0.4860 0 1 0 0 1070 2600
27 180 0 0.4860 0 0 1 10 1080 716
27 181 0 0.4860 0 0 1 10 1090 2316
27 182 0 0.5127 1 1 1 10 1100 1350
