SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
12 120 1 0.4948 0 1 0 0 980 1516
12 121 1 0.4948 0 0 1 10 990 1800
12 122 1 0.4948 0 0 1 10 1000 866
12 123 1 0.4948 0 0 1 10 1010 1083
12 124 1 0.4948 0 0 1 10 1020 816
12 125 1 0.5529 1 0 0 0 1020 733
12 126 1 0.5529 1 1 1 10 1030 1100
12 127 1 0.5529 1 1 1 10 1040 700
12 128 1 0.5529 1 1 1 10 1050 600
12 129 1 0.4948 0 1 0 0 1050 983
12 130 1 0.4948 0 1 0 0 1050 2633
12 131 1 0.5529 1 1 1 10 1060 1250
12 132 1 0.4948 0 0 1 10 1070 2233
12 133 1 0.5529 1 1 1 10 1080 666
12 134 1 0.5529 1 1 1 10 1090 1150
12 135 1 0.5529 1 1 1 10 1100 1383
12 136 1 0.4948 0 0 1 10 1110 716
12 137 1 0.5529 1 1 1 10 1120 900
12 138 1 0.4948 0 1 0 0 1120 1033
12 139 1 0.5529 1 0 0 0 1120 1250
12 140 1 0.5529 1 1 1 10 1130 2500
12 141 1 0.5529 1 1 1 10 1140 933
12 142 1 0.5529 1 1 1 10 1150 783
12 143 1 0.4948 0 0 1 10 1160 1350
12 144 1 0.5529 1 1 1 10 1170 816
12 145 1 0.5529 1 1 1 10 1180 1066
12 146 1 0.5529 1 1 1 10 1190 1050
12 147 1 0.5529 1 1 1 10 1200 1750
12 148 1 0.5529 1 1 1 10 1210 783
12 149 1 0.4948 0 0 1 10 1220 1066
12 150 1 0.4948 0 0 1 10 1230 900
12 151 1 0.5529 1 1 1 10 1240 983
12 152 1 0.4948 0 0 1 10 1250 1016
12 153 1 0.4948 0 0 1 10 1260 683
12 154 1 0.5529 1 1 1 10 1270 1016
12 155 1 0.4948 0 0 1 10 1280 1550
12 156 1 0.5529 1 1 1 10 1290 1050
12 157 1 0.4948 0 0 1 10 1300 1233
12 158 1 0.5529 1 0 0 0 1300 1066
12 159 1 0.4948 0 0 1 10 1310 1083
12 160 1 0.4948 0 0 1 10 1320 783
12 161 1 0.4948 0 0 1 10 1330 916
12 162 1 0.4948 0 0 1 10 1340 900
12 163 1 0.5529 1 1 1 10 1350 766
12 164 1 0.4948 0 0 1 10 1360 1216
12 165 1 0.4948 0 0 1 10 1370 733
12 166 1 0.5529 1 1 1 10 1380 883
12 167 1 0.5529 1 1 1 10 1390 1583
12 168 1 0.4948 0 0 1 10 1400 1133
12 169 1 0.4948 0 0 1 10 1410 950
12 170 1 0.4948 0 0 1 10 1420 1016
12 171 1 0.4948 0 1 0 0 1420 783
12 172 1 0.5529 1 1 1 10 1430 3050
12 173 1 0.4948 0 1 0 0 1430 1900
12 174 1 0.4948 0 0 1 10 1440 700
12 175 1 0.4948 0 0 1 10 1450 750
12 176 1 0.4948 0 0 1 10 1460 750
12 177 1 0.5529 1 1 1 10 1470 1300
12 178 1 0.4948 0 0 1 10 1480 633
12 179 1 0.5529 1 1 1 10 1490 700
12 180 1 0.5529 1 1 1 10 1500 1016
12 181 1 0.5529 1 1 1 10 1510 683
12 182 1 0.4948 0 1 0 0 1510 2783
12 183 1 0.4948 0 0 1 10 1520 583
12 184 1 0.4948 0 0 1 10 1530 3116
12 185 1 0.5529 1 0 0 0 1530 1566
12 186 1 0.5529 1 0 0 0 1530 1400
12 187 1 0.5529 1 0 0 0 1530 1016
12 188 1 0.5529 1 1 1 10 1540 1700
12 189 1 0.4948 0 1 0 0 1540 1066
12 190 1 0.4948 0 1 0 0 1540 866
12 191 1 0.5529 1 0 0 0 1540 1316
12 192 1 0.5529 1 0 0 0 1540 1633
12 193 1 0.4948 0 0 1 10 1550 2400
12 194 1 0.4948 0 0 1 10 1560 950
12 195 1 0.5529 1 0 0 0 1560 833
12 196 1 0.5529 1 1 1 10 1570 950
12 197 1 0.5529 1 1 1 10 1580 716
12 198 1 0.4948 0 0 1 10 1590 683
12 199 1 0.5529 1 0 0 0 1590 1016
12 200 1 0.4948 0 1 0 0 1590 883
