SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
14 1 1 0.5103 1 1 1 10 10 13700
14 2 1 0.5103 1 0 0 0 10 9250
14 3 1 0.4871 0 1 0 0 10 13250
14 4 1 0.4871 0 0 1 10 20 23516
14 5 1 0.5103 1 1 1 10 30 9283
14 6 1 0.5103 1 0 0 0 30 5116
14 7 1 0.5103 1 0 0 0 30 7450
14 8 1 0.5103 1 0 0 0 30 4450
14 9 1 0.5103 1 1 1 10 40 1666
14 10 1 0.5103 1 1 1 10 50 1383
14 11 1 0.5103 1 1 1 10 60 3833
14 12 1 0.4871 0 1 0 0 60 1550
14 13 1 0.4871 0 0 1 10 70 1916
14 14 1 0.4871 0 0 1 10 80 1400
14 15 1 0.5103 1 0 0 0 80 633
14 16 1 0.4871 0 1 0 0 80 3283
14 17 1 0.5103 1 0 0 0 80 3250
14 18 1 0.4871 0 0 1 10 90 6816
14 19 1 0.4871 0 0 1 10 100 2383
14 20 1 0.4871 0 0 1 10 110 1850
14 21 1 0.4871 0 0 1 10 120 1250
14 22 1 0.5103 1 0 0 0 120 3450
14 23 1 0.5103 1 1 1 10 130 5300
14 24 1 0.5103 1 1 1 10 140 1966
14 25 1 0.4871 0 1 0 0 140 1500
14 26 1 0.4871 0 0 1 10 150 2416
14 27 1 0.5103 1 0 0 0 150 5716
14 28 1 0.4871 0 1 0 0 150 2050
14 29 1 0.4871 0 0 1 10 160 1833
14 30 1 0.5103 1 0 0 0 160 4833
14 31 1 0.4871 0 0 1 10 170 3533
14 32 1 0.5103 1 1 1 10 180 3183
14 33 1 0.4871 0 0 1 10 190 1750
14 34 1 0.5103 1 0 0 0 190 4033
14 35 1 0.4871 0 0 1 10 200 2950
14 36 1 0.5103 1 0 0 0 200 800
14 37 1 0.5103 1 0 0 0 200 3683
14 38 1 0.5103 1 0 0 0 200 4566
14 39 1 0.5103 1 0 0 0 200 4850
14 40 1 0.5103 1 1 1 10 210 7350
14 41 1 0.5103 1 1 1 10 220 1366
14 42 1 0.4871 0 1 0 0 220 900
14 43 1 0.5103 1 0 0 0 220 2016
14 44 1 0.4871 0 0 1 10 230 1350
14 45 1 0.5103 1 0 0 0 230 2650
14 46 1 0.4871 0 0 1 10 240 3283
14 47 1 0.4871 0 0 1 10 250 4366
14 48 1 0.4871 0 0 1 10 260 1916
14 49 1 0.4871 0 0 1 10 270 666
14 50 1 0.5103 1 0 0 0 270 1183
14 51 1 0.5103 1 0 0 0 270 3216
14 52 1 0.5103 1 0 0 0 270 1566
14 53 1 0.5103 1 0 0 0 270 750
14 54 1 0.4871 0 1 0 0 270 10816
14 55 1 0.4871 0 0 1 10 280 3800
14 56 1 0.4871 0 1 0 0 280 2216
14 57 1 0.5103 1 0 0 0 280 1583
14 58 1 0.4871 0 0 1 10 290 1800
14 59 1 0.4871 0 0 1 10 300 1466
14 60 1 0.4871 0 0 1 10 310 1250
14 61 1 0.4871 0 0 1 10 320 766
14 62 1 0.4871 0 0 1 10 330 1133
14 63 1 0.5103 1 0 0 0 330 716
14 64 1 0.5103 1 1 1 10 340 1716
14 65 1 0.5103 1 1 1 10 350 1466
14 66 1 0.4871 0 1 0 0 350 816
14 67 1 0.4871 0 0 1 10 360 1750
14 68 1 0.5103 1 0 0 0 360 1716
14 69 1 0.4871 0 0 1 10 370 1500
14 70 1 0.4871 0 0 1 10 380 2150
14 71 1 0.4871 0 0 1 10 390 2766
14 72 1 0.5103 1 0 0 0 390 1600
14 73 1 0.4871 0 1 0 0 390 3400
14 74 1 0.5103 1 0 0 0 390 3300
14 75 1 0.5103 1 0 0 0 390 2183
14 76 1 0.5103 1 0 0 0 390 7433
14 77 1 0.4871 0 1 0 0 390 2000
14 78 1 0.4871 0 1 0 0 390 1316
14 79 1 0.5103 1 0 0 0 390 1083
14 80 1 0.4871 0 0 1 10 400 2933
14 81 1 0.4871 0 0 1 10 410 1300
14 82 1 0.4871 0 0 1 10 420 816
14 83 1 0.5103 1 0 0 0 420 1200
14 84 1 0.4871 0 0 1 10 430 1350
14 85 1 0.4871 0 0 1 10 440 983
14 86 1 0.5103 1 0 0 0 440 1050
14 87 1 0.5103 1 1 1 10 450 2650
14 88 1 0.5103 1 1 1 10 460 1300
14 89 1 0.5103 1 1 1 10 470 11766
14 90 1 0.5103 1 1 1 10 480 1066
14 91 1 0.5103 1 1 1 10 490 933
14 92 1 0.4871 0 1 0 0 490 566
14 93 1 0.4871 0 0 1 10 500 666
14 94 1 0.4871 0 0 1 10 510 600
14 95 1 0.4871 0 0 1 10 520 650
14 96 1 0.5103 1 0 0 0 520 800
14 97 1 0.4871 0 1 0 0 520 850
14 98 1 0.5103 1 1 1 10 530 833
14 99 1 0.4871 0 1 0 0 530 766
14 100 1 0.5103 1 0 0 0 530 683
14 101 0 0.5103 1 1 1 10 540 2950
14 102 0 0.4871 0 1 0 0 540 900
14 103 0 0.4871 0 0 1 10 550 1400
14 104 0 0.5103 1 0 0 0 550 1283
14 105 0 0.5103 1 1 1 10 560 1233
14 106 0 0.4871 0 1 0 0 560 1033
14 107 0 0.4871 0 0 1 10 570 1933
14 108 0 0.5103 1 0 0 0 570 1533
14 109 0 0.5103 1 1 1 10 580 3650
14 110 0 0.4871 0 1 0 0 580 5300
14 111 0 0.5103 1 0 0 0 580 800
14 112 0 0.4871 0 0 1 10 590 1050
14 113 0 0.5103 1 0 0 0 590 833
14 114 0 0.4871 0 1 0 0 590 1250
14 115 0 0.5103 1 0 0 0 590 1250
14 116 0 0.4871 0 0 1 10 600 3133
14 117 0 0.4871 0 0 1 10 610 716
14 118 0 0.5103 1 0 0 0 610 550
14 119 0 0.5103 1 1 1 10 620 1216
14 120 0 0.4871 0 1 0 0 620 1850
14 121 0 0.5103 1 1 1 10 630 3266
14 122 0 0.4871 0 1 0 0 630 1516
14 123 0 0.5103 1 0 0 0 630 3800
14 124 0 0.4871 0 1 0 0 630 3550
14 125 0 0.5103 1 1 1 10 640 2466
14 126 0 0.5103 1 1 1 10 650 1216
14 127 0 0.4871 0 1 0 0 650 1083
14 128 0 0.5103 1 0 0 0 650 1466
14 129 0 0.5103 1 0 0 0 650 1900
14 130 0 0.4871 0 1 0 0 650 1567
14 131 0 0.4871 0 0 1 10 660 2533
14 132 0 0.4871 0 0 1 10 670 800
14 133 0 0.5103 1 0 0 0 670 666
14 134 0 0.5103 1 1 1 10 680 1216
14 135 0 0.4871 0 1 0 0 680 2750
14 136 0 0.4871 0 0 1 10 690 8350
14 137 0 0.4871 0 0 1 10 700 1466
14 138 0 0.5103 1 0 0 0 700 3466
14 139 0 0.4871 0 1 0 0 700 1600
