SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
9 1 0 0.4897 0 1 0 0 0 1134
9 2 0 0.5198 1 1 1 10 10 1216
9 3 0 0.5198 1 1 1 10 20 567
9 4 0 0.4897 0 1 0 0 20 666
9 5 0 0.5198 1 1 1 10 30 831
9 6 0 0.4897 0 1 0 0 30 666
9 7 0 0.5198 1 0 0 0 30 668
9 8 0 0.4897 0 0 1 10 40 633
9 9 0 0.4897 0 1 0 0 40 616
9 10 0 0.4897 0 0 1 10 50 550
9 11 0 0.5198 1 1 1 10 60 683
9 12 0 0.4897 0 0 1 10 70 716
9 13 0 0.4897 0 0 1 10 80 633
9 14 0 0.4897 0 0 1 10 90 616
9 15 0 0.4897 0 0 1 10 100 816
9 16 0 0.4897 0 1 0 0 100 750
9 17 0 0.5198 1 1 1 10 110 666
9 18 0 0.4897 0 0 1 10 120 550
9 19 0 0.5198 1 1 1 10 130 633
9 20 0 0.5198 1 1 1 10 140 1116
9 21 0 0.4897 0 0 1 10 150 583
9 22 0 0.5198 1 1 1 10 160 800
9 23 0 0.4897 0 0 1 10 170 533
9 24 0 0.5198 1 1 1 10 180 650
9 25 0 0.4897 0 0 1 10 190 616
9 26 0 0.4897 0 1 0 0 190 550
9 27 0 0.5198 1 1 1 10 200 666
9 28 0 0.5198 1 0 0 0 200 833
9 29 0 0.5198 1 0 0 0 200 766
9 30 0 0.4897 0 0 1 10 210 717
9 31 0 0.4897 0 0 1 10 220 800
9 32 0 0.5198 1 0 0 0 220 616
9 33 0 0.5198 1 1 1 10 230 566
9 34 0 0.4897 0 0 1 10 240 666
9 35 0 0.5198 1 1 1 10 250 583
9 36 0 0.5198 1 0 0 0 250 1033
9 37 0 0.5198 1 0 0 0 250 516
9 38 0 0.5198 1 1 1 10 260 666
9 39 0 0.4897 0 0 1 10 270 616
9 40 0 0.4897 0 0 1 10 280 700
9 41 0 0.5198 1 1 1 10 290 800
9 42 0 0.4897 0 0 1 10 300 600
9 43 0 0.5198 1 0 0 0 300 766
9 44 0 0.5198 1 0 0 0 300 600
9 45 0 0.4897 0 0 1 10 310 750
9 46 0 0.5198 1 0 0 0 310 600
9 47 0 0.4897 0 0 1 10 320 1250
9 48 0 0.4897 0 0 1 10 330 616
9 49 0 0.5198 1 0 0 0 330 633
9 50 0 0.4897 0 1 0 0 330 883
9 51 0 0.5198 1 1 1 10 340 1050
9 52 0 0.5198 1 1 1 10 350 783
9 53 0 0.5198 1 1 1 10 360 1233
9 54 0 0.4897 0 0 1 10 370 800
9 55 0 0.5198 1 1 1 10 380 550
9 56 0 0.4897 0 0 1 10 390 900
9 57 0 0.4897 0 0 1 10 400 967
9 58 0 0.4897 0 1 0 0 400 633
9 59 0 0.4897 0 0 1 10 410 566
9 60 0 0.5198 1 0 0 0 410 816
9 61 0 0.5198 1 0 0 0 410 616
9 62 0 0.4897 0 0 1 10 420 566
9 63 0 0.5198 1 0 0 0 420 550
9 64 0 0.4897 0 0 1 10 430 616
9 65 0 0.4897 0 1 0 0 430 783
9 66 0 0.4897 0 1 0 0 430 800
9 67 0 0.4897 0 1 0 0 430 950
9 68 0 0.5198 1 0 0 0 430 716
9 69 0 0.4897 0 1 0 0 430 750
9 70 0 0.4897 0 0 1 10 440 516
9 71 0 0.4897 0 0 1 10 450 783
9 72 0 0.5198 1 1 1 10 460 566
9 73 0 0.5198 1 0 0 0 460 766
9 74 0 0.4897 0 0 1 10 470 950
9 75 0 0.5198 1 1 1 10 480 650
9 76 0 0.4897 0 1 0 0 480 816
9 77 0 0.4897 0 0 1 10 490 733
9 78 0 0.5198 1 0 0 0 490 666
9 79 0 0.5198 1 0 0 0 490 1050
9 80 0 0.5198 1 0 0 0 490 600
9 81 0 0.4897 0 0 1 10 500 483
9 82 0 0.4897 0 0 1 10 510 550
9 83 0 0.5198 1 0 0 0 510 583
9 84 0 0.5198 1 0 0 0 510 533
9 85 0 0.4897 0 0 1 10 520 666
9 86 0 0.4897 0 1 0 0 520 583
9 87 0 0.4897 0 0 1 10 530 766
9 88 0 0.5198 1 1 1 10 540 583
9 89 0 0.5198 1 0 0 0 540 550
9 90 0 0.5198 1 0 0 0 540 550
9 91 0 0.5198 1 0 0 0 540 916
9 92 0 0.5198 1 0 0 0 540 600
9 93 0 0.5198 1 0 0 0 540 533
9 94 0 0.5198 1 0 0 0 540 483
9 95 0 0.4897 0 0 1 10 550 566
9 96 0 0.5198 1 1 1 10 560 816
9 97 0 0.5198 1 0 0 0 560 1350
9 98 0 0.4897 0 0 1 10 570 700
9 99 0 0.5198 1 1 1 10 580 850
9 100 0 0.4897 0 0 1 10 590 616
9 101 1 0.4897 0 1 0 0 590 716
9 102 1 0.5198 1 1 1 10 600 666
