SubNo TrialNo Mapping WhiteProp State Resp Acc Reward Balance ReactionTime
16 130 0 0.4862 0 0 1 10 940 1233
16 131 0 0.5200 1 1 1 10 950 2966
16 132 0 0.4862 0 0 1 10 960 2050
16 133 0 0.5200 1 0 0 0 960 733
16 134 0 0.4862 0 0 1 10 970 583
16 135 0 0.4862 0 0 1 10 980 600
16 136 0 0.5200 1 0 0 0 980 566
16 137 0 0.5200 1 0 0 0 980 1250
16 138 0 0.4862 0 0 1 10 990 500
16 139 0 0.5200 1 1 1 10 1000 933
16 140 0 0.5200 1 0 0 0 1000 783
16 141 0 0.5200 1 1 1 10 1010 1050
16 142 0 0.4862 0 0 1 10 1020 1133
16 143 0 0.5200 1 0 0 0 1020 683
16 144 0 0.4862 0 0 1 10 1030 916
16 145 0 0.5200 1 0 0 0 1030 783
16 146 0 0.5200 1 0 0 0 1030 700
16 147 0 0.4862 0 0 1 10 1040 650
16 148 0 0.4862 0 1 0 0 1040 1200
16 149 0 0.4862 0 0 1 10 1050 733
16 150 0 0.4862 0 0 1 10 1060 833
16 151 0 0.5200 1 1 1 10 1070 1266
16 152 0 0.5200 1 0 0 0 1070 733
16 153 0 0.5200 1 0 0 0 1070 1900
16 154 0 0.4862 0 1 0 0 1070 2783
16 155 0 0.5200 1 1 1 10 1080 1466
16 156 0 0.4862 0 1 0 0 1080 1616
16 157 0 0.4862 0 0 1 10 1090 1400
16 158 0 0.4862 0 0 1 10 1100 1083
16 159 0 0.4862 0 1 0 0 1100 2133
16 160 0 0.5200 1 1 1 10 1110 766
16 161 0 0.4862 0 0 1 10 1120 700
16 162 0 0.4862 0 0 1 10 1130 966
16 163 0 0.4862 0 0 1 10 1140 1016
16 164 0 0.4862 0 0 1 10 1150 733
16 165 0 0.4862 0 0 1 10 1160 1266
16 166 0 0.4862 0 0 1 10 1170 766
16 167 0 0.5200 1 1 1 10 1180 7000
16 168 0 0.5200 1 1 1 10 1190 800
16 169 0 0.5200 1 1 1 10 1200 983
16 170 0 0.4862 0 1 0 0 1200 666
16 171 0 0.5200 1 1 1 10 1210 650
16 172 0 0.5200 1 1 1 10 1220 683
16 173 0 0.5200 1 1 1 10 1230 633
16 174 0 0.4862 0 1 0 0 1230 900
16 175 0 0.5200 1 1 1 10 1240 1266
16 176 0 0.5200 1 1 1 10 1250 750
16 177 0 0.5200 1 1 1 10 1260 833
16 178 0 0.5200 1 1 1 10 1270 950
16 179 0 0.4862 0 0 1 10 1280 1183
16 180 0 0.5200 1 1 1 10 1290 1183
16 181 0 0.4862 0 0 1 10 1300 916
16 182 0 0.5200 1 1 1 10 1310 1483
16 183 0 0.5200 1 0 0 0 1310 916
16 184 0 0.4862 0 1 0 0 1310 1800
16 185 0 0.5200 1 1 1 10 1320 1550
16 186 0 0.4862 0 0 1 10 1330 766
16 187 0 0.4862 0 0 1 10 1340 633
16 188 0 0.5200 1 0 0 0 1340 633
16 189 0 0.5200 1 1 1 10 1350 1066
16 190 0 0.5200 1 1 1 10 1360 883
16 191 0 0.4862 0 0 1 10 1370 766
16 192 0 0.5200 1 0 0 0 1370 550
16 193 0 0.4862 0 0 1 10 1380 583
16 194 0 0.5200 1 1 1 10 1390 650
16 195 0 0.4862 0 1 0 0 1390 816
16 196 0 0.4862 0 0 1 10 1400 733
16 197 0 0.5200 1 1 1 10 1410 1233
16 198 0 0.4862 0 0 1 10 1420 1716
16 199 0 0.4862 0 0 1 10 1430 2683
16 200 0 0.4862 0 0 1 10 1440 866
