SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
6 72 0 1 1 1 10 350 3750
6 73 0 1 0 0 0 350 850
6 74 0 0 0 1 0 350 1616
6 75 0 1 1 1 10 360 2233
6 76 0 1 1 1 10 370 2383
6 77 0 1 0 0 0 370 600
6 78 0 0 0 1 0 370 1166
6 79 0 1 1 1 10 380 1866
6 80 0 1 1 1 10 390 766
6 81 0 0 0 1 10 400 2333
6 82 0 0 0 1 0 400 833
6 83 0 0 1 0 10 410 850
6 84 0 1 1 1 0 410 5466
6 85 0 0 0 1 10 420 3883
6 86 0 1 0 0 0 420 1350
6 87 0 0 0 1 0 420 3050
6 88 0 1 1 1 10 430 1316
6 89 0 0 0 1 10 440 2050
6 90 0 0 0 1 0 440 3483
6 91 0 0 0 1 0 440 1550
6 92 0 0 0 1 10 450 1166
6 93 0 0 0 1 0 450 800
6 94 0 0 0 1 10 460 783
6 95 0 0 0 1 10 470 633
6 96 0 0 0 1 0 470 733
6 97 0 0 0 1 10 480 600
6 98 0 1 1 1 10 490 1500
6 99 0 1 1 1 0 490 1433
6 100 0 1 1 1 0 490 750
6 101 1 1 0 0 0 490 1150
6 102 1 1 1 1 10 500 833
6 103 1 0 1 0 0 500 1116
6 104 1 1 1 1 0 500 2250
6 105 1 0 1 0 0 500 1316
6 106 1 0 0 1 10 510 2133
6 107 1 1 1 1 10 520 3750
6 108 1 0 0 1 10 530 2816
6 109 1 1 1 1 0 530 900
6 110 1 0 1 0 0 530 2533
6 111 1 1 1 1 10 540 1333
6 112 1 0 1 0 0 540 1016
6 113 1 1 0 0 0 540 3066
6 114 1 0 1 0 0 540 1616
6 115 1 1 0 0 0 540 8300
6 116 1 1 1 1 0 540 4783
6 117 1 1 0 0 10 550 716
6 118 1 0 1 0 0 550 766
6 119 1 0 1 0 0 550 1933
6 120 1 1 1 1 10 560 3533
6 121 1 1 1 1 10 570 5766
6 122 1 1 0 0 10 580 2083
6 123 1 0 1 0 10 590 4450
6 124 1 1 0 0 10 600 3200
6 125 1 1 0 0 0 600 3900
6 126 1 0 0 1 10 610 2450
6 127 1 1 1 1 10 620 11066
6 128 1 0 0 1 10 630 5583
6 129 1 0 1 0 0 630 2233
6 130 1 1 1 1 10 640 1933
6 131 1 0 0 1 10 650 5016
6 132 1 0 0 1 10 660 1300
6 133 1 1 1 1 10 670 3266
6 134 1 1 1 1 10 680 950
6 135 1 0 1 0 0 680 2200
6 136 1 0 0 1 10 690 916
6 137 1 0 0 1 0 690 950
6 138 1 1 0 0 0 690 1966
6 139 1 1 1 1 10 700 816
6 140 1 0 1 0 0 700 7150
6 141 1 0 1 0 0 700 1450
6 142 1 1 1 1 10 710 1733
6 143 1 0 0 1 10 720 550
6 144 1 1 1 1 0 720 966
6 145 1 1 0 0 0 720 1200
6 146 1 1 0 0 0 720 1433
6 147 1 0 0 1 0 720 1600
6 148 1 1 0 0 10 730 1183
6 149 1 1 0 0 0 730 850
6 150 1 0 1 0 10 740 1500
6 151 1 0 0 1 10 750 1083
6 152 1 1 1 1 10 760 1400
6 153 1 1 1 1 0 760 1416
6 154 1 0 1 0 0 760 933
6 155 1 1 1 1 10 770 966
6 156 1 0 0 1 10 780 1033
6 157 1 1 1 1 10 790 2416
6 158 1 1 0 0 10 800 1600
6 159 1 0 1 0 0 800 1066
6 160 1 0 1 0 10 810 1566
6 161 1 1 1 1 0 810 1250
6 162 1 0 1 0 0 810 1050
6 163 1 1 0 0 0 810 650
6 164 1 0 1 0 0 810 2266
6 165 1 1 0 0 0 810 4800
6 166 1 1 1 1 10 820 1316
6 167 1 1 1 1 0 820 850
6 168 1 1 1 1 10 830 1450
6 169 1 1 0 0 10 840 666
6 170 1 0 1 0 0 840 2300
6 171 1 0 1 0 10 850 1250
6 172 1 1 1 1 10 860 1233
6 173 1 0 0 1 10 870 1583
6 174 1 1 1 1 10 880 1083
6 175 1 0 0 1 10 890 650
6 176 1 0 1 0 10 900 1233
6 177 1 0 0 1 0 900 616
6 178 1 0 1 0 0 900 933
6 179 1 0 1 0 0 900 4366
6 180 1 0 0 1 10 910 600
6 181 1 0 0 1 10 920 583
6 182 1 0 0 1 10 930 616
6 183 1 0 0 1 10 940 700
6 184 1 1 1 1 10 950 533
6 185 1 1 1 1 0 950 550
6 186 1 1 0 0 0 950 1066
6 187 1 1 1 1 10 960 716
6 188 1 0 0 1 0 960 766
6 189 1 0 1 0 10 970 566
6 190 1 0 1 0 0 970 566
6 191 1 0 1 0 0 970 1850
6 192 1 1 0 0 0 970 916
6 193 1 0 1 0 0 970 850
6 194 1 1 0 0 0 970 716
6 195 1 0 0 1 10 980 1266
6 196 1 1 1 1 10 990 616
6 197 1 1 1 1 0 990 850
6 198 1 0 0 1 10 1000 2066
6 199 1 0 1 0 0 1000 983
6 200 1 1 1 1 10 1010 716
