SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
8 1 0 0 0 1 10 10 2100
8 2 0 1 0 0 10 20 1416
8 3 0 0 0 1 10 30 1083
8 4 0 1 0 0 10 40 1050
8 5 0 0 0 1 10 50 1266
8 6 0 1 0 0 10 60 1133
8 7 0 0 0 1 10 70 983
8 8 0 1 0 0 10 80 950
8 9 0 0 0 1 0 80 1150
8 10 0 0 0 1 0 80 1700
8 11 0 1 0 0 0 80 1350
8 12 0 1 1 1 0 80 1267
8 13 0 1 1 1 10 90 3383
8 14 0 0 0 1 10 100 916
8 15 0 1 0 0 0 100 916
8 16 0 0 1 0 10 110 1000
8 17 0 0 1 0 10 120 916
8 18 0 0 1 0 10 130 750
8 19 0 1 0 0 0 130 1766
8 20 0 0 0 1 10 140 1050
8 21 0 1 0 0 0 140 1066
8 22 0 1 1 1 10 150 1300
8 23 0 1 1 1 10 160 1250
8 24 0 0 0 1 0 160 766
8 25 0 0 1 0 10 170 733
8 26 0 0 1 0 0 170 933
8 27 0 1 0 0 0 170 1666
8 28 0 1 1 1 0 170 1166
8 29 0 0 0 1 10 180 2366
8 30 0 1 1 1 0 180 2150
8 31 0 0 0 1 10 190 2966
8 32 0 1 1 1 10 200 1500
8 33 0 1 0 0 0 200 1916
8 34 0 0 0 1 10 210 1083
8 35 0 0 0 1 0 210 1166
8 36 0 1 0 0 0 210 2450
8 37 0 1 1 1 10 220 1433
8 38 0 0 0 1 10 230 950
8 39 0 1 1 1 0 230 1350
8 40 0 0 0 1 10 240 1516
8 41 0 1 1 1 10 250 7983
8 42 0 0 0 1 0 250 1666
8 43 0 0 1 0 0 250 1100
8 44 0 0 1 0 10 260 633
8 45 0 0 0 1 10 270 1216
8 46 0 1 0 0 0 270 1350
8 47 0 1 1 1 10 280 750
8 48 0 1 0 0 0 280 2016
8 49 0 1 0 0 0 280 1283
8 50 0 0 0 1 10 290 1116
8 51 0 1 0 0 0 290 2416
8 52 0 0 1 0 10 300 1300
8 53 0 1 1 1 0 300 1166
8 54 0 1 1 1 10 310 1000
8 55 0 1 0 0 0 310 950
8 56 0 1 1 1 0 310 583
8 57 0 1 1 1 10 320 1616
8 58 0 0 0 1 10 330 3250
8 59 0 0 0 1 10 340 1033
8 60 0 0 0 1 10 350 1033
8 61 0 0 0 1 10 360 783
8 62 0 0 0 1 10 370 916
8 63 0 1 1 1 10 380 1316
8 64 0 0 0 1 10 390 1233
8 65 0 0 0 1 10 400 966
8 66 0 1 1 1 10 410 1183
8 67 0 1 1 1 10 420 800
8 68 0 1 1 1 10 430 1083
8 69 0 0 0 1 0 430 1000
8 70 0 0 1 0 0 430 966
8 71 0 1 1 1 10 440 2150
8 72 0 1 1 1 10 450 966
8 73 0 0 0 1 0 450 1050
8 74 0 1 1 1 10 460 1250
8 75 0 0 0 1 0 460 1100
8 76 0 1 0 0 10 470 1083
8 77 0 0 1 0 0 470 2366
8 78 0 0 0 1 10 480 1516
8 79 0 0 0 1 10 490 816
8 80 0 0 0 1 0 490 1066
8 81 0 0 0 1 10 500 800
8 82 0 0 0 1 10 510 1083
8 83 0 1 1 1 10 520 916
8 84 0 0 0 1 10 530 816
8 85 0 0 0 1 10 540 883
8 86 0 0 1 0 0 540 1183
8 87 0 1 0 0 10 550 1466
8 88 0 1 0 0 0 550 866
8 89 0 1 1 1 10 560 1550
8 90 0 0 0 1 10 570 766
8 91 0 0 0 1 10 580 883
8 92 0 0 0 1 0 580 900
8 93 0 1 0 0 0 580 2416
8 94 0 1 0 0 0 580 1483
8 95 0 1 1 1 10 590 1783
8 96 0 1 1 1 10 600 1033
8 97 0 1 1 1 10 610 1050
8 98 0 1 1 1 10 620 933
8 99 0 0 0 1 0 620 1266
8 100 0 1 1 1 0 620 1083
8 101 1 0 1 0 10 630 1366
8 102 1 0 1 0 10 640 750
8 103 1 0 1 0 0 640 816
8 104 1 1 1 1 10 650 1916
8 105 1 1 1 1 10 660 866
8 106 1 1 0 0 0 660 1166
8 107 1 0 1 0 0 660 916
8 108 1 1 0 0 10 670 1166
8 109 1 0 1 0 0 670 733
8 110 1 1 0 0 0 670 1216
8 111 1 0 1 0 0 670 1000
8 112 1 0 1 0 0 670 950
8 113 1 1 1 1 10 680 950
8 114 1 1 1 1 0 680 683
8 115 1 1 0 0 0 680 1650
8 116 1 1 0 0 0 680 1866
8 117 1 1 1 1 10 690 850
8 118 1 0 1 0 0 690 1550
8 119 1 0 1 0 10 700 1083
8 120 1 0 1 0 0 700 1166
8 121 1 0 0 1 10 710 900
8 122 1 1 1 1 10 720 1583
8 123 1 0 0 1 0 720 1650
8 124 1 1 0 0 10 730 966
8 125 1 1 0 0 0 730 866
8 126 1 1 1 1 10 740 616
8 127 1 0 1 0 0 740 1000
8 128 1 1 0 0 0 740 1433
8 129 1 0 1 0 0 740 666
8 130 1 0 1 0 0 740 866
8 131 1 1 0 0 0 740 1950
8 132 1 0 1 0 0 740 833
8 133 1 1 0 0 10 750 1133
8 134 1 0 1 0 0 750 866
8 135 1 1 0 0 10 760 1083
8 136 1 0 0 1 10 770 866
8 137 1 0 0 1 10 780 750
8 138 1 0 0 1 10 790 733
8 139 1 0 0 1 10 800 766
8 140 1 1 0 0 0 800 983
8 141 1 0 0 1 10 810 800
8 142 1 0 0 1 10 820 683
8 143 1 0 0 1 0 820 800
8 144 1 1 1 1 10 830 900
8 145 1 0 1 0 0 830 1166
8 146 1 1 1 1 0 830 2216
8 147 1 1 0 0 0 830 783
8 148 1 1 1 1 10 840 1466
8 149 1 0 1 0 10 850 1466
8 150 1 0 1 0 0 850 650
8 151 1 0 1 0 0 850 3716
8 152 1 1 0 0 0 850 2216
8 153 1 1 0 0 10 860 1800
8 154 1 0 1 0 10 870 800
8 155 1 0 1 0 0 870 1266
8 156 1 1 0 0 0 870 850
8 157 1 0 0 1 10 880 1366
8 158 1 1 1 1 10 890 2316
8 159 1 1 1 1 10 900 2566
8 160 1 0 0 1 10 910 816
8 161 1 1 1 1 0 910 1066
8 162 1 0 0 1 0 910 933
8 163 1 1 0 0 0 910 783
8 164 1 1 1 1 10 920 1816
8 165 1 0 1 0 0 920 883
8 166 1 0 1 0 0 920 916
8 167 1 0 1 0 0 920 833
8 168 1 1 0 0 0 920 1016
8 169 1 0 1 0 0 920 1016
8 170 1 0 0 1 10 930 733
8 171 1 1 1 1 10 940 1283
8 172 1 1 1 1 10 950 1016
8 173 1 1 1 1 10 960 683
8 174 1 1 1 1 0 960 983
8 175 1 0 1 0 0 960 900
8 176 1 0 0 1 0 960 716
8 177 1 1 0 0 0 960 716
8 178 1 1 1 1 10 970 983
8 179 1 1 1 1 10 980 700
8 180 1 1 1 1 10 990 850
8 181 1 0 1 0 0 990 1550
8 182 1 1 1 1 10 1000 816
8 183 1 0 0 1 10 1010 800
8 184 1 0 0 1 10 1020 633
8 185 1 1 1 1 10 1030 1583
8 186 1 1 1 1 10 1040 766
8 187 1 0 0 1 10 1050 783
8 188 1 1 1 1 10 1060 1083
8 189 1 0 0 1 0 1060 766
8 190 1 0 1 0 10 1070 933
8 191 1 0 1 0 0 1070 766
8 192 1 1 1 1 10 1080 2083
8 193 1 1 1 1 10 1090 1300
8 194 1 0 0 1 10 1100 1050
8 195 1 1 1 1 10 1110 583
8 196 1 1 1 1 0 1110 966
8 197 1 1 0 0 0 1110 983
8 198 1 0 1 0 0 1110 983
8 199 1 1 1 1 10 1120 1466
8 200 1 0 0 1 0 1120 1583
