SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
25 1 0 1 0 0 0 0 13416
25 2 0 1 1 1 10 10 4450
25 3 0 0 1 0 0 10 1250
25 4 0 0 0 1 10 20 1666
25 5 0 0 0 1 10 30 1933
25 6 0 1 1 1 10 40 1000
25 7 0 0 0 1 10 50 1000
25 8 0 0 0 1 0 50 1283
25 9 0 0 1 0 0 50 750
25 10 0 1 0 0 0 50 1200
25 11 0 0 1 0 10 60 2550
25 12 0 1 0 0 0 60 2200
25 13 0 1 1 1 10 70 1900
25 14 0 1 1 1 10 80 1600
25 15 0 1 1 1 0 80 1316
25 16 0 1 1 1 10 90 816
25 17 0 1 1 1 10 100 700
25 18 0 1 0 0 10 110 900
25 19 0 0 1 0 0 110 683
25 20 0 1 1 1 10 120 733
25 21 0 1 0 0 0 120 2033
25 22 0 0 0 1 10 130 950
25 23 0 1 1 1 10 140 2183
25 24 0 1 0 0 0 140 716
25 25 0 0 1 0 10 150 750
25 26 0 0 1 0 0 150 783
25 27 0 0 0 1 0 150 1283
25 28 0 1 1 1 10 160 883
25 29 0 0 1 0 0 160 683
25 30 0 0 0 1 10 170 1050
25 31 0 1 0 0 0 170 783
25 32 0 0 0 1 10 180 1166
25 33 0 1 1 1 10 190 1816
25 34 0 1 1 1 10 200 816
25 35 0 0 0 1 0 200 2150
25 36 0 0 0 1 0 200 783
25 37 0 0 1 0 10 210 1466
25 38 0 1 0 0 10 220 1216
25 39 0 0 0 1 10 230 833
25 40 0 0 0 1 10 240 916
25 41 0 1 1 1 0 240 1416
25 42 0 1 0 0 0 240 833
25 43 0 0 0 1 10 250 750
25 44 0 1 1 1 10 260 950
25 45 0 0 0 1 10 270 716
25 46 0 0 0 1 10 280 750
25 47 0 0 0 1 10 290 1083
25 48 0 1 1 1 10 300 833
25 49 0 0 0 1 0 300 750
25 50 0 0 0 1 10 310 850
25 51 0 1 0 0 10 320 666
25 52 0 1 0 0 0 320 700
25 53 0 0 0 1 0 320 766
25 54 0 0 0 1 10 330 800
25 55 0 0 0 1 10 340 1083
25 56 0 0 0 1 0 340 633
25 57 0 0 0 1 0 340 666
25 58 0 1 0 0 0 340 783
25 59 0 1 0 0 10 350 833
25 60 0 0 0 1 0 350 633
25 61 0 1 0 0 0 350 683
25 62 0 1 0 0 10 360 816
25 63 0 1 0 0 0 360 600
25 64 0 1 0 0 0 360 850
25 65 0 0 0 1 0 360 833
25 66 0 0 0 1 10 370 766
25 67 0 0 0 1 10 380 750
25 68 0 0 0 1 10 390 816
25 69 0 0 0 1 0 390 1400
25 70 0 1 1 1 10 400 900
25 71 0 0 0 1 10 410 800
25 72 0 0 0 1 10 420 1066
25 73 0 1 0 0 10 430 766
25 74 0 1 0 0 0 430 716
25 75 0 1 0 0 10 440 750
25 76 0 1 0 0 0 440 716
25 77 0 0 0 1 10 450 683
25 78 0 1 0 0 0 450 2083
25 79 0 0 0 1 10 460 750
25 80 0 1 0 0 10 470 850
25 81 0 1 0 0 0 470 616
25 82 0 0 0 1 10 480 900
25 83 0 1 0 0 0 480 1016
25 84 0 1 0 0 0 480 2350
25 85 0 1 0 0 10 490 2533
25 86 0 1 0 0 0 490 600
25 87 0 0 0 1 10 500 1116
25 88 0 1 1 1 0 500 866
25 89 0 1 0 0 0 500 683
25 90 0 0 0 1 10 510 1066
25 91 0 1 1 1 10 520 766
25 92 0 0 0 1 0 520 1416
25 93 0 1 0 0 0 520 1150
25 94 0 0 0 1 0 520 1300
25 95 0 1 0 0 0 520 1283
25 96 0 0 0 1 10 530 700
25 97 0 0 0 1 10 540 600
25 98 0 1 0 0 0 540 966
25 99 0 0 0 1 10 550 766
25 100 0 0 0 1 10 560 600
25 101 1 1 1 1 10 570 716
25 102 1 1 0 0 10 580 983
25 103 1 1 1 1 0 580 1433
25 104 1 0 1 0 10 590 766
25 105 1 0 1 0 0 590 800
25 106 1 0 0 1 10 600 666
25 107 1 0 1 0 0 600 783
25 108 1 1 1 1 0 600 816
25 109 1 1 1 1 0 600 750
25 110 1 1 0 0 0 600 1016
25 111 1 0 1 0 0 600 983
25 112 1 0 1 0 10 610 683
25 113 1 0 1 0 10 620 850
25 114 1 0 0 1 10 630 1100
25 115 1 1 1 1 0 630 850
25 116 1 1 0 0 0 630 800
25 117 1 0 1 0 0 630 933
25 118 1 1 1 1 10 640 816
25 119 1 0 1 0 10 650 650
25 120 1 1 0 0 0 650 783
25 121 1 1 0 0 0 650 816
25 122 1 1 0 0 10 660 800
25 123 1 0 0 1 10 670 700
25 124 1 1 1 1 0 670 966
25 125 1 1 1 1 0 670 616
