SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
5 112 0 1 1 1 0 720 783
5 113 0 1 1 1 10 730 933
5 114 0 0 1 0 0 730 633
5 115 0 1 1 1 10 740 750
5 116 0 0 0 1 0 740 1383
5 117 0 1 1 1 0 740 716
5 118 0 1 1 1 10 750 800
5 119 0 0 0 1 0 750 1566
5 120 0 0 1 0 10 760 1033
5 121 0 1 1 1 10 770 700
5 122 0 1 1 1 10 780 966
5 123 0 1 1 1 10 790 1283
5 124 0 1 1 1 10 800 1283
5 125 0 1 1 1 0 800 1500
5 126 0 1 1 1 0 800 1050
5 127 0 0 0 1 10 810 2150
5 128 0 1 0 0 0 810 983
5 129 0 0 1 0 0 810 1750
5 130 0 0 1 0 0 810 816
5 131 0 0 0 1 0 810 900
5 132 0 1 0 0 10 820 883
5 133 0 0 1 0 0 820 1250
5 134 0 1 0 0 0 820 816
5 135 0 1 1 1 0 820 1716
5 136 0 0 0 1 10 830 600
5 137 0 0 0 1 10 840 900
5 138 0 1 0 0 0 840 1033
5 139 0 1 0 0 10 850 1333
5 140 0 1 0 0 0 850 883
5 141 0 0 0 1 10 860 1116
5 142 0 1 0 0 0 860 750
5 143 0 1 1 1 0 860 1000
5 144 0 0 0 1 10 870 783
5 145 0 0 1 0 10 880 5466
5 146 0 1 0 0 0 880 1200
5 147 0 1 1 1 0 880 916
5 148 0 0 1 0 10 890 916
5 149 0 0 0 1 0 890 3133
5 150 0 0 0 1 10 900 766
5 151 0 0 0 1 0 900 1166
5 152 0 1 1 1 0 900 1633
5 153 0 1 0 0 10 910 866
5 154 0 0 0 1 0 910 866
5 155 0 0 1 0 0 910 1366
5 156 0 0 0 1 0 910 2216
5 157 0 1 1 1 10 920 1383
5 158 0 1 1 1 10 930 2383
5 159 0 0 0 1 10 940 1483
5 160 0 1 1 1 10 950 666
5 161 0 0 0 1 10 960 683
5 162 0 1 1 1 0 960 1833
5 163 0 0 0 1 10 970 1083
5 164 0 1 1 1 10 980 1166
5 165 0 0 0 1 0 980 716
5 166 0 1 1 1 0 980 1083
5 167 0 0 0 1 10 990 983
5 168 0 0 0 1 10 1000 1200
5 169 0 0 0 1 10 1010 933
5 170 0 1 1 1 10 1020 850
5 171 0 0 0 1 0 1020 916
5 172 0 0 0 1 10 1030 966
5 173 0 1 1 1 10 1040 1450
5 174 0 0 0 1 10 1050 1016
5 175 0 0 0 1 0 1050 1033
5 176 0 1 1 1 10 1060 766
5 177 0 0 0 1 0 1060 866
5 178 0 0 0 1 10 1070 1283
5 179 0 1 1 1 10 1080 1183
5 180 0 0 0 1 0 1080 1583
5 181 0 1 1 1 10 1090 3750
5 182 0 0 0 1 0 1090 983
5 183 0 1 1 1 10 1100 1000
5 184 0 1 1 1 0 1100 1216
5 185 0 0 0 1 10 1110 1400
5 186 0 1 1 1 10 1120 1500
5 187 0 1 1 1 10 1130 1466
5 188 0 1 1 1 0 1130 1533
5 189 0 0 0 1 0 1130 1000
5 190 0 1 1 1 0 1130 2516
5 191 0 0 0 1 0 1130 1316
5 192 0 0 1 0 0 1130 1233
5 193 0 0 0 1 0 1130 733
5 194 0 1 1 1 10 1140 883
5 195 0 1 1 1 0 1140 1483
5 196 0 1 1 1 10 1150 1250
5 197 0 0 0 1 10 1160 816
5 198 0 0 1 0 10 1170 850
5 199 0 0 1 0 10 1180 1300
5 200 0 1 0 0 0 1180 1116
