SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
22 1 1 1 1 1 10 10 3196
22 2 1 0 0 1 0 10 1633
22 3 1 1 0 0 10 20 2532
22 4 1 0 1 0 0 20 1799
22 5 1 1 1 1 10 30 1061
22 6 1 1 1 1 10 40 2166
22 7 1 1 0 0 0 40 1700
22 8 1 1 1 1 10 50 1233
22 9 1 0 0 1 10 60 3116
22 10 1 1 1 1 10 70 2266
22 11 1 0 0 1 0 70 633
22 12 1 0 0 1 10 80 2050
22 13 1 0 0 1 10 90 1766
22 14 1 1 1 1 10 100 916
22 15 1 0 1 0 0 100 900
22 16 1 0 0 1 0 100 583
22 17 1 0 1 0 10 110 1633
22 18 1 0 1 0 0 110 516
22 19 1 0 1 0 0 110 850
22 20 1 1 1 1 10 120 516
22 21 1 0 0 1 0 120 1000
22 22 1 0 0 1 10 130 1250
22 23 1 0 0 1 0 130 533
22 24 1 1 0 0 0 130 550
22 25 1 1 0 0 0 130 500
22 26 1 1 1 1 10 140 1066
22 27 1 0 0 1 10 150 600
22 28 1 0 0 1 10 160 1150
22 29 1 1 1 1 10 170 816
22 30 1 1 1 1 10 180 733
22 31 1 0 0 1 10 190 566
22 32 1 1 1 1 10 200 617
22 33 1 0 0 1 10 210 716
22 34 1 1 1 1 10 220 966
22 35 1 0 0 1 10 230 733
22 36 1 1 1 1 10 240 716
22 37 1 1 1 1 0 240 600
22 38 1 1 0 0 10 250 833
22 39 1 1 0 0 10 260 666
22 40 1 0 1 0 0 260 716
22 41 1 1 1 1 0 260 666
22 42 1 1 0 0 0 260 1166
22 43 1 1 0 0 0 260 1350
22 44 1 0 0 1 10 270 816
22 45 1 0 0 1 10 280 683
22 46 1 0 0 1 10 290 1566
22 47 1 0 0 1 10 300 650
22 48 1 1 1 1 0 300 583
22 49 1 0 1 0 0 300 1416
22 50 1 1 0 0 10 310 1250
22 51 1 0 1 0 0 310 4200
22 52 1 1 0 0 0 310 933
22 53 1 1 1 1 10 320 1950
22 54 1 0 0 1 0 320 1250
22 55 1 0 0 1 0 320 733
22 56 1 0 1 0 0 320 750
22 57 1 1 0 0 10 330 850
22 58 1 1 0 0 0 330 816
22 59 1 1 0 0 10 340 1183
22 60 1 0 1 0 0 340 550
22 61 1 0 1 0 0 340 583
22 62 1 0 0 1 0 340 833
22 63 1 0 0 1 10 350 683
22 64 1 1 1 1 0 350 516
22 65 1 0 1 0 10 360 1716
22 66 1 0 1 0 0 360 616
22 67 1 0 1 0 0 360 583
22 68 1 1 1 1 0 360 1100
22 69 1 1 1 1 10 370 1083
22 70 1 0 0 1 0 370 450
22 71 1 1 1 1 0 370 933
22 72 1 0 1 0 10 380 583
22 73 1 1 0 0 10 390 466
22 74 1 0 1 0 0 390 616
22 75 1 0 1 0 10 400 600
22 76 1 1 0 0 0 400 583
22 77 1 0 1 0 0 400 583
22 78 1 1 1 1 0 400 933
22 79 1 1 1 1 0 400 666
22 80 1 1 1 1 10 410 633
22 81 1 0 0 1 10 420 900
22 82 1 1 1 1 10 430 533
22 83 1 1 1 1 10 440 1716
22 84 1 1 1 1 10 450 583
22 85 1 0 0 1 10 460 766
22 86 1 0 1 0 0 460 883
22 87 1 1 0 0 10 470 1233
22 88 1 0 1 0 10 480 1466
22 89 1 1 0 0 0 480 616
22 90 1 0 1 0 10 490 800
22 91 1 0 1 0 0 490 950
22 92 1 1 0 0 10 500 933
22 93 1 1 0 0 0 500 1316
22 94 1 1 1 1 10 510 500
22 95 1 0 0 1 10 520 517
22 96 1 1 1 1 0 520 1116
22 97 1 1 1 1 10 530 683
22 98 1 1 1 1 10 540 1033
22 99 1 0 0 1 10 550 616
22 100 1 0 0 1 10 560 466
22 101 0 0 1 0 0 560 666
22 102 0 1 0 0 0 560 483
22 103 0 1 1 1 10 570 1100
22 104 0 1 1 1 10 580 500
22 105 0 0 0 1 0 580 550
22 106 0 0 1 0 0 580 733
22 107 0 1 1 1 10 590 1083
22 108 0 1 1 1 10 600 816
22 109 0 0 0 1 10 610 533
22 110 0 0 0 1 10 620 800
22 111 0 0 0 1 10 630 483
22 112 0 0 0 1 10 640 733
22 113 0 0 0 1 10 650 500
22 114 0 0 0 1 10 660 516
22 115 0 0 0 1 0 660 550
22 116 0 0 0 1 10 670 466
22 117 0 0 0 1 0 670 533
22 118 0 1 1 1 10 680 666
22 119 0 0 0 1 0 680 866
22 120 0 1 1 1 10 690 516
22 121 0 0 0 1 10 700 700
22 122 0 0 0 1 10 710 583
22 123 0 1 1 1 10 720 533
22 124 0 0 0 1 10 730 583
22 125 0 0 0 1 0 730 600
22 126 0 1 1 1 10 740 616
22 127 0 1 0 0 0 740 816
22 128 0 1 0 0 0 740 616
22 129 0 0 0 1 0 740 550
22 130 0 0 0 1 10 750 566
22 131 0 0 0 1 10 760 566
22 132 0 0 0 1 10 770 566
22 133 0 0 1 0 0 770 650
22 134 0 0 0 1 0 770 450
22 135 0 0 0 1 10 780 500
22 136 0 1 0 0 10 790 533
22 137 0 0 0 1 10 800 483
22 138 0 0 0 1 10 810 766
22 139 0 1 1 1 0 810 483
22 140 0 1 0 0 0 810 400
22 141 0 1 0 0 0 810 483
22 142 0 0 0 1 0 810 666
22 143 0 0 0 1 0 810 833
22 144 0 0 1 0 10 820 683
22 145 0 1 0 0 0 820 600
22 146 0 0 1 0 0 820 1650
22 147 0 0 0 1 0 820 766
22 148 0 1 1 1 10 830 1050
22 149 0 0 0 1 10 840 483
22 150 0 1 1 1 10 850 1000
22 151 0 0 0 1 0 850 800
22 152 0 0 0 1 0 850 1066
22 153 0 1 0 0 10 860 1166
22 154 0 1 0 0 0 860 600
22 155 0 0 1 0 10 870 766
22 156 0 1 0 0 0 870 1016
22 157 0 0 1 0 0 870 750
22 158 0 1 1 1 0 870 833
22 159 0 0 0 1 10 880 766
22 160 0 0 1 0 0 880 750
22 161 0 1 1 1 10 890 583
22 162 0 1 1 1 10 900 733
22 163 0 1 1 1 0 900 683
22 164 0 0 1 0 0 900 750
22 165 0 0 0 1 10 910 700
22 166 0 1 1 1 0 910 816
22 167 0 1 0 0 0 910 883
22 168 0 1 0 0 0 910 616
22 169 0 1 0 0 10 920 616
22 170 0 1 0 0 0 920 700
22 171 0 1 1 1 10 930 550
22 172 0 1 1 1 0 930 583
22 173 0 0 0 1 10 940 750
22 174 0 1 0 0 0 940 583
22 175 0 1 1 1 10 950 933
22 176 0 1 1 1 0 950 616
22 177 0 1 0 0 0 950 716
22 178 0 1 0 0 0 950 566
22 179 0 1 1 1 0 950 917
22 180 0 1 1 1 10 960 550
22 181 0 0 0 1 0 960 1066
22 182 0 1 0 0 0 960 633
22 183 0 1 0 0 0 960 816
22 184 0 1 0 0 0 960 1050
22 185 0 0 1 0 0 960 866
22 186 0 0 1 0 0 960 633
22 187 0 1 0 0 10 970 450
22 188 0 1 1 1 0 970 483
22 189 0 1 0 0 10 980 466
22 190 0 0 0 1 0 980 550
22 191 0 0 1 0 10 990 800
22 192 0 1 0 0 10 1000 1050
22 193 0 0 1 0 10 1010 916
22 194 0 1 0 0 0 1010 700
22 195 0 1 0 0 0 1010 750
22 196 0 1 1 1 10 1020 716
22 197 0 0 0 1 10 1030 766
22 198 0 0 0 1 0 1030 750
22 199 0 0 1 0 10 1040 716
22 200 0 1 0 0 10 1050 866
