SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
10 1 1 1 1 1 10 10 5446
10 2 1 0 0 1 0 10 2400
10 3 1 1 1 1 10 20 6566
10 4 1 0 0 1 0 20 1716
10 5 1 1 0 0 0 20 1744
10 6 1 1 0 0 10 30 9633
10 7 1 1 0 0 0 30 916
10 8 1 1 0 0 0 30 5250
10 9 1 0 1 0 10 40 4983
10 10 1 1 0 0 10 50 1350
10 11 1 0 1 0 0 50 2116
10 12 1 0 0 1 10 60 1333
10 13 1 0 0 1 10 70 1133
10 14 1 1 1 1 10 80 3317
10 15 1 0 1 0 0 80 1666
10 16 1 0 0 1 0 80 2050
10 17 1 0 1 0 10 90 1666
10 18 1 0 1 0 0 90 1450
10 19 1 0 0 1 0 90 1233
10 20 1 1 1 1 10 100 2800
10 21 1 0 0 1 0 100 2333
10 22 1 0 0 1 10 110 5167
10 23 1 0 0 1 0 110 2883
10 24 1 1 1 1 10 120 1133
10 25 1 1 1 1 10 130 1833
10 26 1 1 0 0 0 130 2300
10 27 1 0 0 1 10 140 1333
10 28 1 0 0 1 10 150 11217
10 29 1 1 1 1 10 160 3400
10 30 1 1 1 1 10 170 916
10 31 1 0 0 1 10 180 850
10 32 1 1 1 1 10 190 1016
10 33 1 0 0 1 10 200 850
10 34 1 1 1 1 10 210 2066
10 35 1 0 0 1 10 220 816
10 36 1 1 1 1 10 230 1133
10 37 1 1 1 1 0 230 933
10 38 1 1 0 0 10 240 733
10 39 1 1 0 0 10 250 633
10 40 1 0 1 0 0 250 950
10 41 1 1 0 0 0 250 1666
10 42 1 1 1 1 0 250 1383
10 43 1 1 1 1 0 250 2166
10 44 1 0 0 1 10 260 10933
10 45 1 0 0 1 10 270 633
10 46 1 0 0 1 10 280 566
10 47 1 0 0 1 10 290 900
10 48 1 1 1 1 0 290 516
10 49 1 0 0 1 0 290 2816
10 50 1 1 1 1 10 300 1083
10 51 1 0 1 0 0 300 866
10 52 1 1 1 1 0 300 716
10 53 1 1 0 0 10 310 3333
10 54 1 0 1 0 0 310 1600
10 55 1 0 0 1 0 310 1350
10 56 1 0 1 0 0 310 1200
10 57 1 1 1 1 10 320 9966
10 58 1 1 1 1 0 320 616
10 59 1 1 0 0 10 330 916
10 60 1 0 1 0 0 330 900
10 61 1 0 0 1 10 340 1116
10 62 1 0 0 1 0 340 617
10 63 1 0 1 0 10 350 4983
10 64 1 1 1 1 0 350 1500
10 65 1 0 1 0 10 360 1516
10 66 1 0 0 1 0 360 783
10 67 1 0 1 0 0 360 3166
10 68 1 1 1 1 0 360 1466
10 69 1 1 0 0 0 360 733
10 70 1 0 0 1 0 360 1100
10 71 1 1 1 1 0 360 4750
10 72 1 0 1 0 10 370 1566
10 73 1 1 0 0 10 380 1716
10 74 1 0 1 0 0 380 1083
10 75 1 0 0 1 10 390 700
10 76 1 1 1 1 0 390 916
10 77 1 0 0 1 10 400 1233
10 78 1 1 0 0 0 400 1233
10 79 1 1 1 1 0 400 1050
10 80 1 1 1 1 10 410 2466
10 81 1 0 1 0 10 420 1316
10 82 1 1 1 1 10 430 2583
10 83 1 1 1 1 10 440 1066
10 84 1 1 1 1 10 450 3700
10 85 1 0 1 0 0 450 4950
10 86 1 0 0 1 10 460 1083
10 87 1 1 0 0 10 470 2250
10 88 1 0 0 1 10 480 666
10 89 1 1 0 0 0 480 533
10 90 1 0 1 0 10 490 2216
10 91 1 0 1 0 0 490 916
10 92 1 1 0 0 10 500 933
10 93 1 1 0 0 0 500 2450
10 94 1 1 1 1 10 510 516
10 95 1 0 0 1 10 520 1233
10 96 1 1 1 1 0 520 966
10 97 1 1 0 0 10 530 800
10 98 1 1 0 0 0 530 933
10 99 1 0 0 1 10 540 883
10 100 1 0 0 1 10 550 950
10 101 0 0 1 0 0 550 600
10 102 0 1 0 0 0 550 566
10 103 0 1 1 1 10 560 566
10 104 0 1 1 1 10 570 1366
10 105 0 0 0 1 0 570 983
10 106 0 0 1 0 0 570 466
10 107 0 1 1 1 10 580 1200
10 108 0 1 1 1 10 590 2216
10 109 0 0 0 1 10 600 1250
10 110 0 0 0 1 10 610 550
10 111 0 0 0 1 10 620 566
10 112 0 0 0 1 10 630 633
10 113 0 0 0 1 10 640 883
10 114 0 0 0 1 10 650 1133
10 115 0 0 0 1 0 650 650
10 116 0 0 1 0 0 650 516
10 117 0 0 0 1 0 650 4383
10 118 0 1 1 1 10 660 1466
10 119 0 0 1 0 0 660 716
10 120 0 1 1 1 10 670 716
10 121 0 0 0 1 10 680 1083
10 122 0 0 0 1 10 690 1066
10 123 0 1 1 1 10 700 566
10 124 0 0 0 1 10 710 900
10 125 0 0 0 1 0 710 566
10 126 0 1 1 1 10 720 716
10 127 0 1 1 1 0 720 1000
10 128 0 1 0 0 0 720 750
10 129 0 0 1 0 0 720 1483
10 130 0 0 0 1 10 730 483
10 131 0 0 0 1 10 740 766
10 132 0 0 0 1 10 750 566
10 133 0 0 0 1 10 760 550
10 134 0 0 0 1 0 760 683
10 135 0 0 1 0 0 760 916
10 136 0 1 0 0 10 770 4216
10 137 0 0 1 0 0 770 1250
10 138 0 0 0 1 10 780 733
10 139 0 1 0 0 0 780 700
10 140 0 1 1 1 10 790 966
10 141 0 1 1 1 0 790 533
10 142 0 0 0 1 0 790 716
10 143 0 0 1 0 0 790 933
10 144 0 0 1 0 10 800 750
10 145 0 1 1 1 10 810 933
10 146 0 0 1 0 0 810 2866
10 147 0 0 0 1 0 810 2033
10 148 0 1 1 1 10 820 2816
10 149 0 0 0 1 10 830 5016
10 150 0 1 1 1 10 840 6316
10 151 0 0 0 1 0 840 950
10 152 0 0 1 0 0 840 1016
10 153 0 1 1 1 10 850 4516
10 154 0 1 0 0 0 850 1483
10 155 0 0 1 0 10 860 666
10 156 0 1 1 1 0 860 850
10 157 0 0 1 0 0 860 616
10 158 0 1 0 0 0 860 1250
10 159 0 0 0 1 10 870 783
10 160 0 0 0 1 10 880 783
10 161 0 1 1 1 10 890 1216
10 162 0 1 1 1 10 900 5216
10 163 0 1 1 1 0 900 516
10 164 0 0 0 1 0 900 600
10 165 0 0 0 1 10 910 950
10 166 0 1 1 1 0 910 850
10 167 0 1 0 0 0 910 633
10 168 0 1 1 1 10 920 1966
10 169 0 1 1 1 10 930 916
10 170 0 1 1 1 0 930 583
10 171 0 1 0 0 0 930 850
10 172 0 1 0 0 0 930 966
10 173 0 0 1 0 0 930 1233
10 174 0 1 1 1 0 930 750
10 175 0 1 1 1 10 940 2383
10 176 0 1 1 1 0 940 850
10 177 0 1 1 1 0 940 2033
10 178 0 1 0 0 0 940 583
10 179 0 1 0 0 0 940 3033
10 180 0 1 0 0 0 940 4133
10 181 0 0 1 0 0 940 750
10 182 0 1 1 1 10 950 3800
10 183 0 1 1 1 0 950 516
10 184 0 1 0 0 0 950 683
10 185 0 0 0 1 10 960 666
10 186 0 0 0 1 10 970 966
10 187 0 1 1 1 10 980 933
10 188 0 1 1 1 0 980 866
10 189 0 1 0 0 10 990 1816
10 190 0 0 1 0 0 990 2150
10 191 0 0 1 0 10 1000 4000
10 192 0 1 1 1 10 1010 1366
10 193 0 0 1 0 10 1020 533
10 194 0 1 1 1 0 1020 500
10 195 0 1 0 0 0 1020 966
10 196 0 1 0 0 0 1020 1216
10 197 0 0 0 1 10 1030 1000
10 198 0 0 0 1 0 1030 950
10 199 0 0 1 0 10 1040 1466
10 200 0 1 1 1 10 1050 2933
