SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
24 1 1 0 0 1 10 10 2667
24 2 1 0 0 1 10 20 1016
24 3 1 0 0 1 10 30 1233
24 4 1 0 0 1 10 40 1433
24 5 1 1 1 1 10 50 1650
24 6 1 1 1 1 10 60 1116
24 7 1 0 0 1 10 70 1116
24 8 1 1 1 1 10 80 933
24 9 1 0 0 1 0 80 766
24 10 1 1 0 0 0 80 1400
24 11 1 1 1 1 0 80 1383
24 12 1 0 1 0 0 80 1233
24 13 1 1 0 0 0 80 2116
24 14 1 1 1 1 10 90 1250
24 15 1 1 1 1 10 100 783
24 16 1 0 0 1 0 100 966
24 17 1 1 1 1 10 110 2716
24 18 1 0 1 0 10 120 816
24 19 1 0 1 0 10 130 1100
24 20 1 0 1 0 0 130 933
24 21 1 0 0 1 10 140 883
24 22 1 0 0 1 0 140 966
24 23 1 0 1 0 0 140 983
24 24 1 0 0 1 10 150 2100
24 25 1 0 0 1 10 160 816
24 26 1 0 0 1 10 170 783
24 27 1 0 0 1 10 180 2200
24 28 1 0 0 1 0 180 1050
24 29 1 0 1 0 0 180 1916
24 30 1 1 0 0 0 180 950
24 31 1 1 1 1 10 190 950
24 32 1 1 1 1 10 200 783
24 33 1 1 1 1 10 210 800
24 34 1 0 1 0 0 210 1150
24 35 1 1 1 1 0 210 700
24 36 1 1 1 1 10 220 1566
24 37 1 1 1 1 10 230 866
24 38 1 1 1 1 0 230 1066
24 39 1 1 1 1 10 240 1050
24 40 1 1 1 1 10 250 1200
24 41 1 0 0 1 10 260 2050
24 42 1 0 0 1 10 270 933
24 43 1 1 1 1 10 280 933
24 44 1 0 0 1 10 290 2766
24 45 1 1 1 1 0 290 1400
24 46 1 1 1 1 10 300 2716
24 47 1 0 0 1 10 310 866
24 48 1 1 1 1 10 320 1800
24 49 1 0 0 1 0 320 1650
24 50 1 0 1 0 0 320 1250
24 51 1 1 1 1 10 330 916
24 52 1 1 1 1 10 340 967
24 53 1 0 0 1 0 340 816
24 54 1 0 1 0 10 350 933
24 55 1 1 1 1 10 360 700
24 56 1 0 1 0 10 370 633
24 57 1 1 1 1 10 380 816
24 58 1 1 1 1 10 390 1566
24 59 1 0 1 0 0 390 950
24 60 1 1 1 1 0 390 750
24 61 1 0 0 1 0 390 966
24 62 1 1 1 1 10 400 1850
24 63 1 0 0 1 10 410 950
24 64 1 1 1 1 0 410 833
24 65 1 0 1 0 10 420 1166
24 66 1 0 1 0 10 430 1033
24 67 1 0 1 0 0 430 766
24 68 1 1 1 1 10 440 2200
24 69 1 1 1 1 0 440 966
24 70 1 1 0 0 0 440 1150
24 71 1 0 0 1 10 450 1616
24 72 1 0 0 1 10 460 866
24 73 1 1 1 1 10 470 783
24 74 1 1 1 1 10 480 866
24 75 1 1 1 1 10 490 666
24 76 1 0 0 1 10 500 916
24 77 1 1 1 1 10 510 833
24 78 1 1 1 1 10 520 1400
24 79 1 0 0 1 0 520 683
24 80 1 1 1 1 0 520 600
24 81 1 1 0 0 0 520 600
24 82 1 1 0 0 0 520 700
24 83 1 0 1 0 10 530 1216
24 84 1 1 1 1 10 540 633
24 85 1 0 1 0 0 540 1133
24 86 1 0 0 1 10 550 616
24 87 1 0 0 1 10 560 616
24 88 1 1 1 1 0 560 1100
24 89 1 0 0 1 10 570 700
24 90 1 1 0 0 0 570 950
24 91 1 1 1 1 10 580 716
24 92 1 0 0 1 10 590 1450
24 93 1 0 0 1 10 600 1416
24 94 1 1 1 1 10 610 1400
24 95 1 1 1 1 10 620 950
24 96 1 0 0 1 10 630 883
24 97 1 0 0 1 10 640 500
24 98 1 1 1 1 10 650 1583
24 99 1 1 1 1 10 660 2583
24 100 1 0 0 1 10 670 700
24 101 0 1 0 0 0 670 1250
24 102 0 1 1 1 0 670 1150
24 103 0 1 0 0 0 670 1433
24 104 0 1 1 1 10 680 716
24 105 0 0 0 1 10 690 616
24 106 0 0 0 1 10 700 933
24 107 0 0 0 1 10 710 850
24 108 0 1 1 1 10 720 566
24 109 0 1 0 0 0 720 2516
24 110 0 0 0 1 10 730 1183
24 111 0 1 1 1 10 740 733
24 112 0 1 1 1 10 750 866
24 113 0 0 0 1 0 750 1250
24 114 0 0 0 1 10 760 950
24 115 0 0 0 1 10 770 1183
24 116 0 1 1 1 10 780 1016
24 117 0 0 0 1 0 780 2000
24 118 0 0 1 0 10 790 866
24 119 0 1 1 1 10 800 1300
24 120 0 1 1 1 0 800 1066
24 121 0 0 1 0 0 800 1116
24 122 0 0 0 1 0 800 1183
24 123 0 1 0 0 10 810 1950
24 124 0 1 0 0 0 810 783
24 125 0 1 1 1 10 820 733
24 126 0 0 1 0 0 820 1100
24 127 0 0 0 1 10 830 683
24 128 0 0 0 1 10 840 1500
24 129 0 0 0 1 10 850 1533
24 130 0 1 1 1 10 860 1100
24 131 0 1 0 0 10 870 1766
24 132 0 0 1 0 0 870 783
24 133 0 0 0 1 10 880 966
24 134 0 1 0 0 10 890 1183
24 135 0 1 0 0 0 890 1283
24 136 0 1 1 1 0 890 883
24 137 0 1 0 0 0 890 483
24 138 0 0 1 0 10 900 2066
24 139 0 0 1 0 0 900 783
24 140 0 0 0 1 10 910 1033
24 141 0 1 1 1 0 910 1133
24 142 0 1 0 0 10 920 600
24 143 0 1 0 0 10 930 966
24 144 0 0 1 0 0 930 633
24 145 0 0 0 1 10 940 833
24 146 0 1 0 0 10 950 1216
24 147 0 1 0 0 0 950 950
24 148 0 0 0 1 10 960 1166
24 149 0 0 0 1 0 960 533
24 150 0 1 0 0 0 960 1200
24 151 0 0 1 0 0 960 916
24 152 0 1 1 1 10 970 1016
24 153 0 0 0 1 0 970 933
24 154 0 0 1 0 10 980 683
24 155 0 1 1 1 10 990 966
24 156 0 0 1 0 0 990 883
24 157 0 1 1 1 10 1000 1083
24 158 0 1 1 1 10 1010 1250
24 159 0 1 1 1 0 1010 866
24 160 0 1 0 0 0 1010 583
24 161 0 1 1 1 10 1020 1016
24 162 0 1 1 1 10 1030 666
24 163 0 1 1 1 0 1030 733
24 164 0 1 1 1 0 1030 2116
24 165 0 0 0 1 10 1040 1783
24 166 0 0 0 1 10 1050 750
24 167 0 1 1 1 10 1060 816
24 168 0 1 1 1 10 1070 1000
24 169 0 0 0 1 10 1080 666
24 170 0 0 0 1 10 1090 1800
24 171 0 1 0 0 0 1090 1566
24 172 0 0 1 0 0 1090 933
24 173 0 0 0 1 10 1100 650
24 174 0 0 0 1 0 1100 850
24 175 0 0 1 0 10 1110 1183
24 176 0 1 0 0 0 1110 583
24 177 0 1 1 1 10 1120 716
24 178 0 1 1 1 10 1130 533
