SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
7 1 1 1 1 1 10 10 2862
7 2 1 1 1 1 10 20 1732
7 3 1 0 0 1 10 30 1617
7 4 1 0 0 1 10 40 1282
7 5 1 1 1 1 0 40 3744
7 6 1 1 1 1 0 40 1866
7 7 1 0 1 0 10 50 3950
7 8 1 1 0 0 0 50 1066
7 9 1 1 0 0 0 50 2533
7 10 1 1 0 0 10 60 15167
7 11 1 1 0 0 0 60 900
7 12 1 1 0 0 0 60 2050
7 13 1 1 0 0 0 60 19550
7 14 1 1 0 0 0 60 1483
7 15 1 0 0 1 10 70 1950
7 16 1 1 1 1 0 70 2650
7 17 1 0 0 1 10 80 883
7 18 1 0 0 1 10 90 1600
7 19 1 1 1 1 10 100 1700
7 20 1 0 0 1 10 110 1283
7 21 1 0 0 1 10 120 2666
7 22 1 1 1 1 10 130 6283
7 23 1 0 0 1 0 130 883
7 24 1 1 1 1 10 140 2966
7 25 1 0 0 1 10 150 983
7 26 1 1 1 1 10 160 7817
7 27 1 1 1 1 10 170 1850
7 28 1 0 0 1 0 170 1083
7 29 1 1 1 1 0 170 1516
7 30 1 0 0 1 10 180 1216
7 31 1 0 0 1 10 190 1333
7 32 1 0 0 1 10 200 1166
7 33 1 1 1 1 10 210 1750
7 34 1 0 0 1 10 220 1383
7 35 1 1 1 1 10 230 1633
7 36 1 0 0 1 0 230 916
7 37 1 0 0 1 0 230 1300
7 38 1 0 0 1 10 240 2383
7 39 1 1 1 1 0 240 1633
7 40 1 1 1 1 10 250 2766
7 41 1 1 1 1 10 260 1800
7 42 1 1 1 1 0 260 1400
7 43 1 0 0 1 10 270 1183
7 44 1 0 0 1 10 280 7300
7 45 1 0 0 1 10 290 13083
7 46 1 0 0 1 10 300 4683
7 47 1 0 0 1 0 300 1000
7 48 1 1 1 1 10 310 3616
7 49 1 0 0 1 10 320 1600
7 50 1 0 0 1 10 330 1416
7 51 1 0 0 1 10 340 2183
7 52 1 0 0 1 0 340 950
7 53 1 1 1 1 10 350 1466
7 54 1 1 1 1 10 360 1066
7 55 1 1 1 1 10 370 2700
7 56 1 1 1 1 10 380 983
7 57 1 0 0 1 10 390 1833
7 58 1 0 0 1 10 400 2700
7 59 1 0 0 1 0 400 1817
7 60 1 0 0 1 10 410 1316
7 61 1 1 1 1 10 420 1550
7 62 1 1 1 1 10 430 1683
7 63 1 1 1 1 10 440 3466
7 64 1 0 0 1 10 450 1533
7 65 1 1 1 1 10 460 1300
7 66 1 1 1 1 0 460 1316
7 67 1 1 1 1 10 470 4350
7 68 1 0 0 1 10 480 1683
7 69 1 0 0 1 10 490 2200
7 70 1 0 0 1 10 500 1666
