SubNo TrialNo Mapping State Resp Acc Reward Balance ReactionTime
29 172 1 1 0 0 0 950 783
29 173 1 0 1 0 0 950 850
29 174 1 1 0 0 0 950 1033
29 175 1 0 1 0 0 950 716
29 176 1 1 0 0 10 960 500
29 177 1 1 0 0 10 970 933
29 178 1 1 0 0 10 980 683
29 179 1 0 1 0 0 980 966
29 180 1 1 0 0 10 990 583
29 181 1 0 0 1 0 990 800
29 182 1 1 1 1 10 1000 850
29 183 1 0 0 1 0 1000 683
29 184 1 0 1 0 0 1000 916
29 185 1 1 0 0 10 1010 966
29 186 1 0 1 0 0 1010 1050
29 187 1 0 0 1 10 1020 1083
29 188 1 1 0 0 0 1020 783
29 189 1 1 0 0 10 1030 850
29 190 1 1 0 0 10 1040 716
29 191 1 1 1 1 10 1050 1633
29 192 1 0 0 1 10 1060 850
29 193 1 0 0 1 0 1060 650
29 194 1 0 0 1 10 1070 1416
29 195 1 1 1 1 10 1080 1016
29 196 1 0 0 1 10 1090 1516
29 197 1 1 1 1 10 1100 983
29 198 1 0 0 1 10 1110 766
29 199 1 0 0 1 10 1120 600
29 200 1 0 0 1 10 1130 716
